#  X  Y  TVDSS  MD
Name   323Ë
    59687.10    43167.30      -41.31       10.00
    59686.90    43167.28      -31.31       20.00
    59686.70    43167.22      -21.31       30.00
    59686.51    43167.12      -11.32       40.00
    59686.33    43167.01       -1.32       50.00
    59686.15    43166.93        8.68       60.00
    59685.99    43166.91       18.68       70.00
    59685.83    43166.93       28.68       80.00
    59685.67    43166.98       38.68       90.00
    59685.49    43167.06       48.67      100.00
    59685.23    43167.24       58.67      110.00
    59684.94    43167.59       68.66      120.00
    59684.69    43168.11       78.64      130.00
    59684.50    43168.77       88.62      140.00
    59684.37    43169.56       98.59      150.00
    59684.11    43170.49      108.54      160.00
    59683.50    43171.49      118.47      170.00
    59682.63    43172.52      128.38      180.00
    59681.56    43173.62      138.26      190.00
    59680.40    43174.84      148.12      200.00
    59679.26    43176.25      157.95      210.00
    59678.15    43177.82      167.76      220.00
    59676.98    43179.52      177.55      230.00
    59675.68    43181.29      187.30      240.00
    59674.19    43183.12      197.02      250.00
    59672.53    43184.98      206.71      260.00
    59670.79    43186.95      216.36      270.00
    59668.99    43189.04      225.97      280.00
    59667.17    43191.24      235.55      290.00
    59665.34    43193.57      245.10      300.00
    59663.58    43195.99      254.64      310.00
    59661.86    43198.47      264.18      320.00
    59660.17    43201.01      273.70      330.00
    59658.49    43203.63      283.21      340.00
    59656.80    43206.32      292.69      350.00
    59655.07    43209.08      302.14      360.00
    59653.29    43211.91      311.57      370.00
    59651.49    43214.78      320.97      380.00
    59649.68    43217.71      330.36      390.00
    59647.90    43220.72      339.73      400.00
    59646.15    43223.79      349.09      410.00
    59644.44    43226.93      358.43      420.00
    59642.76    43230.14      367.75      430.00
    59641.08    43233.40      377.05      440.00
    59639.38    43236.72      386.33      450.00
    59637.63    43240.07      395.59      460.00
    59635.82    43243.45      404.82      470.00
    59633.99    43246.86      414.04      480.00
    59632.12    43250.30      423.24      490.00
    59630.19    43253.76      432.43      500.00
    59628.22    43257.21      441.60      510.00
    59626.22    43260.67      450.77      520.00
    59624.17    43264.13      459.92      530.00
    59622.07    43267.60      469.06      540.00
    59619.99    43271.12      478.19      550.00
    59617.98    43274.72      487.30      560.00
    59616.08    43278.42      496.39      570.00
    59614.27    43282.20      505.48      580.00
    59612.48    43286.00      514.55      590.00
    59610.67    43289.79      523.63      600.00
    59608.74    43293.47      532.72      610.00
    59606.68    43297.01      541.85      620.00
    59604.56    43300.45      550.99      630.00
    59602.43    43303.85      560.15      640.00
    59600.30    43307.24      569.31      650.00
    59598.23    43310.66      578.48      660.00
    59596.22    43314.12      587.65      670.00
    59594.26    43317.57      596.82      680.00
    59592.30    43321.01      606.01      690.00
    59590.33    43324.41      615.20      700.00
    59588.35    43327.81      624.40      710.00
    59586.41    43331.22      633.60      720.00
    59584.50    43334.65      642.79      730.00
    59582.63    43338.08      652.00      740.00
    59580.79    43341.51      661.21      750.00
    59579.00    43344.93      670.43      760.00
    59577.27    43348.32      679.68      770.00
    59575.55    43351.66      688.95      780.00
    59573.88    43354.99      698.23      790.00
    59572.27    43358.28      707.53      800.00
    59570.65    43361.51      716.86      810.00
    59569.04    43364.64      726.22      820.00
    59567.46    43367.72      735.60      830.00
    59565.90    43370.76      745.00      840.00
    59564.36    43373.78      754.41      850.00
    59562.79    43376.83      763.80      860.00
    59561.19    43379.95      773.16      870.00
    59559.57    43383.13      782.51      880.00
    59557.94    43386.37      791.83      890.00
    59556.37    43389.71      801.12      900.00
    59554.96    43393.26      810.36      910.00
    59553.79    43397.08      819.53      920.00
    59552.81    43401.08      828.64      930.00
    59552.01    43405.16      837.73      940.00
    59551.28    43409.22      846.84      950.00
    59550.57    43413.01      856.07      960.00
    59549.87    43416.40      865.45      970.00
    59549.23    43419.54      874.93      980.00
    59548.66    43422.54      884.45      990.00
    59548.18    43425.57      893.97     1000.00
    59547.77    43428.81      903.42     1010.00
    59547.42    43432.34      912.77     1020.00
    59547.09    43436.05      922.05     1030.00
    59546.71    43439.86      931.29     1040.00
    59546.20    43443.71      940.50     1050.00
    59545.28    43447.63      949.65     1060.00
    59543.82    43451.63      958.70     1070.00
    59541.91    43455.70      967.64     1080.00
    59539.68    43459.86      976.45     1090.00
    59537.23    43464.17      985.14     1100.00
    59534.76    43468.69      993.71     1110.00
    59532.37    43473.45     1002.17     1120.00
    59529.95    43478.39     1010.52     1130.00
    59527.37    43483.41     1018.77     1140.00
    59524.52    43488.43     1026.94     1150.00
    59521.39    43493.31     1035.09     1160.00
    59518.06    43498.04     1043.25     1170.00
    59514.61    43502.68     1051.40     1180.00
    59511.08    43507.34     1059.52     1190.00
    59507.50    43512.07     1067.57     1200.00
    59503.94    43516.95     1075.54     1210.00
    59500.39    43521.98     1083.42     1220.00
    59496.84    43527.12     1091.23     1230.00
    59493.26    43532.31     1098.99     1240.00
    59489.60    43537.51     1106.70     1250.00
    59485.86    43542.72     1114.39     1260.00
    59482.06    43547.92     1122.03     1270.00
    59478.18    43553.14     1129.63     1280.00
    59474.23    43558.36     1137.19     1290.00
