#  X  Y  TVDSS  MD
Name   1803
    59502.90    44323.20      -44.31       10.00
    59502.92    44323.21      -34.31       20.00
    59502.97    44323.20      -24.31       30.00
    59503.00    44323.14      -14.31       40.00
    59503.00    44323.07       -4.31       50.00
    59502.94    44322.99        5.69       60.00
    59502.83    44322.97       15.69       70.00
    59502.71    44323.02       25.69       80.00
    59502.56    44323.14       35.69       90.00
    59502.31    44323.31       45.68      100.00
    59501.96    44323.51       55.67      110.00
    59501.50    44323.71       65.66      120.00
    59500.94    44323.91       75.64      130.00
    59500.29    44324.13       85.62      140.00
    59499.55    44324.41       95.59      150.00
    59498.76    44324.76      105.55      160.00
    59497.93    44325.17      115.51      170.00
    59497.08    44325.63      125.46      180.00
    59496.20    44326.14      135.41      190.00
    59495.27    44326.69      145.35      200.00
    59494.30    44327.27      155.29      210.00
    59493.28    44327.84      165.22      220.00
    59492.20    44328.40      175.14      230.00
    59491.11    44328.98      185.07      240.00
    59489.99    44329.57      194.99      250.00
    59488.81    44330.23      204.89      260.00
    59487.51    44331.01      214.78      270.00
    59486.09    44331.91      224.64      280.00
    59484.54    44332.90      234.47      290.00
    59482.83    44333.97      244.26      300.00
    59480.98    44335.16      254.02      310.00
    59479.00    44336.51      263.72      320.00
    59476.84    44338.01      273.37      330.00
    59474.45    44339.69      282.93      340.00
    59471.79    44341.54      292.40      350.00
    59468.88    44343.56      301.75      360.00
    59465.71    44345.75      310.97      370.00
    59462.28    44348.10      320.07      380.00
    59458.62    44350.60      329.03      390.00
    59454.73    44353.22      337.86      400.00
    59450.69    44355.91      346.61      410.00
    59446.54    44358.62      355.30      420.00
    59442.34    44361.35      363.95      430.00
    59438.13    44364.10      372.59      440.00
    59433.89    44366.83      381.23      450.00
    59429.58    44369.46      389.86      460.00
    59425.19    44371.94      398.50      470.00
    59420.76    44374.35      407.13      480.00
    59416.32    44376.73      415.77      490.00
    59411.88    44379.08      424.43      500.00
    59407.47    44381.41      433.10      510.00
    59403.09    44383.71      441.78      520.00
    59398.72    44385.97      450.49      530.00
    59394.36    44388.18      459.21      540.00
    59389.98    44390.40      467.93      550.00
    59385.57    44392.73      476.59      560.00
    59381.11    44395.20      485.19      570.00
    59376.61    44397.77      493.75      580.00
    59372.08    44400.38      502.28      590.00
    59367.54    44402.98      510.80      600.00
    59363.01    44405.49      519.35      610.00
    59358.51    44407.91      527.95      620.00
    59354.04    44410.27      536.58      630.00
    59349.62    44412.59      545.24      640.00
    59345.23    44414.99      553.90      650.00
    59340.90    44417.60      562.53      660.00
    59336.63    44420.39      571.13      670.00
    59332.44    44423.29      579.73      680.00
    59328.32    44426.25      588.35      690.00
    59324.25    44429.20      596.99      700.00
    59320.22    44432.10      605.67      710.00
    59316.21    44434.93      614.38      720.00
    59312.19    44437.70      623.11      730.00
    59308.16    44440.44      631.84      740.00
    59304.09    44443.18      640.56      750.00
    59299.99    44445.91      649.26      760.00
    59295.85    44448.68      657.93      770.00
    59291.67    44451.45      666.59      780.00
    59287.48    44454.16      675.25      790.00
    59283.30    44456.84      683.93      800.00
    59279.19    44459.63      692.61      810.00
    59275.21    44462.60      701.29      820.00
    59271.31    44465.62      709.99      830.00
    59267.41    44468.57      718.71      840.00
    59263.49    44471.48      727.44      850.00
    59259.59    44474.43      736.16      860.00
    59255.73    44477.52      744.85      870.00
    59251.90    44480.74      753.51      880.00
    59248.12    44484.09      762.14      890.00
    59244.43    44487.59      770.75      900.00
    59240.86    44491.22      779.36      910.00
    59237.46    44494.98      787.98      920.00
    59234.15    44498.86      796.58      930.00
    59230.88    44502.88      805.13      940.00
    59227.69    44507.05      813.65      950.00
    59224.63    44511.36      822.14      960.00
    59221.74    44515.82      830.61      970.00
    59218.98    44520.37      839.07      980.00
    59216.32    44524.98      847.54      990.00
    59213.70    44529.57      856.02     1000.00
    59211.01    44534.08      864.54     1010.00
    59208.26    44538.46      873.10     1020.00
    59205.57    44542.79      881.70     1030.00
    59203.02    44547.08      890.36     1040.00
    59200.57    44551.40      899.04     1050.00
    59198.15    44555.81      907.69     1060.00
    59195.75    44560.32      916.28     1070.00
    59193.37    44564.97      924.81     1080.00
    59191.02    44569.76      933.27     1090.00
    59188.63    44574.68      941.64     1100.00
    59186.13    44579.69      949.92     1110.00
    59183.57    44584.79      958.14     1120.00
    59181.04    44589.96      966.31     1130.00
    59178.58    44595.18      974.48     1140.00
    59176.14    44600.45      982.63     1150.00
    59173.65    44605.73      990.74     1160.00
    59171.16    44611.01      998.86     1170.00
    59168.69    44616.23     1007.03     1180.00
    59166.28    44621.36     1015.26     1190.00
    59163.89    44626.41     1023.56     1200.00
    59161.50    44631.37     1031.91     1210.00
    59159.07    44636.25     1040.29     1220.00
    59156.55    44641.06     1048.69     1230.00
    59153.94    44645.82     1057.09     1240.00
    59151.29    44650.57     1065.48     1250.00
    59148.61    44655.34     1073.85     1260.00
    59145.96    44660.10     1082.23     1270.00
    59143.40    44664.83     1090.66     1280.00
    59140.92    44669.53     1099.13     1290.00
    59138.55    44674.24     1107.63     1300.00
    59136.29    44678.99     1116.13     1310.00
    59134.08    44683.78     1124.63     1320.00
    59131.88    44688.59     1133.12     1330.00
    59129.65    44693.42     1141.58     1340.00
    59127.36    44698.24     1150.04     1350.00
    59124.99    44703.03     1158.49     1360.00
