#  X  Y  TVDSS  MD
Name   303
    61864.30    43037.20      -52.31        0.00
    61864.30    43037.20      -42.31       10.00
    61864.34    43037.35      -32.31       20.00
    61864.38    43037.52      -22.31       30.00
    61864.43    43037.68      -12.31       40.00
    61864.47    43037.85       -2.32       50.00
    61864.52    43038.04        7.68       60.00
    61864.58    43038.24       17.68       70.00
    61864.63    43038.44       27.68       80.00
    61864.67    43038.60       37.68       90.00
    61864.69    43038.68       47.68      100.00
    61864.70    43038.72       57.67      110.00
    61864.74    43038.87       67.67      120.00
    61864.84    43039.22       77.66      130.00
    61864.58    43039.76       87.64      140.00
    61863.81    43040.11       97.60      150.00
    61862.82    43040.56      107.55      160.00
    61861.66    43041.13      117.46      170.00
    61860.35    43041.84      127.35      180.00
    61858.86    43042.64      137.21      190.00
    61857.19    43043.53      147.03      200.00
    61855.46    43044.58      156.82      210.00
    61853.68    43045.85      166.58      220.00
    61851.75    43047.30      176.28      230.00
    61849.66    43048.89      185.93      240.00
    61847.41    43050.52      195.54      250.00
    61845.01    43052.18      205.10      260.00
    61842.56    43053.92      214.64      270.00
    61840.05    43055.77      224.14      280.00
    61837.56    43057.81      233.61      290.00
    61835.24    43060.08      243.07      300.00
    61833.05    43062.59      252.50      310.00
    61831.01    43065.33      261.90      320.00
    61829.17    43068.26      271.27      330.00
    61827.52    43071.35      280.63      340.00
    61826.01    43074.57      289.98      350.00
    61824.62    43077.91      299.30      360.00
    61823.35    43081.36      308.60      370.00
    61822.17    43084.97      317.85      380.00
    61821.00    43088.77      327.03      390.00
    61819.78    43092.70      336.14      400.00
    61818.56    43096.68      345.23      410.00
    61817.34    43100.63      354.34      420.00
    61816.13    43104.56      363.45      430.00
    61814.90    43108.54      372.54      440.00
    61813.62    43112.58      381.60      450.00
    61812.26    43116.72      390.61      460.00
    61810.83    43120.95      399.55      470.00
    61809.35    43125.21      408.48      480.00
    61807.91    43129.49      417.40      490.00
    61806.47    43133.75      426.33      500.00
    61805.03    43138.02      435.26      510.00
    61803.67    43142.30      444.19      520.00
    61802.35    43146.59      453.13      530.00
    61800.95    43150.85      462.07      540.00
    61799.50    43155.05      471.02      550.00
    61798.08    43159.23      479.99      560.00
    61796.71    43163.41      488.97      570.00
    61793.92    43171.69      506.96      590.00
    61792.50    43175.80      515.96      600.00
    61791.06    43179.93      524.96      610.00
    61789.66    43184.09      533.94      620.00
    61788.26    43188.24      542.93      630.00
    61786.84    43192.34      551.94      640.00
    61785.43    43196.38      560.98      650.00
    61784.04    43200.38      570.04      660.00
    61782.69    43204.41      579.09      670.00
    61781.35    43208.49      588.12      680.00
    61780.02    43212.56      597.16      690.00
    61778.72    43216.62      606.21      700.00
    61777.48    43220.66      615.27      710.00
    61776.21    43224.64      624.35      720.00
    61774.88    43228.59      633.44      730.00
    61773.54    43232.56      642.52      740.00
    61772.20    43236.55      651.59      750.00
    61770.81    43240.54      660.66      760.00
    61769.46    43244.55      669.71      770.00
    61768.14    43248.57      678.77      780.00
    61766.78    43252.61      687.81      790.00
    61765.37    43256.66      696.85      800.00
    61764.00    43260.73      705.88      810.00
    61762.67    43264.81      714.92      820.00
    61761.36    43268.90      723.95      830.00
    61758.67    43277.12      741.98      850.00
    61755.69    43285.24      760.01      870.00
    61752.64    43293.35      778.04      890.00
    61749.62    43301.58      796.01      910.00
    61746.51    43309.83      813.97      930.00
    61743.34    43318.03      831.93      950.00
    61740.23    43326.28      849.88      970.00
    61737.20    43334.56      867.82      990.00
    61734.21    43342.70      885.84     1010.00
    61731.23    43350.62      903.96     1030.00
    61728.17    43358.32      922.17     1050.00
    61725.02    43365.87      940.42     1070.00
    61721.76    43373.34      958.68     1090.00
    61718.42    43380.78      976.95     1110.00
    61715.01    43388.39      995.12     1130.00
    61711.48    43396.09     1013.24     1150.00
    61707.92    43403.84     1031.33     1170.00
    61704.36    43411.78     1049.34     1190.00
    61700.76    43419.81     1067.29     1210.00
    61697.14    43427.90     1085.22     1230.00
    61693.47    43436.09     1103.09     1250.00
    61689.77    43444.34     1120.93     1270.00
    61686.11    43452.72     1138.72     1290.00
    61682.46    43461.25     1156.43     1310.00
    61678.76    43469.91     1174.08     1330.00
    61675.02    43478.66     1191.67     1350.00
    61671.25    43487.48     1209.22     1370.00
    61667.39    43496.31     1226.75     1390.00
    61663.29    43505.24     1244.16     1410.00
    61659.09    43514.39     1261.44     1430.00
    61655.05    43523.62     1278.71     1450.00
    61651.02    43533.06     1295.88     1470.00
    61646.87    43542.75     1312.87     1490.00
    61642.78    43552.56     1329.82     1510.00
    61638.73    43562.52     1346.68     1530.00
    61634.54    43572.57     1363.46     1550.00
    61630.25    43582.86     1380.06     1570.00
    61625.98    43593.36     1396.54     1590.00
    61621.69    43603.89     1412.99     1610.00
    61617.54    43614.62     1429.36     1630.00
    61613.36    43625.44     1445.64     1650.00
