#  X  Y  TVDSS  MD
Name   237
    57769.00    40074.20      -57.55        0.00
    57769.00    40074.21      -47.55       10.00
    57768.99    40074.22      -37.55       20.00
    57768.95    40074.23      -27.55       30.00
    57768.91    40074.21      -17.55       40.00
    57768.87    40074.17       -7.55       50.00
    57768.82    40074.11        2.45       60.00
    57768.78    40074.04       12.45       70.00
    57768.78    40073.92       22.45       80.00
    57768.87    40073.81       32.45       90.00
    57769.08    40073.70       42.44      100.00
    57769.44    40073.58       52.44      110.00
    57769.94    40073.48       62.42      120.00
    57770.54    40073.35       72.40      130.00
    57771.23    40073.16       82.38      140.00
    57771.98    40072.96       92.35      150.00
    57772.76    40072.79      102.32      160.00
    57773.60    40072.64      112.28      170.00
    57774.49    40072.46      122.24      180.00
    57775.42    40072.24      132.19      190.00
    57776.41    40072.01      142.14      200.00
    57777.47    40071.79      152.08      210.00
    57778.59    40071.59      162.02      220.00
    57779.78    40071.39      171.94      230.00
    57781.07    40071.19      181.86      240.00
    57782.50    40070.97      191.76      250.00
    57784.11    40070.71      201.62      260.00
    57785.87    40070.42      211.46      270.00
    57787.75    40070.14      221.28      280.00
    57789.74    40069.85      231.07      290.00
    57791.77    40069.60      240.86      300.00
    57793.82    40069.39      250.65      310.00
    57795.87    40069.20      260.43      320.00
    57797.93    40068.99      270.22      330.00
    57799.98    40068.78      280.00      340.00
    57802.03    40068.62      289.79      350.00
    57804.05    40068.51      299.58      360.00
    57806.06    40068.38      309.38      370.00
    57808.07    40068.16      319.17      380.00
    57810.06    40067.88      328.97      390.00
    57812.02    40067.59      338.77      400.00
    57813.95    40067.33      348.58      410.00
    57815.87    40067.11      358.39      420.00
    57817.80    40066.94      368.20      430.00
    57819.74    40066.84      378.01      440.00
    57821.70    40066.82      387.81      450.00
    57823.68    40066.87      397.62      460.00
    57825.66    40066.97      407.42      470.00
    57827.63    40067.07      417.22      480.00
    57829.58    40067.12      427.03      490.00
    57831.51    40067.06      436.84      500.00
    57833.41    40066.89      446.66      510.00
    57835.29    40066.67      456.48      520.00
    57837.14    40066.43      466.30      530.00
    57838.99    40066.18      476.12      540.00
    57840.88    40065.93      485.94      550.00
    57842.78    40065.69      495.76      560.00
    57844.70    40065.45      505.57      570.00
    57846.62    40065.23      515.38      580.00
    57848.53    40065.00      525.19      590.00
