#  X  Y  TVDSS  MD
Name   300
    61822.40    43006.50      -52.31        0.00
    61822.40    43006.50      -32.31       20.00
    61822.44    43006.63      -12.31       40.00
    61822.49    43006.85        7.69       60.00
    61822.59    43007.23       27.68       80.00
    61822.45    43007.85       47.67      100.00
    61822.16    43008.18       57.66      110.00
    61821.80    43008.60       67.65      120.00
    61821.32    43009.14       77.62      130.00
    61820.74    43009.79       87.59      140.00
    61820.06    43010.54       97.53      150.00
    61819.33    43011.34      107.47      160.00
    61818.50    43012.21      117.40      170.00
    61817.52    43013.22      127.30      180.00
    61816.42    43014.35      137.18      190.00
    61815.21    43015.60      147.03      200.00
    61813.88    43016.97      156.84      210.00
    61812.42    43018.47      166.61      220.00
    61809.30    43021.75      186.09      240.00
    61807.63    43023.52      195.79      250.00
    61805.90    43025.41      205.46      260.00
    61802.33    43029.28      224.75      280.00
    61798.75    43033.17      244.04      300.00
    61795.18    43037.05      263.33      320.00
    61791.40    43041.02      282.57      340.00
    61787.52    43045.08      301.76      360.00
    61783.60    43049.26      320.92      380.00
    61779.67    43053.53      340.06      400.00
    61775.79    43057.82      359.21      420.00
    61771.82    43062.21      378.31      440.00
    61767.84    43066.68      397.40      460.00
    61763.93    43071.09      416.51      480.00
    61759.94    43075.42      435.62      500.00
    61755.89    43079.81      454.71      520.00
    61751.72    43084.35      473.73      540.00
    61747.52    43088.82      492.77      560.00
    61743.44    43093.18      511.86      580.00
    61739.32    43097.57      530.93      600.00
    61735.25    43102.00      550.00      620.00
    61733.23    43104.19      559.55      630.00
    61731.20    43106.35      569.10      640.00
    61729.16    43108.54      578.63      650.00
    61727.12    43110.75      588.17      660.00
    61725.12    43112.95      597.72      670.00
    61723.11    43115.14      607.27      680.00
    61721.07    43117.28      616.82      690.00
    61719.02    43119.43      626.37      700.00
    61717.00    43121.59      635.92      710.00
    61714.97    43123.75      645.47      720.00
    61712.97    43125.89      655.03      730.00
    61710.96    43128.03      664.59      740.00
    61708.95    43130.17      674.15      750.00
    61706.92    43132.34      683.70      760.00
    61704.87    43134.57      693.23      770.00
    61702.86    43136.79      702.77      780.00
    61700.87    43138.98      712.32      790.00
    61698.92    43141.15      721.89      800.00
    61696.97    43143.30      731.46      810.00
    61695.04    43145.43      741.03      820.00
    61693.14    43147.57      750.61      830.00
    61691.26    43149.72      760.20      840.00
    61689.38    43151.88      769.78      850.00
    61687.48    43154.09      779.35      860.00
    61685.60    43156.32      788.91      870.00
    61683.75    43158.55      798.48      880.00
    61681.91    43160.81      808.05      890.00
    61680.03    43163.08      817.61      900.00
    61678.12    43165.34      827.16      910.00
    61676.22    43167.64      836.70      920.00
    61674.33    43169.96      846.25      930.00
    61672.47    43172.25      855.80      940.00
    61670.65    43174.53      865.36      950.00
    61668.86    43176.80      874.94      960.00
    61667.08    43179.07      884.51      970.00
    61665.31    43181.32      894.09      980.00
    61663.57    43183.53      903.69      990.00
    61661.86    43185.72      913.30     1000.00
    61660.14    43187.87      922.91     1010.00
    61658.40    43190.01      932.52     1020.00
    61656.69    43192.10      942.15     1030.00
    61655.04    43194.17      951.79     1040.00
    61653.44    43196.21      961.45     1050.00
    61651.87    43198.21      971.12     1060.00
    61650.31    43200.19      980.80     1070.00
    61648.77    43202.16      990.47     1080.00
    61647.23    43204.16     1000.15     1090.00
    61645.66    43206.23     1009.80     1100.00
    61644.05    43208.32     1019.45     1110.00
    61642.40    43210.41     1029.09     1120.00
    61640.76    43212.50     1038.73     1130.00
    61639.13    43214.58     1048.37     1140.00
    61637.53    43216.66     1058.02     1150.00
    61635.97    43218.71     1067.69     1160.00
    61634.43    43220.75     1077.35     1170.00
    61633.66    43221.77     1082.19     1175.00
    61632.87    43222.79     1087.02     1180.00
    61632.04    43223.84     1091.84     1185.00
    61631.22    43224.89     1096.66     1190.00
    61629.61    43226.93     1106.31     1200.00
    61628.02    43229.00     1115.97     1210.00
    61626.44    43231.09     1125.61     1220.00
    61624.83    43233.17     1135.26     1230.00
    61623.21    43235.24     1144.91     1240.00
    61621.56    43237.34     1154.55     1250.00
    61619.89    43239.46     1164.18     1260.00
    61618.20    43241.62     1173.80     1270.00
    61616.50    43243.78     1183.41     1280.00
    61614.76    43245.96     1193.01     1290.00
    61612.98    43248.15     1202.61     1300.00
    61611.18    43250.36     1212.19     1310.00
    61609.37    43252.58     1221.77     1320.00
    61607.54    43254.83     1231.34     1330.00
    61605.72    43257.10     1240.91     1340.00
    61603.90    43259.43     1250.46     1350.00
    61602.05    43261.78     1260.01     1360.00
    61600.16    43264.14     1269.54     1370.00
    61598.23    43266.52     1279.06     1380.00
    61596.27    43268.92     1288.56     1390.00
    61594.33    43271.36     1298.07     1400.00
    61592.38    43273.84     1307.56     1410.00
    61590.41    43276.35     1317.03     1420.00
    61588.40    43278.91     1326.49     1430.00
    61586.35    43281.47     1335.93     1440.00
    61584.25    43284.04     1345.37     1450.00
    61583.20    43285.34     1350.08     1455.00
    61582.15    43286.63     1354.80     1460.00
    61577.95    43291.88     1373.63     1480.00
    61573.70    43297.20     1392.44     1500.00
    61569.37    43302.52     1411.22     1520.00
    61565.01    43307.87     1429.99     1540.00
    61560.62    43313.27     1448.73     1560.00
    61556.14    43318.78     1467.43     1580.00
    61551.61    43324.34     1486.10     1600.00
    61547.08    43329.91     1504.77     1620.00
    61542.43    43335.62     1523.36     1640.00
    61537.63    43341.42     1541.89     1660.00
    61532.73    43347.23     1560.39     1680.00
    61530.29    43350.12     1569.65     1690.00
    61527.90    43352.95     1578.94     1700.00
    61526.69    43354.39     1583.57     1705.00
    61525.47    43355.83     1588.20     1710.00
    61524.26    43357.27     1592.83     1715.00
    61523.05    43358.71     1597.46     1720.00
    61520.61    43361.61     1606.72     1730.00
    61519.38    43363.06     1611.34     1735.00
    61518.15    43364.51     1615.97     1740.00
    61516.94    43365.96     1620.60     1745.00
    61515.72    43367.40     1625.23     1750.00
    61513.25    43370.33     1634.46     1760.00
    61508.19    43376.33     1652.86     1780.00
    61503.16    43382.30     1671.27     1800.00
    61497.96    43388.35     1689.62     1820.00
    61492.56    43394.54     1707.85     1840.00
    61487.08    43400.59     1726.11     1860.00
    61481.54    43406.61     1744.36     1880.00
    61475.99    43412.63     1762.61     1900.00
    61470.39    43418.61     1780.85     1920.00
    61464.82    43424.55     1799.11     1940.00
    61459.37    43430.37     1817.45     1960.00
    61456.66    43433.26     1826.63     1970.00
    61453.95    43436.15     1835.81     1980.00
    61451.24    43439.04     1844.99     1990.00
    61448.56    43441.91     1854.19     2000.00
    61443.23    43447.69     1872.58     2020.00
    61438.10    43453.47     1891.03     2040.00
    61433.19    43459.18     1909.56     2060.00
    61428.46    43464.89     1928.13     2080.00
    61423.90    43470.60     1946.75     2100.00
    61419.47    43476.24     1965.42     2120.00
    61415.13    43481.87     1984.11     2140.00
    61410.87    43487.49     2002.83     2160.00
    61408.80    43490.27     2012.21     2170.00
    61406.76    43493.07     2021.59     2180.00
    61404.72    43495.86     2030.97     2190.00
    61402.69    43498.64     2040.36     2200.00
    61400.69    43501.43     2049.75     2210.00
    61398.73    43504.22     2059.15     2220.00
    61396.79    43506.98     2068.57     2230.00
    61394.86    43509.71     2077.99     2240.00
    61392.97    43512.45     2087.42     2250.00
    61391.12    43515.22     2096.85     2260.00
    61389.29    43518.03     2106.27     2270.00
    61387.46    43520.83     2115.69     2280.00
    61385.63    43523.63     2125.12     2290.00
    61383.82    43526.41     2134.55     2300.00
