#  X  Y  TVDSS  MD
Name   315Ë
    59598.60    43105.20      -51.31        0.00
    59598.60    43105.20      -31.31       20.00
    59598.67    43105.45      -11.31       40.00
    59598.76    43105.79        7.69       59.00
    59598.86    43106.17       27.68       79.00
    59599.53    43106.60       47.67       99.00
    59600.97    43106.38       64.60      116.00
    59603.90    43106.05       88.42      140.00
    59606.40    43105.92      107.26      159.00
    59608.88    43105.80      125.08      177.00
    59612.77    43105.30      147.75      200.00
    59616.57    43104.57      166.35      219.00
    59621.10    43103.70      185.81      239.00
    59626.34    43102.88      206.13      260.00
    59629.95    43102.35      219.64      274.00
    59636.56    43100.72      244.74      300.00
    59641.10    43098.76      263.08      319.00
    59645.69    43096.18      282.38      339.00
    59650.52    43093.24      303.64      361.00
    59654.03    43091.01      321.15      379.00
    59657.03    43089.07      337.77      396.00
    59660.85    43086.65      360.32      419.00
    59664.11    43084.55      380.96      440.00
    59666.88    43082.61      399.66      459.00
    59672.62    43078.47      440.04      500.00
    59675.24    43076.68      458.78      519.00
    59678.32    43074.80      480.48      541.00
    59680.92    43073.28      499.24      560.00
    59683.38    43071.75      518.02      579.00
    59685.96    43069.99      538.78      600.00
    59687.79    43068.59      554.62      616.00
    59688.23    43068.24      558.58      620.00
    59690.19    43066.60      577.40      639.00
    59692.10    43064.77      598.24      660.00
    59694.05    43062.65      622.06      684.00
    59695.32    43061.20      637.95      700.00
    59698.68    43057.34      675.60      738.00
    59700.76    43055.01      696.37      759.00
    59701.82    43053.79      708.26      771.00
    59703.78    43051.67      736.11      799.00
    59704.99    43050.57      756.04      819.00
    59706.14    43049.65      774.98      838.00
    59707.42    43048.69      795.92      859.00
    59708.58    43047.81      815.87      879.00
    59710.94    43046.10      856.77      920.00
    59712.12    43045.37      875.71      939.00
    59713.40    43044.66      895.66      959.00
    59714.60    43044.03      915.62      979.00
    59715.82    43043.38      936.57     1000.00
    59716.99    43042.86      956.53     1020.00
    59718.00    43042.48      975.50     1039.00
    59718.90    43042.15      993.47     1057.00
    59720.01    43041.76     1016.44     1080.00
    59720.86    43041.45     1035.42     1099.00
    59721.64    43041.17     1053.40     1117.00
    59721.76    43041.12     1056.40     1120.00
    59722.52    43040.85     1074.38     1138.00
    59723.18    43040.61     1090.37     1154.00
    59724.11    43040.27     1114.34     1178.00
    59724.82    43040.02     1135.33     1199.00
    59725.31    43039.84     1151.32     1215.00
    59726.04    43039.57     1175.31     1239.00
    59726.60    43039.37     1195.30     1259.00
    59727.07    43039.20     1212.29     1276.00
    59727.73    43038.97     1236.28     1300.00
    59728.23    43038.79     1256.28     1320.00
    59728.66    43038.63     1276.27     1340.00
    59729.04    43038.49     1296.27     1360.00
    59729.41    43038.36     1316.26     1380.00
    59729.74    43038.24     1336.26     1400.00
    59730.00    43038.14     1355.26     1419.00
    59730.28    43038.04     1376.26     1440.00
    59730.49    43037.97     1395.26     1459.00
    59730.68    43037.90     1415.25     1479.00
    59730.89    43037.82     1435.25     1499.00
    59731.05    43037.77     1455.25     1519.00
    59731.20    43037.71     1476.25     1540.00
    59731.40    43037.64     1495.25     1559.00
    59731.53    43037.59     1515.25     1579.00
    59731.65    43037.55     1536.25     1600.00
    59731.80    43037.49     1555.25     1619.00
    59731.95    43037.44     1575.25     1639.00
    59732.05    43037.41     1595.25     1659.00
    59732.15    43037.37     1615.25     1679.00
    59732.30    43037.31     1635.25     1699.00
    59732.45    43037.26     1655.25     1719.00
    59732.59    43037.21     1675.25     1739.00
    59732.74    43037.16     1695.25     1759.00
    59732.88    43037.11     1715.24     1779.00
    59733.16    43037.00     1754.24     1818.00
    59733.37    43036.93     1775.24     1839.00
    59733.55    43036.86     1795.24     1859.00
    59733.69    43036.81     1815.24     1879.00
    59733.87    43036.75     1835.24     1899.00
    59734.11    43036.66     1855.24     1919.00
    59734.36    43036.57     1876.24     1940.00
    59734.57    43036.49     1895.24     1959.00
    59734.81    43036.41     1915.23     1979.00
    59735.06    43036.32     1935.23     1999.00
    59735.32    43036.23     1955.23     2019.00
    59735.59    43036.13     1975.23     2039.00
    59735.87    43036.02     1995.23     2059.00
    59736.17    43035.92     2015.22     2079.00
    59736.43    43035.82     2035.22     2099.00
    59736.68    43035.73     2055.22     2119.00
    59736.93    43035.64     2075.22     2139.00
    59737.22    43035.54     2095.22     2159.00
    59737.53    43035.43     2116.21     2180.00
    59737.78    43035.34     2135.21     2199.00
    59738.04    43035.24     2155.21     2219.00
    59738.28    43035.15     2175.21     2239.00
    59738.55    43035.06     2195.21     2259.00
    59738.84    43034.95     2215.20     2279.00
    59739.08    43034.87     2235.20     2299.00
    59739.36    43034.76     2256.20     2320.00
    59739.64    43034.66     2276.20     2340.00
    59739.75    43034.62     2286.20     2350.00
