#  X  Y  TVDSS  MD
Name   1073
    59657.60    43146.60      -31.31       20.00
    59657.61    43146.62      -21.31       30.00
    59657.62    43146.69       -1.31       50.00
    59657.64    43146.74        8.69       60.00
    59657.66    43146.82       27.69       79.00
    59657.68    43146.91       47.69       99.00
    59657.70    43146.99       57.69      109.00
    59657.73    43147.10       67.69      119.00
    59657.77    43147.23       77.69      129.00
    59657.86    43147.57       88.68      140.00
    59657.62    43148.15       98.66      150.00
    59656.86    43148.59      108.62      160.00
    59656.01    43149.07      117.57      169.00
    59654.94    43149.69      127.49      179.00
    59653.65    43150.43      138.39      190.00
    59652.49    43151.10      147.29      199.00
    59650.86    43152.03      158.13      210.00
    59649.19    43153.01      167.94      220.00
    59647.36    43154.13      177.71      230.00
    59645.41    43155.38      187.44      240.00
    59644.01    43156.33      194.23      247.00
    59641.37    43158.13      206.83      260.00
    59639.32    43159.56      216.51      270.00
    59637.26    43160.99      226.19      280.00
    59635.30    43162.41      235.90      290.00
    59633.50    43163.84      245.63      300.00
    59631.80    43165.36      255.37      310.00
    59630.05    43167.07      265.06      320.00
    59628.10    43169.01      274.67      330.00
    59625.92    43171.18      284.19      340.00
    59623.58    43173.51      293.63      350.00
    59622.09    43174.96      299.26      356.00
    59618.39    43178.52      312.28      370.00
    59615.53    43181.17      321.49      380.00
    59612.39    43183.84      330.60      390.00
    59608.96    43186.51      339.61      400.00
    59605.37    43189.20      348.55      410.00
    59603.19    43190.83      353.89      416.00
    59598.12    43194.70      366.35      430.00
    59594.56    43197.48      375.28      440.00
    59590.99    43200.25      384.20      450.00
    59587.42    43203.02      393.12      460.00
    59583.92    43205.84      402.05      470.00
    59581.85    43207.57      407.41      476.00
    59577.18    43211.47      420.02      490.00
    59573.93    43214.13      429.09      500.00
    59570.71    43216.73      438.20      510.00
    59567.49    43219.32      447.30      520.00
    59564.24    43221.99      456.38      530.00
    59561.56    43224.19      463.58      538.00
    59557.39    43227.61      474.31      550.00
    59553.84    43230.57      483.17      560.00
    59550.25    43233.58      492.01      570.00
    59546.71    43236.58      500.87      580.00
    59543.33    43239.55      509.80      590.00
    59540.06    43242.44      518.80      600.00
    59536.85    43245.16      527.87      610.00
    59533.72    43247.73      537.01      620.00
    59530.67    43250.15      546.22      630.00
    59527.65    43252.45      555.47      640.00
    59524.59    43254.70      564.72      650.00
    59522.08    43256.49      572.10      658.00
    59518.22    43259.02      583.18      670.00
    59514.97    43261.01      592.43      680.00
    59511.69    43263.01      601.66      690.00
    59508.39    43265.09      610.87      700.00
    59506.08    43266.62      617.30      707.00
    59502.46    43269.18      627.36      718.00
    59498.55    43272.28      638.27      730.00
    59495.21    43275.12      647.27      740.00
    59491.83    43278.09      656.20      750.00
    59490.15    43279.62      660.65      755.00
    59488.46    43281.16      665.09      760.00
    59486.78    43282.67      669.55      765.00
    59485.11    43284.17      674.02      770.00
    59483.44    43285.64      678.50      775.00
    59481.78    43287.10      682.99      780.00
    59480.13    43288.56      687.47      785.00
    59478.48    43289.98      691.98      790.00
    59475.27    43292.71      701.05      800.00
    59472.17    43295.25      710.21      810.00
    59469.19    43297.61      719.46      820.00
    59466.22    43299.87      728.73      830.00
    59463.19    43302.11      737.99      840.00
    59460.12    43304.29      747.26      850.00
    59457.00    43306.42      756.52      860.00
    59453.86    43308.57      765.77      870.00
    59450.74    43310.74      775.02      880.00
    59447.59    43312.89      784.26      890.00
    59444.41    43315.03      793.50      900.00
    59441.24    43317.20      802.73      910.00
    59438.10    43319.38      811.97      920.00
    59434.97    43321.56      821.21      930.00
    59431.86    43323.77      830.46      940.00
    59428.74    43325.94      839.71      950.00
    59425.60    43328.05      848.96      960.00
    59422.49    43330.18      858.23      970.00
    59419.38    43332.30      867.49      980.00
    59416.26    43334.39      876.76      990.00
    59413.16    43336.52      886.02     1000.00
    59410.06    43338.67      895.29     1010.00
    59406.97    43340.83      904.55     1020.00
    59403.86    43342.99      913.80     1030.00
    59400.74    43345.16      923.05     1040.00
    59397.65    43347.32      932.31     1050.00
    59394.54    43349.52      941.56     1060.00
    59391.43    43351.78      950.79     1070.00
    59388.31    43353.99      960.03     1080.00
    59385.19    43356.16      969.28     1090.00
    59382.10    43358.31      978.55     1100.00
    59379.05    43360.44      987.83     1110.00
