#  X  Y  TVDSS  MD
Name   59ок
    64340.20    40080.30      -32.08       20.00
    64340.33    40080.21      -22.11       30.00
    64340.44    40080.13      -12.15       40.00
    64340.54    40080.06       -2.18       50.00
    64340.61    40080.02        7.78       60.00
    64340.65    40079.98       17.75       70.00
    64340.70    40079.95       27.71       80.00
    64340.78    40079.89       37.68       90.00
    64340.86    40079.84       47.64      100.00
    64340.93    40079.79       57.61      110.00
    64341.00    40079.74       67.56      120.00
    64341.06    40079.70       77.53      130.00
    64341.13    40079.65       87.49      140.00
    64341.19    40079.61       97.46      150.00
    64341.24    40079.58      107.42      160.00
    64341.30    40079.53      117.39      170.00
    64341.36    40079.49      127.35      180.00
    64341.41    40079.46      137.32      190.00
    64341.44    40079.43      147.28      200.00
    64341.48    40079.41      157.25      210.00
    64341.54    40079.36      167.21      220.00
    64341.62    40079.31      177.18      230.00
    64341.70    40079.25      187.14      240.00
    64341.78    40079.20      197.11      250.00
    64341.84    40079.15      207.07      260.00
    64341.89    40079.12      217.04      270.00
    64341.95    40079.08      227.00      280.00
    64342.01    40079.03      236.97      290.00
    64342.03    40079.02      246.93      300.00
    64342.05    40079.01      256.90      310.00
    64342.08    40078.99      266.86      320.00
    64342.15    40078.94      276.83      330.00
    64342.22    40078.89      286.80      340.00
    64342.31    40078.83      296.76      350.00
    64342.43    40078.74      306.73      360.00
    64342.66    40078.58      316.68      370.00
    64343.02    40078.35      326.64      380.00
    64343.46    40078.10      336.59      390.00
    64344.04    40077.86      346.54      400.00
    64344.69    40077.63      356.48      410.00
    64345.34    40077.36      366.42      420.00
    64346.04    40077.11      376.36      430.00
    64346.75    40076.84      386.30      440.00
    64347.49    40076.55      396.23      450.00
    64348.26    40076.24      406.16      460.00
    64349.05    40075.91      416.08      470.00
    64349.86    40075.56      426.02      480.00
    64350.68    40075.19      435.93      490.00
    64351.50    40074.79      445.86      500.00
    64352.29    40074.36      455.78      510.00
    64353.06    40073.88      465.71      520.00
    64353.85    40073.39      475.63      530.00
    64354.61    40072.82      485.55      540.00
    64355.33    40072.18      495.47      550.00
    64356.06    40071.55      505.39      560.00
    64356.78    40070.89      515.30      570.00
    64357.51    40070.22      525.22      580.00
    64358.22    40069.57      535.14      590.00
    64358.92    40068.94      545.06      600.00
    64359.62    40068.31      554.98      610.00
    64360.28    40067.72      564.91      620.00
    64360.91    40067.18      574.83      630.00
    64361.53    40066.65      584.77      640.00
    64362.12    40066.16      594.70      650.00
    64362.70    40065.68      604.64      660.00
    64363.30    40065.20      614.57      670.00
    64363.88    40064.74      624.52      680.00
    64364.44    40064.29      634.46      690.00
    64365.01    40063.82      644.39      700.00
    64365.64    40063.32      654.33      710.00
    64366.35    40062.74      664.25      720.00
    64367.12    40062.13      674.17      730.00
    64367.91    40061.51      684.08      740.00
    64368.76    40060.93      693.99      750.00
    64369.74    40060.44      703.89      760.00
    64370.79    40059.93      713.80      770.00
    64371.83    40059.25      723.68      780.00
    64372.85    40058.48      733.57      790.00
    64373.88    40057.71      743.44      800.00
    64374.91    40056.93      753.33      810.00
    64375.93    40056.16      763.21      820.00
    64376.99    40055.51      773.10      830.00
    64378.07    40055.08      782.99      840.00
    64379.14    40054.92      792.90      850.00
    64380.14    40055.04      802.81      860.00
    64381.03    40055.33      812.74      870.00
    64381.82    40055.71      822.66      880.00
    64382.53    40056.23      832.59      890.00
    64383.16    40056.95      842.51      900.00
    64383.69    40057.80      852.43      910.00
    64384.16    40058.72      862.33      920.00
    64384.46    40059.71      872.25      930.00
    64384.51    40060.73      882.16      940.00
    64384.37    40061.76      892.07      950.00
    64384.10    40062.82      901.97      960.00
    64383.71    40063.94      911.87      970.00
    64383.19    40065.18      921.74      980.00
    64382.55    40066.55      931.59      990.00
    64381.80    40068.09      941.41     1000.00
    64380.97    40069.74      951.21     1010.00
    64380.10    40071.46      960.99     1020.00
    64379.20    40073.20      970.75     1030.00
    64378.28    40074.95      980.53     1040.00
    64377.32    40076.75      990.28     1050.00
    64376.30    40078.63     1000.01     1060.00
    64375.22    40080.61     1009.72     1070.00
    64374.10    40082.67     1019.41     1080.00
    64372.91    40084.81     1029.06     1090.00
    64371.62    40087.06     1038.69     1100.00
    64370.29    40089.42     1048.28     1110.00
    64368.98    40091.87     1057.86     1120.00
    64367.59    40094.41     1067.39     1130.00
