#  X  Y  TVDSS  MD
Name   631
    58202.10    42269.70      -32.35       20.00
    58202.16    42269.93      -22.35       30.00
    58202.24    42270.22      -12.36       40.00
    58202.32    42270.54       -2.36       50.00
    58202.41    42270.88        7.63       60.00
    58202.51    42271.24       17.62       70.00
    58202.30    42271.55       27.62       80.00
    58201.92    42271.60       37.61       90.00
    58201.52    42271.65       47.60      100.00
    58201.09    42271.73       57.59      110.00
    58200.62    42271.82       67.58      120.00
    58200.13    42271.91       77.57      130.00
    58199.62    42271.99       87.56      140.00
    58199.08    42272.07       97.54      150.00
    58198.47    42272.14      107.52      160.00
    58197.75    42272.23      117.49      170.00
    58196.86    42272.36      127.45      180.00
    58195.78    42272.56      137.39      190.00
    58194.55    42272.84      147.31      200.00
    58193.25    42273.19      157.22      210.00
    58191.89    42273.59      167.12      220.00
    58190.42    42274.07      177.00      230.00
    58188.84    42274.69      186.86      240.00
    58187.17    42275.43      196.69      250.00
    58185.43    42276.27      206.50      260.00
    58183.63    42277.19      216.29      270.00
    58181.74    42278.12      226.07      280.00
    58179.78    42279.09      235.83      290.00
    58177.79    42280.12      245.57      300.00
    58175.72    42281.22      255.29      310.00
    58173.58    42282.37      264.99      320.00
    58171.37    42283.59      274.67      330.00
    58169.10    42284.89      284.32      340.00
    58166.81    42286.34      293.95      350.00
    58164.45    42287.84      303.55      360.00
    58161.94    42289.28      313.12      370.00
    58159.35    42290.71      322.67      380.00
    58156.70    42292.17      332.20      390.00
    58153.96    42293.68      341.71      400.00
    58151.24    42295.21      351.20      410.00
    58148.53    42296.80      360.70      420.00
    58145.80    42298.46      370.17      430.00
    58143.01    42300.16      379.63      440.00
    58140.21    42301.94      389.06      450.00
    58137.41    42303.85      398.47      460.00
    58134.60    42305.88      407.85      470.00
    58131.76    42308.01      417.19      480.00
    58128.85    42310.23      426.50      490.00
    58125.89    42312.57      435.76      500.00
    58122.95    42314.99      445.01      510.00
    58120.00    42317.41      454.25      520.00
    58116.98    42319.83      463.47      530.00
    58113.91    42322.27      472.67      540.00
    58110.77    42324.71      481.85      550.00
    58107.59    42327.18      491.00      560.00
    58104.41    42329.70      500.14      570.00
    58101.25    42332.24      509.28      580.00
    58098.13    42334.80      518.43      590.00
    58095.05    42337.38      527.59      600.00
    58091.98    42339.99      536.74      610.00
    58088.94    42342.66      545.88      620.00
    58085.89    42345.25      555.05      630.00
    58082.77    42347.72      564.23      640.00
    58079.60    42350.19      573.38      650.00
    58076.41    42352.71      582.52      660.00
    58073.25    42355.30      591.64      670.00
    58070.13    42358.00      600.75      680.00
    58067.00    42360.81      609.83      690.00
    58063.80    42363.68      618.86      700.00
    58060.55    42366.59      627.85      710.00
    58057.25    42369.54      636.82      720.00
    58053.90    42372.59      645.74      730.00
    58050.49    42375.76      654.58      740.00
    58046.95    42378.99      663.37      750.00
    58043.29    42382.27      672.07      760.00
    58039.53    42385.64      680.70      770.00
    58035.65    42389.05      689.27      780.00
    58031.64    42392.46      697.77      790.00
    58027.51    42395.91      706.20      800.00
    58023.25    42399.28      714.59      810.00
    58018.81    42402.49      722.95      820.00
    58014.18    42405.60      731.26      830.00
    58009.36    42408.59      739.50      840.00
    58004.45    42411.41      747.74      850.00
    57999.41    42414.08      755.95      860.00
    57994.15    42416.74      764.03      870.00
    57988.85    42419.48      772.05      880.00
    57983.57    42422.27      780.07      890.00
    57978.25    42425.09      788.06      900.00
    57972.80    42427.79      796.00      910.00
    57967.16    42430.46      803.82      920.00
    57961.32    42433.22      811.45      930.00
    57955.28    42435.96      818.93      940.00
    57949.12    42438.68      826.32      950.00
    57942.91    42441.43      833.66      960.00
    57936.71    42444.24      840.99      970.00
    57930.61    42447.07      848.39      980.00
    57924.60    42449.91      855.86      990.00
    57918.74    42452.88      863.40     1000.00
    57913.08    42456.00      871.03     1010.00
    57907.57    42459.17      878.75     1020.00
    57902.06    42462.26      886.50     1030.00
    57896.47    42465.22      894.24     1040.00
    57890.81    42468.03      901.99     1050.00
    57885.04    42470.76      909.70     1060.00
    57879.21    42473.58      917.32     1070.00
    57873.43    42476.58      924.90     1080.00
    57867.64    42479.51      932.52     1090.00
    57861.80    42482.27      940.15     1100.00
    57855.94    42485.12      947.73     1110.00
    57850.01    42488.05      955.23     1120.00
    57844.03    42491.02      962.68     1130.00
    57837.99    42493.95      970.09     1140.00
    57831.87    42496.78      977.47     1150.00
    57825.72    42499.70      984.80     1160.00
    57819.56    42502.75      992.06     1170.00
    57813.39    42505.87      999.29     1180.00
    57807.21    42509.00     1006.50     1190.00
    57801.04    42512.20     1013.69     1200.00
    57794.91    42515.43     1020.90     1210.00
    57788.87    42518.77     1028.13     1220.00
    57782.82    42522.10     1035.37     1230.00
    57776.76    42525.30     1042.65     1240.00
    57770.75    42528.55     1049.95     1250.00
    57764.76    42531.92     1057.22     1260.00
    57758.76    42535.23     1064.50     1270.00
    57752.70    42538.29     1071.84     1280.00
    57746.61    42541.25     1079.20     1290.00
    57740.51    42544.33     1086.50     1300.00
    57734.55    42547.55     1093.86     1310.00
    57728.73    42550.82     1101.30     1320.00
    57722.90    42554.04     1108.76     1330.00
    57717.11    42557.17     1116.29     1340.00
    57711.34    42560.34     1123.82     1350.00
    57705.49    42563.57     1131.25     1360.00
    57699.59    42566.69     1138.70     1370.00
    57693.73    42569.78     1146.20     1380.00
    57687.95    42573.11     1153.64     1390.00
    57682.18    42576.42     1161.11     1400.00
    57676.31    42579.72     1168.51     1410.00
    57670.40    42583.25     1175.75     1420.00
    57664.49    42586.99     1182.90     1430.00
    57658.55    42590.68     1190.05     1440.00
    57652.61    42594.30     1197.23     1450.00
    57646.79    42598.00     1204.48     1460.00
    57641.13    42601.72     1211.83     1470.00
    57635.62    42605.42     1219.31     1480.00
    57630.11    42608.98     1226.86     1490.00
    57624.55    42612.50     1234.40     1500.00
    57619.01    42616.08     1241.90     1510.00
    57613.44    42619.74     1249.36     1520.00
    57607.95    42623.57     1256.79     1530.00
    57602.45    42627.40     1264.21     1540.00
    57596.86    42631.15     1271.60     1550.00
    57591.22    42634.93     1278.95     1560.00
    57585.60    42638.78     1286.27     1570.00
    57580.01    42642.67     1293.60     1580.00
    57574.44    42646.55     1300.93     1590.00
    57568.85    42650.37     1308.30     1600.00
    57563.35    42654.21     1315.71     1610.00
    57557.97    42658.24     1323.12     1620.00
    57552.74    42662.45     1330.52     1630.00
    57547.51    42666.67     1337.93     1640.00
    57542.19    42670.73     1345.36     1650.00
    57536.96    42674.72     1352.89     1660.00
    57531.93    42678.70     1360.57     1670.00
    57527.05    42682.56     1368.40     1680.00
    57522.17    42686.36     1376.25     1690.00
    57517.33    42690.26     1384.08     1700.00
    57512.53    42694.27     1391.89     1710.00
    57507.68    42698.24     1399.68     1720.00
    57502.87    42702.12     1407.55     1730.00
    57498.09    42705.97     1415.44     1740.00
    57493.33    42709.81     1423.35     1750.00
    57488.60    42713.62     1431.30     1760.00
    57483.85    42717.44     1439.22     1770.00
    57479.08    42721.29     1447.12     1780.00
    57474.24    42725.19     1454.96     1790.00
    57469.25    42729.13     1462.68     1800.00
    57464.10    42733.14     1470.26     1810.00
    57458.86    42737.21     1477.73     1820.00
    57453.55    42741.34     1485.13     1830.00
    57448.16    42745.53     1492.43     1840.00
    57442.73    42749.75     1499.70     1850.00
    57437.37    42753.92     1507.04     1860.00
    57431.98    42758.11     1514.34     1870.00
    57426.49    42762.30     1521.58     1880.00
    57421.11    42766.33     1528.98     1890.00
    57415.88    42770.26     1536.54     1900.00
    57410.71    42774.13     1544.18     1910.00
    57405.56    42777.99     1551.83     1920.00
    57400.38    42781.88     1559.45     1930.00
    57395.11    42785.82     1566.98     1940.00
    57389.84    42789.78     1574.50     1950.00
    57384.48    42793.72     1581.97     1960.00
    57378.95    42797.72     1589.27     1970.00
    57373.34    42801.78     1596.49     1980.00
    57367.72    42805.84     1603.69     1990.00
    57362.12    42809.88     1610.93     2000.00
    57356.60    42813.87     1618.25     2010.00
    57351.07    42817.87     1625.56     2020.00
    57345.46    42821.93     1632.77     2030.00
    57339.86    42825.90     1640.05     2040.00
    57334.34    42829.74     1647.45     2050.00
