#  X  Y  TVDSS  MD
Name   344
    55912.70    41975.10      -34.14       20.00
    55912.71    41975.14      -24.14       30.00
    55912.72    41975.16      -14.14       40.00
    55912.73    41975.19       -4.14       50.00
    55912.73    41975.22        5.86       60.00
    55912.74    41975.24       15.86       70.00
    55912.75    41975.27       25.86       80.00
    55912.77    41975.37       35.86       90.00
    55912.81    41975.52       45.86      100.00
    55912.88    41975.75       55.86      110.00
    55912.97    41976.07       65.85      120.00
    55913.08    41976.49       75.84      130.00
    55913.70    41976.39       85.82      140.00
    55913.70    41975.60       95.79      150.00
    55913.71    41974.76      105.75      160.00
    55913.71    41973.94      115.72      170.00
    55913.72    41973.14      125.69      180.00
    55913.72    41972.32      135.65      190.00
    55913.72    41971.49      145.62      200.00
    55913.74    41970.64      155.58      210.00
    55913.76    41969.77      165.55      220.00
    55913.79    41968.90      175.51      230.00
    55913.81    41968.02      185.47      240.00
    55913.84    41967.13      195.43      250.00
    55913.90    41966.25      205.39      260.00
    55913.91    41965.36      215.35      270.00
    55913.82    41964.48      225.31      280.00
    55913.72    41963.59      235.27      290.00
    55913.62    41962.69      245.23      300.00
    55913.57    41961.79      255.19      310.00
    55913.58    41960.89      265.15      320.00
    55913.65    41960.04      275.11      330.00
    55913.81    41959.22      285.08      340.00
    55914.04    41958.43      295.04      350.00
    55914.34    41957.57      305.00      360.00
    55914.72    41956.64      314.95      370.00
    55915.15    41955.72      324.90      380.00
    55915.61    41954.80      334.85      390.00
    55916.08    41953.87      344.79      400.00
    55916.59    41952.86      354.73      410.00
    55917.16    41951.75      364.65      420.00
    55917.80    41950.59      374.56      430.00
    55918.52    41949.36      384.46      440.00
    55919.29    41948.09      394.35      450.00
    55920.15    41946.74      404.22      460.00
    55921.07    41945.29      414.07      470.00
    55922.04    41943.73      423.90      480.00
    55923.11    41942.02      433.70      490.00
    55924.29    41940.18      443.45      500.00
    55925.59    41938.18      453.16      510.00
    55927.06    41936.02      462.82      520.00
    55928.60    41933.70      472.42      530.00
    55930.14    41931.25      481.99      540.00
    55931.72    41928.73      491.54      550.00
    55933.38    41926.20      501.07      560.00
    55935.09    41923.62      510.58      570.00
    55936.85    41921.03      520.08      580.00
    55938.64    41918.43      529.57      590.00
    55940.50    41915.79      539.03      600.00
    55942.40    41913.14      548.49      610.00
    55944.33    41910.50      557.93      620.00
    55946.26    41907.85      567.38      630.00
    55948.14    41905.23      576.85      640.00
    55949.97    41902.63      586.33      650.00
    55951.72    41900.05      595.83      660.00
    55953.44    41897.46      605.34      670.00
    55955.24    41894.80      614.81      680.00
    55957.07    41892.10      624.26      690.00
    55958.92    41889.38      633.70      700.00
    55960.75    41886.67      643.15      710.00
    55962.49    41883.85      652.59      720.00
    55964.16    41880.92      662.00      730.00
    55965.79    41877.92      671.40      740.00
    55967.40    41874.79      680.76      750.00
    55968.94    41871.58      690.11      760.00
    55970.39    41868.33      699.45      770.00
    55971.83    41865.04      708.78      780.00
    55973.30    41861.69      718.09      790.00
    55974.80    41858.26      727.36      800.00
    55976.36    41854.77      736.60      810.00
    55977.96    41851.20      745.81      820.00
    55979.60    41847.55      754.97      830.00
    55981.31    41843.81      764.09      840.00
    55983.03    41839.97      773.16      850.00
    55984.77    41836.01      782.17      860.00
    55986.56    41832.01      791.16      870.00
    55988.40    41827.90      800.09      880.00
    55990.27    41823.62      808.93      890.00
    55992.17    41819.27      817.73      900.00
    55994.14    41814.89      826.51      910.00
    55996.20    41810.59      835.30      920.00
    55998.29    41806.41      844.14      930.00
    56000.34    41802.24      852.99      940.00
    56002.41    41798.12      861.86      950.00
    56004.59    41794.04      870.73      960.00
    56006.82    41789.95      879.58      970.00
    56009.12    41785.90      888.43      980.00
    56011.51    41781.79      897.23      990.00
    56013.96    41777.47      905.91     1000.00
    56016.53    41772.96      914.46     1010.00
    56019.22    41768.32      922.90     1020.00
    56022.00    41763.63      931.27     1030.00
    56024.83    41758.95      939.65     1040.00
    56027.79    41754.23      947.95     1050.00
    56030.97    41749.45      956.14     1060.00
    56034.35    41744.73      964.28     1070.00
    56037.89    41739.97      972.33     1080.00
    56041.52    41735.09      980.27     1090.00
    56045.12    41730.07      988.14     1100.00
    56048.68    41725.01      995.99     1110.00
    56052.31    41719.94     1003.81     1120.00
    56055.92    41714.82     1011.60     1130.00
    56059.54    41709.66     1019.37     1140.00
    56063.22    41704.54     1027.13     1150.00
    56066.76    41699.40     1034.94     1160.00
    56070.28    41694.22     1042.74     1170.00
