#  X  Y  TVDSS  MD
Name   259
    57925.80    44218.60      -55.98        0.00
    57925.80    44218.61      -45.98       10.00
    57925.81    44218.64      -35.98       20.00
    57925.82    44218.70      -25.98       30.00
    57925.83    44218.77      -15.98       40.00
    57925.83    44218.85       -5.98       50.00
    57925.84    44218.92        4.02       60.00
    57925.84    44218.98       14.02       70.00
    57925.84    44219.05       24.02       80.00
    57925.84    44219.12       34.02       90.00
    57925.83    44219.24       44.02      100.00
    57925.77    44219.41       54.02      110.00
    57925.37    44219.76       64.00      120.00
    57924.16    44219.43       73.92      130.00
    57922.98    44219.39       83.85      140.00
    57922.39    44219.92       93.82      150.00
    57921.67    44220.55      103.78      160.00
    57920.83    44221.27      113.72      170.00
    57919.87    44222.03      123.64      180.00
    57918.79    44222.84      133.55      190.00
    57917.61    44223.65      143.44      200.00
    57916.36    44224.46      153.33      210.00
    57915.05    44225.28      163.21      220.00
    57913.70    44226.08      173.09      230.00
    57912.30    44226.90      182.96      240.00
    57910.81    44227.75      192.81      250.00
    57909.23    44228.64      202.64      260.00
    57907.54    44229.52      212.46      270.00
    57905.73    44230.34      222.26      280.00
    57903.82    44231.17      232.04      290.00
    57901.80    44232.07      241.79      300.00
    57899.69    44233.09      251.51      310.00
    57897.46    44234.17      261.20      320.00
    57895.12    44235.31      270.86      330.00
    57892.70    44236.43      280.50      340.00
    57890.27    44237.47      290.14      350.00
    57887.83    44238.46      299.79      360.00
    57885.36    44239.52      309.42      370.00
    57882.85    44240.71      319.03      380.00
    57880.31    44241.96      328.62      390.00
    57877.76    44243.19      338.21      400.00
    57875.21    44244.39      347.80      410.00
    57872.66    44245.54      357.40      420.00
    57870.13    44246.64      367.01      430.00
    57867.62    44247.75      376.63      440.00
    57865.15    44248.93      386.25      450.00
    57862.70    44250.14      395.87      460.00
    57860.27    44251.31      405.50      470.00
    57857.84    44252.45      415.13      480.00
    57855.43    44253.60      424.77      490.00
    57853.06    44254.77      434.41      500.00
    57850.71    44255.93      444.06      510.00
    57848.37    44257.06      453.72      520.00
    57846.02    44258.13      463.38      530.00
    57843.67    44259.13      473.05      540.00
    57841.32    44260.05      482.72      550.00
    57838.97    44260.96      492.40      560.00
    57836.64    44261.91      502.08      570.00
    57834.33    44262.90      511.76      580.00
    57832.06    44263.89      521.45      590.00
    57829.81    44264.87      531.14      600.00
    57827.61    44265.86      540.85      610.00
    57825.46    44266.90      550.56      620.00
    57823.34    44267.96      560.27      630.00
    57821.21    44269.01      569.99      640.00
    57819.04    44270.04      579.69      650.00
    57816.85    44271.10      589.39      660.00
    57814.65    44272.21      599.08      670.00
    57812.45    44273.38      608.77      680.00
    57810.24    44274.61      618.45      690.00
    57808.05    44275.90      628.12      700.00
    57805.91    44277.24      637.79      710.00
    57803.83    44278.60      647.48      720.00
    57801.77    44279.94      657.17      730.00
    57799.70    44281.22      666.87      740.00
    57797.58    44282.48      676.56      750.00
    57795.36    44283.72      686.23      760.00
    57793.03    44284.93      695.88      770.00
    57790.57    44286.05      705.51      780.00
    57788.00    44287.04      715.12      790.00
    57785.35    44287.89      724.73      800.00
    57782.63    44288.64      734.32      810.00
    57779.87    44289.24      743.91      820.00
    57777.07    44289.67      753.51      830.00
    57774.28    44289.90      763.10      840.00
    57771.41    44289.97      772.68      850.00
    57768.41    44289.88      782.22      860.00
    57765.30    44289.64      791.73      870.00
    57762.15    44289.26      801.21      880.00
    57758.96    44288.77      810.67      890.00
    57755.79    44288.19      820.14      900.00
    57752.65    44287.55      829.61      910.00
    57749.55    44286.88      839.10      920.00
    57746.47    44286.23      848.59      930.00
    57743.40    44285.60      858.08      940.00
    57740.37    44284.95      867.59      950.00
    57737.39    44284.25      877.11      960.00
    57734.43    44283.54      886.64      970.00
    57731.45    44282.86      896.16      980.00
    57728.43    44282.21      905.67      990.00
    57725.33    44281.58      915.15     1000.00
    57722.11    44280.95      924.60     1010.00
    57718.84    44280.29      934.03     1020.00
    57715.57    44279.60      943.45     1030.00
    57712.30    44278.87      952.88     1040.00
    57709.01    44278.12      962.29     1050.00
    57705.66    44277.36      971.68     1060.00
    57702.28    44276.58      981.06     1070.00
    57698.88    44275.78      990.43     1080.00
    57695.45    44274.95      999.79     1090.00
    57691.97    44274.13     1009.13     1100.00
    57688.44    44273.32     1018.45     1110.00
    57684.92    44272.52     1027.77     1120.00
