#  X  Y  TVDSS  MD
Name   301
    61771.10    42968.80      -52.31        0.00
    61771.10    42968.80      -42.31       10.00
    61771.14    42968.94      -32.31       20.00
    61771.18    42969.11      -22.31       30.00
    61771.23    42969.30      -12.31       40.00
    61771.29    42969.53       -2.32       50.00
    61771.37    42969.82        7.68       60.00
    61771.42    42970.01       17.68       70.00
    61771.47    42970.21       27.67       80.00
    61771.89    42970.25       37.67       90.00
    61772.25    42969.72       47.64      100.00
    61772.86    42969.07       57.60      110.00
    61773.66    42968.33       67.55      120.00
    61774.59    42967.53       77.47      130.00
    61775.64    42966.62       87.37      140.00
    61776.83    42965.61       97.25      150.00
    61778.06    42964.47      107.11      160.00
    61779.22    42963.21      116.96      170.00
    61780.20    42961.85      126.82      180.00
    61780.95    42960.38      136.68      190.00
    61781.53    42958.82      146.54      200.00
    61782.03    42957.22      156.40      210.00
    61782.38    42955.57      166.26      220.00
    61782.54    42953.80      176.10      230.00
    61782.52    42951.92      185.92      240.00
    61782.23    42949.99      195.73      250.00
    61781.74    42947.98      205.51      260.00
    61781.07    42945.91      215.27      270.00
    61780.23    42943.81      225.01      280.00
    61779.23    42941.70      234.74      290.00
    61778.06    42939.58      244.44      300.00
    61776.72    42937.43      254.11      310.00
    61775.26    42935.25      263.76      320.00
    61773.70    42933.10      273.40      330.00
    61772.05    42931.01      283.04      340.00
    61770.31    42929.03      292.69      350.00
    61768.48    42927.16      302.34      360.00
    61766.53    42925.46      312.00      370.00
    61764.45    42923.94      321.66      380.00
    61762.22    42922.59      331.32      390.00
    61759.89    42921.40      340.97      400.00
    61757.47    42920.31      350.61      410.00
    61754.94    42919.33      360.24      420.00
    61752.34    42918.43      369.85      430.00
    61749.60    42917.56      379.43      440.00
    61746.73    42916.73      388.97      450.00
    61743.80    42915.94      398.50      460.00
    61740.79    42915.15      408.00      470.00
    61737.74    42914.38      417.49      480.00
    61734.59    42913.65      426.96      490.00
    61731.35    42912.98      436.39      500.00
    61728.10    42912.37      445.83      510.00
