#  X  Y  TVDSS  MD
Name   22ок
    60951.10    48317.20      -36.79       10.00
    60951.13    48317.32      -26.79       20.00
    60951.16    48317.42      -16.79       30.00
    60951.18    48317.49       -6.78       40.00
    60951.19    48317.53        3.22       50.00
    60951.21    48317.60       13.22       60.00
    60951.23    48317.68       23.22       70.00
    60951.25    48317.75       33.22       80.00
    60951.29    48317.88       43.22       90.00
    60951.37    48318.17       53.21      100.00
    60951.48    48318.59       63.21      110.00
    60951.93    48318.85       73.20      120.00
    60952.49    48318.68       83.18      130.00
    60953.11    48318.46       93.16      140.00
    60953.76    48318.26      103.14      150.00
    60954.42    48318.09      113.11      160.00
    60955.10    48317.93      123.09      170.00
    60955.85    48317.77      133.07      180.00
    60956.66    48317.61      143.04      190.00
    60957.51    48317.47      153.00      200.00
    60958.38    48317.32      162.96      210.00
    60959.30    48317.18      172.92      220.00
    60960.25    48317.05      182.87      230.00
    60961.21    48316.93      192.82      240.00
    60962.20    48316.83      202.78      250.00
    60963.27    48316.72      212.73      260.00
    60964.44    48316.59      222.66      270.00
    60965.71    48316.44      232.57      280.00
    60967.07    48316.26      242.48      290.00
    60968.53    48316.07      252.37      300.00
    60970.11    48315.84      262.24      310.00
    60971.86    48315.53      272.09      320.00
    60973.79    48315.16      281.90      330.00
    60975.86    48314.71      291.67      340.00
    60978.01    48314.16      301.42      350.00
    60980.27    48313.45      311.14      360.00
    60982.60    48312.59      320.82      370.00
    60985.00    48311.58      330.48      380.00
    60987.37    48310.40      340.12      390.00
    60989.63    48309.08      349.78      400.00
    60991.77    48307.64      359.45      410.00
    60993.76    48306.09      369.12      420.00
    60995.60    48304.38      378.80      430.00
    60997.32    48302.49      388.47      440.00
    60998.86    48300.41      398.13      450.00
    61000.15    48298.19      407.79      460.00
    61001.21    48295.87      417.47      470.00
    61002.07    48293.46      427.14      480.00
    61002.68    48290.97      436.80      490.00
    61003.15    48288.44      446.47      500.00
    61003.63    48286.00      456.15      510.00
    61004.12    48283.71      465.88      520.00
    61004.66    48281.57      475.63      530.00
    61005.22    48279.49      485.40      540.00
    61005.84    48277.48      495.18      550.00
    61006.60    48275.62      504.98      560.00
    61007.44    48273.95      514.80      570.00
    61008.19    48272.48      524.66      580.00
    61008.78    48271.17      534.56      590.00
    61009.24    48269.98      544.48      600.00
    61009.60    48268.85      554.42      610.00
    61009.89    48267.67      564.34      620.00
    61010.12    48266.39      574.26      630.00
    61010.24    48264.94      584.15      640.00
    61010.23    48263.37      594.03      650.00
    61010.11    48261.79      603.90      660.00
    61009.99    48260.25      613.78      670.00
    61009.99    48258.77      623.68      680.00
    61010.05    48257.31      633.57      690.00
    61010.08    48255.80      643.46      700.00
    61010.09    48254.35      653.35      710.00
    61010.11    48252.94      663.26      720.00
    61010.13    48251.50      673.15      730.00
    61010.14    48250.02      683.04      740.00
    61010.17    48248.49      692.93      750.00
    61010.22    48246.95      702.81      760.00
