#  X  Y  TVDSS  MD
Name   311
    61882.80    43050.80      -52.31        0.00
    61882.80    43050.80      -42.32       10.00
    61882.83    43050.91      -32.33       20.00
    61882.93    43051.28      -12.35       40.00
    61883.04    43051.70        7.62       60.00
    61883.16    43052.16       27.60       80.00
    61883.30    43052.70       47.57      100.00
    61883.46    43053.29       67.54      120.00
    61883.63    43053.93       87.51      140.00
    61883.81    43054.62      107.46      160.00
    61884.02    43055.39      127.43      180.00
    61884.14    43055.85      137.41      190.00
    61884.29    43056.47      147.38      200.00
    61884.48    43057.34      157.33      210.00
    61884.72    43058.48      167.25      220.00
    61884.94    43059.92      177.13      230.00
    61885.12    43061.68      186.96      240.00
    61885.24    43063.76      196.74      250.00
    61885.30    43066.11      206.45      260.00
    61885.23    43068.68      216.10      270.00
    61885.01    43071.35      225.72      280.00
    61884.70    43073.98      235.36      290.00
    61884.28    43076.60      244.99      300.00
    61883.79    43079.23      254.61      310.00
    61883.20    43081.86      264.23      320.00
    61882.57    43084.53      273.84      330.00
    61881.99    43087.39      283.39      340.00
    61881.41    43090.47      292.88      350.00
    61880.89    43093.67      302.33      360.00
    61880.40    43096.91      311.77      370.00
    61879.85    43100.14      321.21      380.00
    61879.27    43103.37      330.64      390.00
    61878.70    43106.60      340.08      400.00
    61878.12    43109.83      349.52      410.00
    61877.54    43113.04      358.96      420.00
    61877.00    43116.26      368.40      430.00
    61876.48    43119.50      377.84      440.00
    61875.98    43122.75      387.26      450.00
    61875.52    43126.00      396.70      460.00
    61875.05    43129.27      406.12      470.00
    61874.58    43132.56      415.55      480.00
    61874.11    43135.86      424.96      490.00
    61873.63    43139.17      434.38      500.00
    61873.15    43142.52      443.78      510.00
    61872.67    43145.92      453.16      520.00
    61872.21    43149.33      462.54      530.00
    61871.76    43152.72      471.93      540.00
    61871.27    43156.10      481.32      550.00
    61870.78    43159.51      490.69      560.00
    61870.29    43162.98      500.05      570.00
    61869.79    43166.49      509.39      580.00
    61869.28    43170.02      518.72      590.00
    61868.78    43173.54      528.06      600.00
    61868.28    43177.04      537.40      610.00
    61867.75    43180.49      546.76      620.00
    61867.26    43183.96      556.12      630.00
    61866.79    43187.44      565.47      640.00
    61866.26    43190.90      574.83      650.00
    61865.71    43194.33      584.20      660.00
    61865.16    43197.75      593.57      670.00
    61864.65    43201.14      602.95      680.00
    61864.12    43204.58      612.32      690.00
    61863.57    43208.03      621.68      700.00
    61862.98    43211.47      631.04      710.00
    61862.37    43214.91      640.40      720.00
    61861.76    43218.33      649.76      730.00
    61861.14    43221.76      659.13      740.00
    61860.53    43225.20      668.48      750.00
    61859.91    43228.67      677.83      760.00
    61859.25    43232.16      687.16      770.00
    61858.59    43235.69      696.49      780.00
    61857.96    43239.23      705.81      790.00
    61857.35    43242.82      715.11      800.00
    61856.77    43246.42      724.41      810.00
    61856.18    43250.05      733.70      820.00
    61855.53    43253.70      742.98      830.00
    61854.82    43257.29      752.28      840.00
    61854.11    43260.91      761.56      850.00
    61853.36    43264.55      770.83      860.00
    61852.51    43268.17      780.11      870.00
    61851.60    43271.79      789.37      880.00
    61850.66    43275.40      798.64      890.00
    61849.71    43279.03      807.90      900.00
    61848.75    43282.70      817.15      910.00
    61847.76    43286.38      826.38      920.00
    61846.74    43290.01      835.63      930.00
    61845.70    43293.62      844.89      940.00
    61844.65    43297.22      854.15      950.00
    61843.60    43300.76      863.43      960.00
    61842.51    43304.28      872.72      970.00
    61841.40    43307.78      882.01      980.00
    61840.27    43311.23      891.32      990.00
    61839.15    43314.65      900.64     1000.00
    61838.04    43318.04      909.97     1010.00
    61836.97    43321.49      919.29     1020.00
    61835.91    43324.95      928.60     1030.00
    61834.79    43328.35      937.93     1040.00
    61833.66    43331.70      947.26     1050.00
    61832.50    43335.05      956.60     1060.00
    61831.33    43338.41      965.94     1070.00
    61830.16    43341.80      975.26     1080.00
    61829.01    43345.20      984.58     1090.00
    61827.87    43348.58      993.92     1100.00
    61826.70    43351.95     1003.25     1110.00
    61825.53    43355.31     1012.58     1120.00
    61824.36    43358.69     1021.91     1130.00
    61823.19    43362.08     1031.24     1140.00
    61822.01    43365.46     1040.56     1150.00
    61820.83    43368.87     1049.88     1160.00
    61819.62    43372.25     1059.21     1170.00
    61818.43    43375.60     1068.54     1180.00
    61817.25    43378.99     1077.86     1190.00
    61816.04    43382.39     1087.18     1200.00
    61814.80    43385.76     1096.50     1210.00
    61813.57    43389.12     1105.83     1220.00
    61812.34    43392.47     1115.16     1230.00
    61811.11    43395.83     1124.49     1240.00
    61809.92    43399.17     1133.83     1250.00
    61808.74    43402.46     1143.19     1260.00
    61807.55    43405.70     1152.57     1270.00
    61806.41    43408.91     1161.96     1280.00
    61805.26    43412.11     1171.35     1290.00
    61804.09    43415.32     1180.74     1300.00
    61803.63    43416.60     1184.49     1304.00
    61801.88    43421.64     1199.57     1320.00
    61799.68    43427.82     1218.44     1340.00
    61797.37    43433.94     1237.31     1360.00
    61796.77    43435.46     1242.04     1365.00
    61794.76    43440.27     1257.14     1381.00
    61792.24    43445.90     1275.09     1400.00
    61789.54    43451.78     1294.00     1420.00
    61788.88    43453.26     1298.73     1425.00
    61786.88    43457.72     1312.89     1440.00
    61784.22    43463.65     1331.78     1460.00
    61783.43    43465.42     1337.46     1466.00
    61781.66    43469.28     1349.73     1479.00
    61778.68    43475.36     1369.59     1500.00
    61775.80    43481.09     1388.51     1520.00
    61773.05    43486.58     1406.47     1539.00
    61770.06    43492.28     1425.39     1559.00
    61766.45    43499.04     1448.10     1583.00
    61763.94    43503.53     1463.24     1599.00
    61760.67    43509.06     1482.16     1619.00
    61756.62    43515.76     1504.82     1643.00
    61753.88    43520.30     1519.91     1659.00
    61750.44    43525.88     1538.77     1679.00
    61746.77    43531.72     1558.58     1700.00
    61743.21    43537.28     1577.44     1720.00
    61739.62    43542.78     1596.31     1740.00
    61735.97    43548.26     1615.18     1760.00
    61734.86    43549.89     1620.85     1766.00
    61732.24    43553.69     1634.04     1780.00
    61728.11    43559.56     1654.82     1802.00
    61724.73    43564.28     1671.84     1820.00
    61720.95    43569.46     1690.76     1840.00
    61716.46    43575.60     1713.49     1864.00
    61713.63    43579.33     1727.74     1879.00
    61709.80    43584.04     1746.77     1899.00
    61705.05    43589.68     1770.63     1924.00
    61702.27    43592.97     1784.99     1939.00
    61698.57    43597.44     1805.14     1960.00
    61695.37    43601.44     1823.42     1979.00
    61694.21    43602.92     1830.16     1986.00
    61692.04    43605.63     1842.67     1999.00
    61688.77    43609.72     1861.95     2019.00
    61685.66    43613.76     1881.27     2039.00
    61684.75    43614.97     1887.07     2045.00
    61682.71    43617.82     1900.61     2059.00
    61679.52    43622.44     1922.89     2082.00
    61677.28    43625.80     1939.39     2099.00
    61676.00    43627.72     1949.11     2109.00
    61674.70    43629.76     1959.83     2120.00
    61672.77    43633.53     1981.40     2142.00
    61671.94    43636.20     1997.13     2158.00
    61671.68    43638.90     2011.86     2173.00
    61671.73    43640.21     2018.74     2180.00
    61672.00    43642.08     2028.55     2190.00
    61672.46    43643.78     2037.36     2199.00
    61673.30    43645.94     2048.11     2210.00
    61674.48    43648.08     2058.81     2221.00
    61675.70    43649.73     2067.57     2230.00
    61677.37    43651.67     2078.25     2241.00
    61678.78    43653.21     2087.00     2250.00
    61680.34    43654.90     2096.72     2260.00
    61681.87    43656.66     2106.43     2270.00
    61683.34    43658.46     2116.15     2280.00
    61684.83    43660.23     2125.87     2290.00
    61686.29    43662.02     2135.59     2300.00
    61687.72    43663.82     2145.31     2310.00
    61689.09    43665.62     2155.04     2320.00
    61690.37    43667.40     2164.79     2330.00
    61691.58    43669.17     2174.55     2340.00
    61692.67    43670.91     2184.32     2350.00
    61693.65    43672.62     2194.12     2360.00
    61694.64    43674.35     2203.90     2370.00
    61695.68    43676.12     2213.68     2380.00
    61696.72    43677.79     2223.48     2390.00
    61697.71    43679.33     2233.30     2400.00
    61698.67    43680.81     2243.13     2410.00
    61699.62    43682.28     2252.97     2420.00
    61700.56    43683.80     2262.80     2430.00
    61701.44    43685.33     2272.63     2440.00
    61702.28    43686.83     2282.47     2450.00
    61703.15    43688.27     2292.32     2460.00
    61704.00    43689.68     2302.17     2470.00
    61704.86    43691.11     2312.02     2480.00
    61705.64    43692.57     2321.87     2490.00
    61706.33    43693.97     2331.74     2500.00
    61707.05    43695.35     2341.61     2510.00
    61707.81    43696.69     2351.48     2520.00
    61708.51    43698.02     2361.36     2530.00
    61709.20    43699.33     2371.23     2540.00
    61709.90    43700.59     2381.11     2550.00
    61710.56    43701.79     2391.01     2560.00
    61711.21    43702.99     2400.90     2570.00
    61711.84    43704.19     2410.80     2580.00
    61712.46    43705.35     2420.70     2590.00
    61713.08    43706.49     2430.61     2600.00
    61713.66    43707.63     2440.52     2610.00
    61714.22    43708.78     2450.43     2620.00
    61714.75    43709.90     2460.34     2630.00
    61715.24    43710.97     2470.26     2640.00
    61715.73    43712.00     2480.18     2650.00
    61716.23    43712.98     2490.11     2660.00
    61716.72    43713.96     2500.04     2670.00
    61717.21    43714.97     2509.97     2680.00
    61717.69    43715.95     2519.90     2690.00
    61718.17    43716.90     2529.83     2700.00
    61718.66    43717.82     2539.77     2710.00
    61719.13    43718.69     2549.71     2720.00
    61719.59    43719.48     2559.66     2730.00
    61720.03    43720.22     2569.61     2740.00
    61720.47    43720.92     2579.57     2750.00
    61720.91    43721.61     2589.52     2760.00
    61721.34    43722.29     2599.48     2770.00
    61721.76    43722.94     2609.44     2780.00
    61722.16    43723.60     2619.40     2790.00
    61722.54    43724.25     2629.36     2800.00
    61722.90    43724.91     2639.32     2810.00
    61723.24    43725.54     2649.29     2820.00
    61723.55    43726.14     2659.25     2830.00
    61723.86    43726.72     2669.22     2840.00
    61724.14    43727.30     2679.18     2850.00
    61724.43    43727.86     2689.15     2860.00
    61724.71    43728.39     2699.12     2870.00
