#  X  Y  TVDSS  MD
Name   54ок
    64322.30    40079.40      -42.01       10.00
    64322.20    40079.46      -32.01       20.00
    64322.12    40079.51      -22.01       30.00
    64322.05    40079.49      -12.01       40.00
    64322.03    40079.44       -2.01       50.00
    64322.03    40079.39        7.99       60.00
    64322.04    40079.36       17.99       70.00
    64322.05    40079.33       27.99       80.00
    64322.05    40079.31       37.99       90.00
    64322.06    40079.29       47.99      100.00
    64322.09    40079.29       57.99      110.00
    64322.12    40079.36       67.99      120.00
    64322.15    40079.44       77.99      130.00
    64322.25    40079.57       87.99      140.00
    64322.47    40079.81       97.98      150.00
    64322.76    40080.10      107.97      160.00
    64323.12    40080.44      117.96      170.00
    64323.56    40080.84      127.94      180.00
    64324.06    40081.29      137.92      190.00
    64324.64    40081.77      147.89      200.00
    64325.32    40082.33      157.85      210.00
    64326.11    40082.96      167.80      220.00
    64327.00    40083.65      177.74      230.00
    64327.95    40084.38      187.67      240.00
    64328.96    40085.18      197.58      250.00
    64330.10    40086.10      207.48      260.00
    64331.35    40087.18      217.34      270.00
    64332.69    40088.44      227.17      280.00
    64334.11    40089.86      236.96      290.00
    64335.63    40091.44      246.72      300.00
    64337.28    40093.12      256.44      310.00
    64339.06    40094.86      266.12      320.00
    64340.99    40096.63      275.78      330.00
    64343.08    40098.46      285.38      340.00
    64345.36    40100.38      294.93      350.00
    64347.83    40102.39      304.41      360.00
    64350.51    40104.53      313.80      370.00
    64353.35    40106.84      323.11      380.00
    64356.31    40109.34      332.32      390.00
    64359.40    40112.04      341.44      400.00
    64362.59    40114.97      350.46      410.00
    64365.88    40118.10      359.37      420.00
    64369.34    40121.35      368.17      430.00
    64372.92    40124.64      376.91      440.00
    64376.51    40127.95      385.63      450.00
    64380.07    40131.29      394.36      460.00
    64383.60    40134.65      403.09      470.00
    64387.13    40138.01      411.82      480.00
    64390.67    40141.39      420.54      490.00
    64394.23    40144.78      429.26      500.00
    64397.75    40148.20      437.96      510.00
    64401.24    40151.64      446.68      520.00
    64404.70    40155.05      455.42      530.00
    64408.11    40158.42      464.20      540.00
    64411.48    40161.75      473.01      550.00
    64414.84    40165.07      481.82      560.00
    64418.23    40168.41      490.62      570.00
    64421.65    40171.79      499.39      580.00
    64425.09    40175.18      508.14      590.00
    64428.52    40178.63      516.87      600.00
    64431.96    40182.15      525.58      610.00
    64435.45    40185.71      534.25      620.00
    64438.97    40189.31      542.89      630.00
    64442.50    40192.93      551.52      640.00
    64446.03    40196.53      560.16      650.00
    64449.52    40200.10      568.82      660.00
    64452.99    40203.64      577.50      670.00
    64456.42    40207.21      586.19      680.00
    64459.81    40210.80      594.89      690.00
    64463.19    40214.38      603.59      700.00
    64466.59    40217.91      612.31      710.00
    64469.97    40221.43      621.04      720.00
    64473.29    40224.95      629.79      730.00
    64476.56    40228.41      638.58      740.00
    64479.75    40231.85      647.41      750.00
    64482.87    40235.27      656.28      760.00
    64485.97    40238.66      665.16      770.00
    64489.02    40242.01      674.07      780.00
    64492.05    40245.21      683.05      790.00
    64495.06    40248.23      692.10      800.00
    64498.03    40251.17      701.18      810.00
    64500.96    40254.02      710.31      820.00
    64503.88    40256.75      719.47      830.00
    64506.83    40259.32      728.68      840.00
    64509.88    40261.67      737.91      850.00
    64513.06    40263.83      747.14      860.00
    64516.36    40265.86      756.36      870.00
    64519.79    40267.81      765.55      880.00
    64523.29    40269.69      774.72      890.00
    64526.87    40271.48      783.89      900.00
    64530.51    40273.19      793.04      910.00
    64534.25    40274.83      802.17      920.00
    64538.09    40276.35      811.28      930.00
    64542.04    40277.71      820.36      940.00
    64546.11    40278.93      829.42      950.00
    64550.24    40280.09      838.45      960.00
    64554.40    40281.21      847.47      970.00
    64558.59    40282.19      856.50      980.00
    64562.79    40283.05      865.53      990.00
    64566.98    40283.92      874.57     1000.00
    64571.13    40284.77      883.63     1010.00
    64575.26    40285.62      892.70     1020.00
    64579.41    40286.47      901.76     1030.00
    64583.64    40287.27      910.78     1040.00
    64588.04    40287.98      919.74     1050.00
    64592.53    40288.66      928.65     1060.00
    64597.08    40289.35      937.52     1070.00
    64601.81    40289.98      946.31     1080.00
    64606.75    40290.51      954.99     1090.00
    64611.91    40290.93      963.54     1100.00
    64617.33    40291.23      971.94     1110.00
    64622.90    40291.48      980.24     1120.00
    64628.53    40291.69      988.51     1130.00
    64634.17    40291.80      996.76     1140.00
    64639.84    40291.86     1005.00     1150.00
