#  X  Y  TVDSS  MD
Name   34Ð
    60378.50    40880.00      -51.50        0.00
    60378.50    40880.00      -26.50       25.00
    60378.50    40880.00       -1.50       50.00
    60378.50    40880.00       23.50       75.00
    60378.50    40880.00       43.50       95.00
    60378.50    40880.00       48.50      100.00
    60378.50    40880.00       73.50      125.00
    60378.50    40880.00       98.50      150.00
    60378.50    40880.00      123.49      175.00
    60378.50    40880.00      143.48      195.00
    60378.50    40880.00      148.48      200.00
    60378.50    40880.00      173.47      225.00
    60378.50    40880.00      198.46      250.00
    60378.50    40880.00      223.46      275.00
    60378.50    40880.00      243.45      295.00
    60378.50    40880.00      248.45      300.00
    60378.50    40880.00      273.44      325.00
    60378.50    40880.00      298.43      350.00
    60378.50    40880.00      323.42      375.00
    60378.50    40880.00      343.41      395.00
    60378.50    40880.00      348.41      400.00
    60378.50    40880.00      373.40      425.00
    60378.50    40880.00      398.39      450.00
    60378.50    40880.00      423.39      475.00
    60378.50    40880.00      443.39      495.00
    60378.50    40880.00      448.39      500.00
    60378.50    40880.00      473.38      525.00
    60378.50    40880.00      498.38      550.00
    60378.50    40880.00      523.38      575.00
    60378.50    40880.00      543.38      595.00
    60378.50    40880.00      548.38      600.00
    60378.50    40880.00      573.38      625.00
    60378.50    40880.00      598.38      650.00
    60378.50    40880.00      623.38      675.00
    60378.50    40880.00      643.37      695.00
    60378.50    40880.00      648.37      700.00
    60378.50    40880.00      673.37      725.00
    60378.50    40880.00      698.37      750.00
    60378.50    40880.00      723.37      775.00
    60378.50    40880.00      743.37      795.00
    60378.50    40880.00      748.37      800.00
    60378.50    40880.00      773.37      825.00
    60378.50    40880.00      798.36      850.00
    60378.50    40880.00      823.35      875.00
    60378.50    40880.00      843.34      895.00
    60378.50    40880.00      848.34      900.00
    60378.50    40880.00      873.32      925.00
    60378.50    40880.00      898.31      950.00
    60378.50    40880.00      923.29      975.00
    60378.50    40880.00      943.28      995.00
    60378.50    40880.00      948.28     1000.00
    60378.50    40880.00      973.27     1025.00
    60378.50    40880.00      998.26     1050.00
    60378.50    40880.00     1023.25     1075.00
    60378.50    40880.00     1043.24     1095.00
    60378.50    40880.00     1048.24     1100.00
    60378.50    40880.00     1073.24     1125.00
    60378.50    40880.00     1098.24     1150.00
    60378.50    40880.00     1123.24     1175.00
    60378.50    40880.00     1143.24     1195.00
    60378.50    40880.00     1148.24     1200.00
    60378.50    40880.00     1173.24     1225.00
    60378.50    40880.00     1198.23     1250.00
    60378.50    40880.00     1223.23     1275.00
    60378.50    40880.00     1243.23     1295.00
    60378.50    40880.00     1248.23     1300.00
    60378.50    40880.00     1273.23     1325.00
    60378.50    40880.00     1298.23     1350.00
    60378.50    40880.00     1323.23     1375.00
    60378.50    40880.00     1343.23     1395.00
    60378.50    40880.00     1348.23     1400.00
    60378.50    40880.00     1373.24     1425.00
    60378.50    40880.00     1398.24     1450.00
    60378.50    40880.00     1423.24     1475.00
    60378.50    40880.00     1443.24     1495.00
    60378.50    40880.00     1448.24     1500.00
    60378.50    40880.00     1473.24     1525.00
    60378.50    40880.00     1498.24     1550.00
    60378.50    40880.00     1523.24     1575.00
    60378.50    40880.00     1543.23     1595.00
    60378.50    40880.00     1548.23     1600.00
    60378.50    40880.00     1573.23     1625.00
    60378.50    40880.00     1598.23     1650.00
    60378.50    40880.00     1623.23     1675.00
    60378.50    40880.00     1643.23     1695.00
    60378.50    40880.00     1648.23     1700.00
    60378.50    40880.00     1673.22     1725.00
    60378.50    40880.00     1698.22     1750.00
    60378.50    40880.00     1723.22     1775.00
    60378.50    40880.00     1743.22     1795.00
    60378.50    40880.00     1748.22     1800.00
    60378.50    40880.00     1773.22     1825.00
    60378.50    40880.00     1798.21     1850.00
    60378.50    40880.00     1823.21     1875.00
    60378.50    40880.00     1843.21     1895.00
    60378.50    40880.00     1848.21     1900.00
    60378.50    40880.00     1873.21     1925.00
    60378.50    40880.00     1898.21     1950.00
    60378.50    40880.00     1923.20     1975.00
    60378.50    40880.00     1943.20     1995.00
    60378.50    40880.00     1948.20     2000.00
    60378.50    40880.00     1973.20     2025.00
    60378.50    40880.00     1998.19     2050.00
    60378.50    40880.00     2023.19     2075.00
    60378.50    40880.00     2043.19     2095.00
    60378.50    40880.00     2048.19     2100.00
    60378.50    40880.00     2073.18     2125.00
    60378.50    40880.00     2098.18     2150.00
    60378.50    40880.00     2123.18     2175.00
    60378.50    40880.00     2143.17     2195.00
    60378.50    40880.00     2148.17     2200.00
    60378.50    40880.00     2173.17     2225.00
    60378.50    40880.00     2198.17     2250.00
    60378.50    40880.00     2223.17     2275.00
    60378.50    40880.00     2243.16     2295.00
    60378.50    40880.00     2248.16     2300.00
    60378.50    40880.00     2273.16     2325.00
    60378.50    40880.00     2298.16     2350.00
    60378.50    40880.00     2323.16     2375.00
    60378.50    40880.00     2343.16     2395.00
    60378.50    40880.00     2348.16     2400.00
    60378.50    40880.00     2373.15     2425.00
    60378.50    40880.00     2398.15     2450.00
    60378.50    40880.00     2423.14     2475.00
    60378.50    40880.00     2443.14     2495.00
    60378.50    40880.00     2448.14     2500.00
    60378.50    40880.00     2473.14     2525.00
    60378.50    40880.00     2498.14     2550.00
    60378.50    40880.00     2523.13     2575.00
    60378.50    40880.00     2543.13     2595.00
    60378.50    40880.00     2548.13     2600.00
    60378.50    40880.00     2573.12     2625.00
    60378.50    40880.00     2598.12     2650.00
    60378.50    40880.00     2623.12     2675.00
    60378.50    40880.00     2643.11     2695.00
    60378.50    40880.00     2648.11     2700.00
    60378.50    40880.00     2673.11     2725.00
    60378.50    40880.00     2698.11     2750.00
    60378.50    40880.00     2723.10     2775.00
    60378.50    40880.00     2743.10     2795.00
    60378.50    40880.00     2748.10     2800.00
    60378.50    40880.00     2773.10     2825.00
    60378.50    40880.00     2798.10     2850.00
    60378.50    40880.00     2823.10     2875.00
    60378.50    40880.00     2843.10     2895.00
    60378.50    40880.00     2848.10     2900.00
    60378.50    40880.00     2873.10     2925.00
    60378.50    40880.00     2898.10     2950.00
    60378.50    40880.00     2923.10     2975.00
    60378.50    40880.00     2943.10     2995.00
    60378.50    40880.00     2948.10     3000.00
    60378.50    40880.00     2973.10     3025.00
    60378.50    40880.00     2998.10     3050.00
    60378.50    40880.00     3023.10     3075.00
    60378.50    40880.00     3028.10     3080.00
