#  X  Y  TVDSS  MD
Name   327ою
    59607.48    44287.76     2395.24     2900.00
    59609.55    44292.66     2403.70     2910.00
    59611.63    44297.61     2412.14     2920.00
    59613.72    44302.56     2420.57     2930.00
    59615.72    44307.56     2428.99     2940.00
    59617.60    44312.63     2437.41     2950.00
    59619.42    44317.65     2445.86     2960.00
    59621.21    44322.61     2454.36     2970.00
    59623.05    44327.58     2462.84     2980.00
    59625.01    44332.57     2471.28     2990.00
    59627.03    44337.63     2479.67     3000.00
    59629.12    44342.70     2488.03     3010.00
    59631.27    44347.67     2496.44     3020.00
    59633.41    44352.51     2504.92     3030.00
    59635.55    44357.23     2513.47     3040.00
    59637.66    44361.89     2522.07     3050.00
    59639.69    44366.60     2530.65     3060.00
    59641.69    44371.35     2539.22     3070.00
    59643.74    44376.08     2547.79     3080.00
    59645.87    44380.80     2556.34     3090.00
    59648.05    44385.50     2564.90     3100.00
    59650.27    44390.18     2573.45     3110.00
    59652.55    44394.90     2581.97     3120.00
    59654.87    44399.68     2590.44     3130.00
    59657.22    44404.53     2598.86     3140.00
    59659.69    44409.40     2607.24     3150.00
    59662.29    44414.22     2615.60     3160.00
    59664.99    44419.01     2623.96     3170.00
    59667.67    44423.79     2632.32     3180.00
    59670.30    44428.56     2640.71     3190.00
    59672.87    44433.31     2649.13     3200.00
    59675.39    44438.08     2657.55     3210.00
    59677.93    44442.79     2665.99     3220.00
    59680.53    44447.40     2674.48     3230.00
    59683.10    44451.89     2683.03     3240.00
    59685.54    44456.40     2691.62     3250.00
    59687.99    44460.95     2700.18     3260.00
    59690.60    44465.48     2708.71     3270.00
    59693.26    44470.12     2717.16     3280.00
    59695.94    44474.88     2725.54     3290.00
    59698.57    44479.66     2733.91     3300.00
    59701.25    44484.33     2742.34     3310.00
    59704.04    44488.82     2750.84     3320.00
    59706.81    44493.19     2759.39     3330.00
    59709.47    44497.56     2767.98     3340.00
    59712.06    44502.07     2776.52     3350.00
    59714.63    44506.72     2784.99     3360.00
    59717.23    44511.44     2793.41     3370.00
    59719.81    44516.22     2801.81     3380.00
    59722.36    44520.94     2810.25     3390.00
    59724.82    44525.51     2818.80     3400.00
    59727.23    44529.96     2827.42     3410.00
    59729.64    44534.35     2836.08     3420.00
    59732.02    44538.74     2844.74     3430.00
    59734.32    44543.19     2853.40     3440.00
    59736.58    44547.66     2862.05     3450.00
    59738.81    44552.07     2870.75     3460.00
    59741.02    44556.34     2879.51     3470.00
    59743.20    44560.46     2888.36     3480.00
    59745.30    44564.42     2897.30     3490.00
    59746.32    44566.37     2901.79     3495.00
