#  X  Y  TVDSS  MD
Name   342Ë
    55880.80    41756.20      -45.34       10.00
    55880.82    41756.28      -35.34       20.00
    55880.85    41756.37      -25.34       30.00
    55880.87    41756.48      -15.34       40.00
    55880.90    41756.59       -5.34       50.00
    55880.94    41756.72        4.66       60.00
    55880.97    41756.85       14.66       70.00
    55881.01    41756.98       24.66       80.00
    55881.05    41757.14       34.65       90.00
    55881.09    41757.30       44.65      100.00
    55881.13    41757.44       54.65      110.00
    55881.17    41757.59       64.65      120.00
    55881.21    41757.73       74.65      130.00
    55881.25    41757.88       84.65      140.00
    55881.29    41758.05       94.65      150.00
    55881.33    41758.19      104.65      160.00
    55881.36    41758.30      114.64      170.00
    55881.38    41758.40      124.64      180.00
    55881.41    41758.48      134.64      190.00
    55881.43    41758.59      144.64      200.00
    55881.47    41758.71      154.64      210.00
    55881.49    41758.81      164.64      220.00
    55881.52    41758.91      174.64      230.00
    55881.54    41759.00      184.64      240.00
    55881.58    41759.13      194.64      250.00
    55881.66    41759.45      204.63      260.00
    55882.19    41759.51      214.62      270.00
    55882.50    41758.90      224.60      280.00
    55882.85    41758.15      234.56      290.00
    55883.20    41757.30      244.52      300.00
    55883.62    41756.40      254.47      310.00
    55884.12    41755.44      264.41      320.00
    55884.66    41754.36      274.34      330.00
    55885.29    41753.16      284.25      340.00
    55886.00    41751.85      294.13      350.00
    55886.83    41750.43      304.00      360.00
    55887.78    41748.92      313.84      370.00
    55888.83    41747.34      323.66      380.00
    55889.97    41745.69      333.45      390.00
    55891.21    41743.96      343.22      400.00
    55892.51    41742.17      352.98      410.00
    55893.87    41740.28      362.70      420.00
    55895.25    41738.31      372.41      430.00
    55896.61    41736.28      382.11      440.00
    55897.85    41734.14      391.80      450.00
    55898.98    41731.93      401.48      460.00
    55900.13    41729.64      411.15      470.00
    55901.37    41727.27      420.78      480.00
    55902.74    41724.87      430.39      490.00
    55904.19    41722.46      439.99      500.00
    55905.66    41720.09      449.59      510.00
    55907.14    41717.72      459.20      520.00
    55908.66    41715.31      468.78      530.00
    55910.19    41712.87      478.36      540.00
    55911.75    41710.38      487.92      550.00
    55913.41    41707.84      497.44      560.00
    55915.14    41705.29      506.96      570.00
    55916.92    41702.67      516.44      580.00
    55918.72    41699.97      525.90      590.00
    55920.53    41697.23      535.35      600.00
    55922.42    41694.45      544.76      610.00
    55924.32    41691.60      554.16      620.00
    55926.30    41688.73      563.53      630.00
    55928.47    41685.87      572.86      640.00
    55930.74    41682.98      582.17      650.00
    55933.02    41680.07      591.46      660.00
    55935.33    41677.14      600.74      670.00
    55937.61    41674.23      610.03      680.00
    55939.88    41671.34      619.33      690.00
    55942.12    41668.43      628.63      700.00
    55944.32    41665.52      637.94      710.00
    55946.51    41662.59      647.25      720.00
    55948.62    41659.64      656.57      730.00
    55950.69    41656.70      665.90      740.00
    55952.75    41653.83      675.25      750.00
    55954.82    41650.99      684.61      760.00
    55957.05    41648.10      693.92      770.00
    55959.53    41645.16      703.15      780.00
    55962.29    41642.16      712.29      790.00
    55965.33    41639.13      721.32      800.00
    55968.61    41636.09      730.27      810.00
    55972.00    41633.00      739.15      820.00
    55975.37    41629.87      748.03      830.00
    55978.75    41626.74      756.91      840.00
    55982.23    41623.56      765.72      850.00
    55985.92    41620.37      774.46      860.00
    55989.72    41617.25      783.16      870.00
    55993.57    41614.20      791.87      880.00
    55997.49    41611.21      800.57      890.00
    56001.47    41608.28      809.26      900.00
    56005.56    41605.38      817.92      910.00
    56009.74    41602.47      826.52      920.00
    56013.97    41599.58      835.11      930.00
    56018.18    41596.76      843.73      940.00
    56022.34    41593.96      852.39      950.00
    56026.51    41591.27      861.07      960.00
    56030.77    41588.62      869.72      970.00
    56035.14    41585.96      878.31      980.00
    56039.59    41583.46      886.91      990.00
    56044.06    41581.09      895.53     1000.00
    56048.60    41578.79      904.14     1010.00
    56053.29    41576.62      912.70     1020.00
    56058.06    41574.56      921.25     1030.00
    56062.88    41572.48      929.76     1040.00
    56072.44    41568.15      946.79     1060.00
    56081.93    41563.85      963.86     1080.00
    56091.47    41559.73      980.95     1100.00
    56100.96    41555.73      998.09     1120.00
    56110.34    41551.78     1015.30     1140.00
    56119.66    41547.75     1032.54     1160.00
    56129.01    41543.61     1049.72     1180.00
    56138.39    41539.47     1066.89     1200.00
    56147.81    41535.30     1084.04     1220.00
    56157.27    41531.11     1101.15     1240.00
    56166.83    41527.08     1118.25     1260.00
    56176.50    41523.01     1135.28     1280.00
    56186.21    41518.82     1152.26     1300.00
    56195.88    41514.64     1169.26     1320.00
    56205.63    41510.33     1186.18     1340.00
    56215.40    41506.11     1203.11     1360.00
    56225.12    41502.01     1220.10     1380.00
    56234.94    41497.87     1237.02     1400.00
    56244.80    41493.81     1253.95     1420.00
    56254.59    41489.79     1270.92     1440.00
    56264.20    41485.64     1287.96     1460.00
    56273.60    41481.48     1305.11     1480.00
    56282.93    41477.54     1322.36     1500.00
    56292.31    41474.16     1339.70     1520.00
    56301.72    41471.48     1357.14     1540.00
    56311.14    41469.59     1374.69     1560.00
    56315.86    41468.94     1383.48     1570.00
    56320.58    41468.45     1392.28     1580.00
    56325.30    41468.14     1401.09     1590.00
    56329.97    41467.98     1409.93     1600.00
    56334.58    41468.04     1418.80     1610.00
    56339.11    41468.28     1427.72     1620.00
    56343.60    41468.77     1436.64     1630.00
    56348.06    41469.52     1445.56     1640.00
    56352.47    41470.43     1454.49     1650.00
    56356.81    41471.49     1463.43     1660.00
    56361.16    41472.58     1472.37     1670.00
    56365.49    41473.55     1481.33     1680.00
    56369.77    41474.47     1490.32     1690.00
    56373.97    41475.38     1499.36     1700.00
    56378.08    41476.26     1508.43     1710.00
    56382.16    41477.14     1517.51     1720.00
    56386.26    41478.02     1526.59     1730.00
    56390.35    41478.94     1535.67     1740.00
    56394.37    41479.88     1544.78     1750.00
    56398.29    41480.90     1553.92     1760.00
    56402.10    41482.00     1563.10     1770.00
    56405.87    41483.06     1572.31     1780.00
    56409.53    41484.12     1581.55     1790.00
    56413.10    41485.25     1590.82     1800.00
    56416.69    41486.40     1600.08     1810.00
    56420.28    41487.57     1609.34     1820.00
    56423.78    41488.72     1618.64     1830.00
    56427.17    41489.80     1627.98     1840.00
    56430.44    41490.87     1637.38     1850.00
    56433.56    41491.92     1646.82     1860.00
    56436.55    41492.99     1656.30     1870.00
    56439.40    41494.03     1665.83     1880.00
    56442.09    41495.05     1675.41     1890.00
    56444.68    41496.05     1685.01     1900.00
    56447.26    41496.99     1694.63     1910.00
    56449.78    41497.89     1704.26     1920.00
    56452.17    41498.74     1713.94     1930.00
    56454.42    41499.46     1723.65     1940.00
    56456.57    41500.06     1733.40     1950.00
    56458.64    41500.55     1743.17     1960.00
    56460.59    41500.86     1752.98     1970.00
    56462.37    41501.07     1762.81     1980.00
    56463.94    41501.24     1772.69     1990.00
    56465.31    41501.38     1782.59     2000.00
    56466.55    41501.55     1792.52     2010.00
    56467.70    41501.72     1802.45     2020.00
    56468.80    41501.89     1812.38     2030.00
    56469.78    41502.05     1822.34     2040.00
    56470.63    41502.16     1832.30     2050.00
    56471.41    41502.25     1842.27     2060.00
    56472.13    41502.35     1852.24     2070.00
    56472.75    41502.43     1862.22     2080.00
    56473.32    41502.52     1872.20     2090.00
    56473.85    41502.66     1882.19     2100.00
    56474.36    41502.83     1892.18     2110.00
    56474.88    41503.03     1902.16     2120.00
    56475.38    41503.31     1912.14     2130.00
    56475.87    41503.64     1922.13     2140.00
    56476.37    41503.98     1932.11     2150.00
    56476.90    41504.32     1942.09     2160.00
    56477.44    41504.67     1952.07     2170.00
    56477.96    41505.05     1962.05     2180.00
    56478.43    41505.40     1972.03     2190.00
    56478.87    41505.69     1982.02     2200.00
    56479.31    41505.88     1992.00     2210.00
    56479.75    41506.01     2001.99     2220.00
    56480.19    41506.13     2011.98     2230.00
    56480.65    41506.25     2021.97     2240.00
    56481.13    41506.37     2031.96     2250.00
    56481.63    41506.50     2041.95     2260.00
    56482.15    41506.64     2051.93     2270.00
    56482.69    41506.78     2061.92     2280.00
    56483.24    41506.92     2071.90     2290.00
    56483.80    41507.08     2081.88     2300.00
    56484.38    41507.24     2091.86     2310.00
    56484.97    41507.40     2101.85     2320.00
    56485.58    41507.57     2111.83     2330.00
    56486.19    41507.75     2121.81     2340.00
    56486.81    41507.94     2131.79     2350.00
    56487.41    41508.14     2141.76     2360.00
    56488.01    41508.36     2151.74     2370.00
    56488.59    41508.59     2161.72     2380.00
    56489.18    41508.84     2171.70     2390.00
    56489.77    41509.08     2181.68     2400.00
    56490.37    41509.34     2191.66     2410.00
    56490.99    41509.61     2201.64     2420.00
    56491.61    41509.88     2211.62     2430.00
    56492.23    41510.17     2221.59     2440.00
    56492.86    41510.48     2231.57     2450.00
    56493.49    41510.81     2241.54     2460.00
