#  X  Y  TVDSS  MD
Name   502
    61520.00    44297.00      -47.10        0.00
    61520.00    44298.00      -37.10       10.00
    61519.00    44298.00      -27.10       20.00
    61519.00    44297.00      -17.10       30.00
    61519.00    44297.00       -7.10       40.00
    61519.00    44297.00        2.90       50.00
    61519.00    44297.00       12.90       60.00
    61519.00    44297.00       22.90       70.00
    61519.00    44297.00       32.90       80.00
    61519.00    44297.00       42.90       90.00
    61520.00    44297.00       52.89      100.00
    61520.00    44297.00       62.89      110.00
    61520.00    44298.00       72.89      120.00
    61521.00    44298.00       82.87      130.00
    61521.00    44298.00       92.85      140.00
    61522.00    44298.00      102.82      150.00
    61523.00    44299.00      112.79      160.00
    61523.00    44299.00      122.75      170.00
    61524.00    44299.00      132.70      180.00
    61525.00    44300.00      142.63      190.00
    61527.00    44301.00      152.54      200.00
    61528.00    44302.00      162.43      210.00
    61530.00    44302.00      172.30      220.00
    61531.00    44302.00      182.16      230.00
    61533.00    44303.00      191.99      240.00
    61535.00    44303.00      201.80      250.00
    61537.00    44304.00      211.57      260.00
    61539.00    44304.00      221.30      270.00
    61542.00    44305.00      230.98      280.00
    61544.00    44305.00      240.61      290.00
    61547.00    44306.00      250.21      300.00
    61550.00    44308.00      259.75      310.00
    61553.00    44309.00      269.25      320.00
    61556.00    44310.00      278.69      330.00
    61559.00    44312.00      288.06      340.00
    61563.00    44313.00      297.39      350.00
    61566.00    44315.00      306.73      360.00
    61568.00    44316.00      316.08      370.00
    61571.00    44318.00      325.45      380.00
    61574.00    44320.00      334.83      390.00
    61578.00    44321.00      344.23      400.00
    61581.00    44323.00      353.65      410.00
    61584.00    44324.00      363.07      420.00
    61587.00    44325.00      372.46      430.00
    61590.00    44327.00      381.83      440.00
    61593.00    44329.00      391.19      450.00
    61597.00    44330.00      400.55      460.00
    61600.00    44332.00      409.92      470.00
    61603.00    44333.00      419.28      480.00
    61606.00    44334.00      428.64      490.00
    61610.00    44336.00      438.02      500.00
    61613.00    44337.00      447.40      510.00
    61616.00    44339.00      456.77      520.00
    61619.00    44340.00      466.14      530.00
    61622.00    44342.00      475.51      540.00
    61625.00    44343.00      484.90      550.00
    61628.00    44344.00      494.29      560.00
    61631.00    44345.00      503.68      570.00
    61635.00    44346.00      513.08      580.00
    61638.00    44348.00      522.49      590.00
    61641.00    44349.00      531.89      600.00
    61644.00    44350.00      541.30      610.00
    61647.00    44352.00      550.71      620.00
    61650.00    44353.00      560.15      630.00
    61653.00    44354.00      569.61      640.00
    61656.00    44355.00      579.03      650.00
    61660.00    44358.00      588.43      660.00
    61663.00    44359.00      597.84      670.00
    61666.00    44361.00      607.26      680.00
    61668.00    44362.00      616.71      690.00
    61670.00    44364.00      626.16      700.00
    61673.00    44365.00      635.59      710.00
    61676.00    44366.00      645.03      720.00
    61679.00    44368.00      654.50      730.00
    61682.00    44370.00      664.07      740.00
    61684.00    44371.00      673.73      750.00
    61687.00    44372.00      683.44      760.00
    61689.00    44373.00      693.18      770.00
    61691.00    44374.00      702.93      780.00
    61692.00    44375.00      712.69      790.00
    61694.00    44376.00      722.46      800.00
    61696.00    44377.00      732.23      810.00
    61698.00    44378.00      742.00      820.00
    61700.00    44379.00      751.78      830.00
    61702.00    44381.00      761.56      840.00
    61704.00    44382.00      771.33      850.00
    61706.00    44383.00      781.09      860.00
    61708.00    44384.00      790.84      870.00
    61709.00    44385.00      800.58      880.00
    61711.00    44387.00      810.33      890.00
    61711.00    44388.00      820.10      900.00
    61713.00    44390.00      829.90      910.00
    61714.00    44391.00      839.72      920.00
    61715.00    44393.00      849.57      930.00
    61716.00    44394.00      859.43      940.00
    61717.00    44395.00      869.32      950.00
    61718.00    44396.00      879.23      960.00
    61719.00    44397.00      889.17      970.00
    61719.00    44398.00      899.10      980.00
    61719.00    44399.00      909.03      990.00
    61719.00    44401.00      918.95     1000.00
    61719.00    44402.00      928.87     1010.00
    61719.00    44403.00      938.78     1020.00
    61718.00    44404.00      948.67     1030.00
    61717.00    44406.00      958.56     1040.00
    61716.00    44407.00      968.44     1050.00
    61715.00    44408.00      978.32     1060.00
    61714.00    44409.00      988.20     1070.00
    61711.00    44410.00      998.06     1080.00
    61710.00    44410.00     1007.91     1090.00
    61708.00    44410.00     1017.76     1100.00
    61706.00    44410.00     1027.60     1110.00
    61704.00    44410.00     1037.44     1120.00
    61703.00    44410.00     1047.27     1130.00
    61701.00    44410.00     1057.11     1140.00
    61699.00    44409.00     1066.94     1150.00
    61698.00    44408.00     1076.76     1160.00
    61696.00    44408.00     1086.58     1170.00
    61694.00    44408.00     1096.40     1180.00
    61692.00    44407.00     1106.21     1190.00
    61691.00    44407.00     1116.02     1200.00
    61689.00    44407.00     1125.83     1210.00
    61687.00    44407.00     1135.65     1220.00
    61685.00    44406.00     1145.46     1230.00
    61683.00    44406.00     1155.26     1240.00
    61681.00    44406.00     1165.07     1250.00
    61679.00    44405.00     1174.88     1260.00
    61677.00    44404.00     1184.69     1270.00
    61675.00    44403.00     1194.50     1280.00
    61673.00    44403.00     1204.30     1290.00
    61671.00    44403.00     1214.10     1300.00
    61669.00    44402.00     1223.90     1310.00
    61668.00    44402.00     1233.70     1320.00
    61666.00    44401.00     1243.53     1330.00
    61664.00    44401.00     1253.36     1340.00
    61662.00    44401.00     1263.20     1350.00
    61660.00    44401.00     1273.04     1360.00
    61659.00    44400.00     1282.87     1370.00
    61657.00    44400.00     1292.71     1380.00
    61655.00    44399.00     1302.54     1390.00
    61653.00    44399.00     1312.37     1400.00
    61651.00    44399.00     1322.20     1410.00
    61649.00    44398.00     1332.02     1420.00
    61648.00    44398.00     1341.84     1430.00
    61646.00    44398.00     1351.67     1440.00
    61644.00    44398.00     1361.49     1450.00
    61642.00    44397.00     1371.30     1460.00
    61640.00    44397.00     1381.11     1470.00
    61638.00    44397.00     1390.93     1480.00
    61636.00    44397.00     1400.76     1490.00
    61635.00    44396.00     1410.59     1500.00
    61633.00    44395.00     1420.42     1510.00
    61631.00    44395.00     1430.25     1520.00
    61629.00    44394.00     1440.08     1530.00
    61627.00    44394.00     1449.91     1540.00
    61625.00    44393.00     1459.73     1550.00
    61624.00    44393.00     1469.55     1560.00
    61622.00    44393.00     1479.37     1570.00
    61620.00    44392.00     1489.20     1580.00
    61618.00    44392.00     1499.03     1590.00
    61617.00    44391.00     1508.88     1600.00
    61615.00    44391.00     1518.75     1610.00
    61613.00    44391.00     1528.61     1620.00
    61612.00    44390.00     1538.47     1630.00
    61610.00    44389.00     1548.33     1640.00
    61608.00    44388.00     1558.18     1650.00
    61607.00    44388.00     1568.03     1660.00
    61605.00    44388.00     1577.88     1670.00
    61603.00    44387.00     1587.74     1680.00
    61602.00    44387.00     1597.59     1690.00
    61600.00    44386.00     1607.45     1700.00
    61599.00    44386.00     1617.31     1710.00
    61597.00    44386.00     1627.18     1720.00
    61595.00    44385.00     1637.05     1730.00
    61594.00    44385.00     1646.93     1740.00
    61592.00    44385.00     1656.81     1750.00
    61591.00    44385.00     1666.69     1760.00
    61589.00    44383.00     1676.57     1770.00
    61588.00    44383.00     1686.44     1780.00
    61586.00    44383.00     1696.31     1790.00
