#  X  Y  TVDSS  MD
Name   251ок
    57871.30    44171.60      -55.98        0.00
    57871.31    44171.61      -45.98       10.00
    57871.35    44171.62      -35.98       20.00
    57871.41    44171.60      -25.98       30.00
    57871.45    44171.52      -15.98       40.00
    57871.46    44171.41       -5.98       50.00
    57871.47    44171.31        4.02       60.00
    57871.48    44171.21       14.02       70.00
    57871.48    44171.12       24.02       80.00
    57871.49    44171.02       34.02       90.00
    57871.50    44170.89       44.02      100.00
    57871.54    44170.70       54.01      110.00
    57871.69    44170.44       64.01      120.00
    57872.06    44170.11       74.00      130.00
    57872.71    44169.83       83.97      140.00
    57873.57    44169.60       93.93      150.00
    57874.56    44169.32      103.88      160.00
    57875.65    44169.01      113.82      170.00
    57876.74    44168.66      123.75      180.00
    57877.85    44168.28      133.68      190.00
    57878.98    44167.83      143.61      200.00
    57880.13    44167.31      153.53      210.00
    57881.31    44166.72      163.44      220.00
    57882.55    44166.09      173.34      230.00
    57883.88    44165.41      183.23      240.00
    57885.32    44164.64      193.10      250.00
    57886.89    44163.78      202.93      260.00
    57888.56    44162.84      212.75      270.00
    57890.30    44161.84      222.54      280.00
    57892.11    44160.82      232.33      290.00
    57893.95    44159.85      242.11      300.00
    57895.81    44158.95      251.89      310.00
    57897.68    44158.09      261.68      320.00
    57899.53    44157.25      271.47      330.00
    57901.41    44156.40      281.25      340.00
    57903.34    44155.46      291.02      350.00
    57905.34    44154.44      300.77      360.00
    57907.35    44153.38      310.50      370.00
    57909.37    44152.30      320.24      380.00
    57911.35    44151.26      329.99      390.00
    57913.23    44150.33      339.76      400.00
    57915.04    44149.47      349.56      410.00
    57916.80    44148.63      359.37      420.00
    57918.55    44147.81      369.18      430.00
    57920.30    44146.99      378.99      440.00
    57922.07    44146.20      388.80      450.00
    57923.84    44145.41      398.61      460.00
    57925.61    44144.63      408.42      470.00
    57927.37    44143.85      418.24      480.00
    57929.16    44143.09      428.04      490.00
    57930.99    44142.33      437.85      500.00
    57932.86    44141.56      447.64      510.00
    57934.74    44140.72      457.43      520.00
    57936.62    44139.83      467.21      530.00
    57938.53    44138.92      476.98      540.00
    57940.49    44138.03      486.74      550.00
    57942.47    44137.13      496.51      560.00
    57944.43    44136.22      506.27      570.00
    57946.38    44135.30      516.04      580.00
    57948.31    44134.40      525.81      590.00
    57950.21    44133.52      535.58      600.00
    57952.08    44132.66      545.37      610.00
    57953.91    44131.79      555.16      620.00
    57955.70    44130.90      564.96      630.00
    57957.47    44129.97      574.76      640.00
    57959.21    44128.98      584.56      650.00
    57960.93    44127.98      594.36      660.00
    57962.62    44127.00      604.16      670.00
    57964.28    44126.04      613.98      680.00
    57965.92    44125.12      623.80      690.00
    57967.54    44124.24      633.63      700.00
    57969.15    44123.40      643.46      710.00
    57970.75    44122.59      653.30      720.00
    57972.38    44121.74      663.13      730.00
    57974.06    44120.80      672.94      740.00
    57975.80    44119.75      682.73      750.00
    57977.59    44118.58      692.50      760.00
    57979.42    44117.27      702.25      770.00
    57981.24    44115.82      711.97      780.00
    57983.03    44114.23      721.68      790.00
    57984.75    44112.49      731.38      800.00
    57986.37    44110.62      741.07      810.00
    57987.87    44108.63      750.75      820.00
    57989.28    44106.54      760.43      830.00
    57990.62    44104.39      770.10      840.00
    57991.93    44102.20      779.77      850.00
    57993.23    44100.04      789.45      860.00
    57994.50    44097.93      799.14      870.00
    57995.70    44095.90      808.86      880.00
    57996.80    44093.98      818.61      890.00
    57997.75    44092.11      828.39      900.00
    57998.50    44090.27      838.19      910.00
    57999.05    44088.46      848.01      920.00
    57999.37    44086.70      857.84      930.00
    57999.46    44085.01      867.70      940.00
    57999.40    44083.41      877.57      950.00
    57999.26    44081.88      887.45      960.00
    57999.05    44080.35      897.33      970.00
    57998.80    44078.71      907.20      980.00
    57998.52    44076.92      917.03      990.00
    57998.16    44075.03      926.84     1000.00
    57997.71    44073.09      936.64     1010.00
    57997.13    44071.14      946.43     1020.00
    57996.40    44069.19      956.21     1030.00
    57995.52    44067.28      965.99     1040.00
    57994.43    44065.42      975.75     1050.00
    57993.11    44063.65      985.51     1060.00
    57991.58    44061.98      995.25     1070.00
    57989.86    44060.38     1004.97     1080.00
    57987.97    44058.84     1014.67     1090.00
    57985.94    44057.31     1024.34     1100.00
    57983.77    44055.76     1033.98     1110.00
    57981.48    44054.21     1043.59     1120.00
    57979.07    44052.70     1053.17     1130.00
    57976.53    44051.21     1062.73     1140.00
    57973.82    44049.66     1072.23     1150.00
    57970.93    44048.00     1081.66     1160.00
    57967.87    44046.29     1091.03     1170.00
    57964.69    44044.58     1100.35     1180.00
    57961.39    44042.91     1109.64     1190.00
    57957.95    44041.37     1118.90     1200.00
    57954.40    44040.01     1128.15     1210.00
    57950.80    44038.70     1137.39     1220.00
    57947.23    44037.31     1146.63     1230.00
    57943.68    44035.87     1155.86     1240.00
    57940.14    44034.41     1165.10     1250.00
    57936.62    44032.97     1174.35     1260.00
    57933.11    44031.54     1183.60     1270.00
    57929.64    44030.16     1192.88     1280.00
    57926.21    44028.77     1202.17     1290.00
    57922.82    44027.31     1211.46     1300.00
    57919.46    44025.78     1220.76     1310.00
    57916.08    44024.26     1230.05     1320.00
    57912.66    44022.83     1239.33     1330.00
    57909.15    44021.47     1248.60     1340.00
    57905.54    44020.19     1257.83     1350.00
    57901.81    44018.98     1267.03     1360.00
    57898.01    44017.82     1276.21     1370.00
    57894.17    44016.72     1285.38     1380.00
    57890.34    44015.67     1294.55     1390.00
    57886.59    44014.66     1303.77     1400.00
    57882.92    44013.64     1313.02     1410.00
    57879.31    44012.50     1322.27     1420.00
    57875.76    44011.17     1331.52     1430.00
    57872.23    44009.70     1340.77     1440.00
    57868.69    44008.16     1349.99     1450.00
    57865.13    44006.60     1359.20     1460.00
    57861.54    44005.10     1368.42     1470.00
    57857.93    44003.72     1377.64     1480.00
    57854.34    44002.38     1386.88     1490.00
    57850.83    44000.99     1396.14     1500.00
    57847.37    43999.60     1405.42     1510.00
    57843.93    43998.28     1414.71     1520.00
    57840.50    43997.04     1424.02     1530.00
    57837.06    43995.84     1433.33     1540.00
    57833.59    43994.63     1442.64     1550.00
    57830.11    43993.41     1451.93     1560.00
    57826.62    43992.16     1461.22     1570.00
    57823.12    43990.89     1470.50     1580.00
    57819.57    43989.66     1479.77     1590.00
    57815.95    43988.52     1489.02     1600.00
    57812.25    43987.42     1498.24     1610.00
    57808.50    43986.27     1507.44     1620.00
    57804.72    43985.08     1516.62     1630.00
    57800.96    43983.90     1525.81     1640.00
    57797.25    43982.78     1535.03     1650.00
    57793.59    43981.68     1544.27     1660.00
    57789.97    43980.54     1553.53     1670.00
    57786.37    43979.35     1562.78     1680.00
    57782.76    43978.12     1572.02     1690.00
    57779.13    43976.84     1581.25     1700.00
    57775.47    43975.55     1590.47     1710.00
    57771.82    43974.30     1599.69     1720.00
    57768.19    43973.06     1608.93     1730.00
    57764.66    43971.79     1618.20     1740.00
    57761.25    43970.48     1627.51     1750.00
    57757.86    43969.15     1636.82     1760.00
    57754.41    43967.85     1646.12     1770.00
    57750.95    43966.57     1655.41     1780.00
    57747.54    43965.33     1664.73     1790.00
    57744.21    43964.12     1674.08     1800.00
    57740.89    43962.86     1683.43     1810.00
    57737.55    43961.52     1692.76     1820.00
    57734.18    43960.13     1702.07     1830.00
    57730.80    43958.78     1711.39     1840.00
    57727.42    43957.45     1720.70     1850.00
    57724.04    43956.12     1730.02     1860.00
    57720.66    43954.78     1739.33     1870.00
    57717.29    43953.46     1748.66     1880.00
    57713.94    43952.23     1758.00     1890.00
    57710.63    43951.06     1767.36     1900.00
    57707.36    43949.92     1776.74     1910.00
    57704.13    43948.78     1786.14     1920.00
    57700.95    43947.64     1795.55     1930.00
    57697.84    43946.49     1804.98     1940.00
    57694.73    43945.30     1814.41     1950.00
    57691.56    43944.03     1823.81     1960.00
    57688.29    43942.68     1833.17     1970.00
    57684.95    43941.34     1842.50     1980.00
    57681.53    43940.07     1851.81     1990.00
    57678.05    43938.89     1861.11     2000.00
    57674.54    43937.77     1870.40     2010.00
    57670.97    43936.68     1879.68     2020.00
    57667.33    43935.56     1888.93     2030.00
    57663.61    43934.35     1898.13     2040.00
    57659.87    43933.09     1907.32     2050.00
    57656.21    43931.83     1916.54     2060.00
    57652.60    43930.57     1925.78     2070.00
    57649.00    43929.31     1935.02     2080.00
    57645.39    43928.06     1944.27     2090.00
    57641.79    43926.83     1953.51     2100.00
    57638.18    43925.65     1962.76     2110.00
    57634.58    43924.46     1972.02     2120.00
    57630.99    43923.20     1981.26     2130.00
    57627.41    43921.85     1990.50     2140.00
    57623.81    43920.50     1999.74     2150.00
    57620.16    43919.23     2008.96     2160.00
    57616.48    43918.00     2018.18     2170.00
    57612.80    43916.77     2027.39     2180.00
    57609.12    43915.53     2036.61     2190.00
    57605.44    43914.29     2045.82     2200.00
    57601.76    43913.04     2055.04     2210.00
    57598.08    43911.73     2064.24     2220.00
    57594.42    43910.32     2073.44     2230.00
    57590.77    43908.86     2082.64     2240.00
    57587.14    43907.48     2091.85     2250.00
    57583.52    43906.23     2101.09     2260.00
    57579.92    43905.04     2110.34     2270.00
    57576.32    43903.82     2119.59     2280.00
    57572.76    43902.62     2128.86     2290.00
    57569.33    43901.47     2138.18     2300.00
    57566.04    43900.39     2147.56     2310.00
    57562.82    43899.37     2156.97     2320.00
