#  X  Y  TVDSS  MD
Name   1011
    60479.00    44201.00      -32.53       20.00
    60479.05    44201.17      -22.53       30.00
    60479.10    44201.34      -12.53       40.00
    60479.15    44201.53       -2.54       50.00
    60479.21    44201.75        7.46       60.00
    60479.28    44201.99       17.46       70.00
    60479.36    44202.29       27.45       80.00
    60479.46    44202.64       37.45       90.00
    60479.56    44202.99       47.44      100.00
    60479.64    44203.27       57.44      110.00
    60479.70    44203.51       67.43      120.00
    60479.77    44203.75       77.43      130.00
    60479.86    44204.06       87.43      140.00
    60479.96    44204.42       97.42      150.00
    60480.07    44204.80      107.41      160.00
    60480.21    44205.35      117.39      170.00
    60480.44    44206.14      127.36      180.00
    60480.78    44207.11      137.31      190.00
    60481.15    44208.27      147.23      200.00
    60481.54    44209.60      157.14      210.00
    60481.97    44211.16      167.00      220.00
    60482.48    44212.95      176.83      230.00
    60483.03    44214.94      186.62      240.00
    60483.58    44217.15      196.35      250.00
    60484.21    44219.59      206.03      260.00
    60484.90    44222.18      215.66      270.00
    60485.68    44224.92      225.25      280.00
    60486.58    44227.76      234.79      290.00
    60487.59    44230.67      244.31      300.00
    60488.80    44233.68      253.77      310.00
    60490.20    44236.78      263.17      320.00
    60491.76    44239.98      272.52      330.00
    60493.50    44243.27      281.80      340.00
    60495.38    44246.59      291.04      350.00
    60497.40    44249.92      300.25      360.00
    60499.59    44253.29      309.41      370.00
    60501.96    44256.71      318.50      380.00
    60504.50    44260.20      327.52      390.00
    60507.25    44263.72      336.47      400.00
    60510.19    44267.30      345.33      410.00
    60513.30    44270.84      354.15      420.00
    60516.59    44274.24      362.96      430.00
    60520.05    44277.51      371.76      440.00
    60523.67    44280.62      380.54      450.00
    60527.41    44283.56      389.34      460.00
    60531.18    44286.31      398.19      470.00
    60534.96    44288.91      407.07      480.00
    60538.77    44291.48      415.95      490.00
    60542.57    44294.09      424.83      500.00
    60546.37    44296.70      433.70      510.00
    60550.20    44299.29      442.57      520.00
    60554.02    44301.88      451.44      530.00
    60557.79    44304.51      460.32      540.00
    60561.55    44307.16      469.20      550.00
    60565.29    44309.85      478.07      560.00
    60569.08    44312.57      486.92      570.00
    60572.91    44315.32      495.74      580.00
    60576.69    44318.04      504.58      590.00
    60580.45    44320.74      513.45      600.00
    60584.20    44323.44      522.32      610.00
    60588.00    44326.07      531.18      620.00
    60591.85    44328.63      540.05      630.00
    60595.71    44331.15      548.93      640.00
    60599.58    44333.62      557.81      650.00
    60603.46    44336.06      566.70      660.00
    60607.38    44338.43      575.59      670.00
    60611.34    44340.72      584.48      680.00
    60615.30    44342.97      593.38      690.00
    60619.23    44345.16      602.31      700.00
    60623.14    44347.30      611.27      710.00
    60627.06    44349.37      620.23      720.00
    60631.01    44351.36      629.20      730.00
    60634.98    44353.27      638.18      740.00
    60638.91    44355.08      647.19      750.00
    60642.81    44356.83      656.23      760.00
    60646.72    44358.60      665.26      770.00
    60650.62    44360.35      674.30      780.00
    60654.50    44362.14      683.34      790.00
    60658.36    44363.95      692.39      800.00
    60662.21    44365.75      701.44      810.00
    60666.07    44367.51      710.50      820.00
    60669.90    44369.22      719.58      830.00
    60673.74    44370.89      728.66      840.00
    60677.57    44372.56      737.74      850.00
    60681.32    44374.23      746.86      860.00
    60685.08    44375.92      755.97      870.00
    60688.86    44377.60      765.08      880.00
    60692.62    44379.28      774.19      890.00
    60696.43    44380.98      783.28      900.00
    60700.31    44382.71      792.33      910.00
    60704.15    44384.41      801.40      920.00
    60708.00    44386.13      810.47      930.00
