#  X  Y  TVDSS  MD
Name   27Ð
    65002.14    44760.72      -53.10        0.00
    65002.14    44760.72       21.90       75.00
    65002.17    44760.85       41.90       95.00
    65002.18    44760.89       46.90      100.00
    65002.24    44761.10       71.90      125.00
    65002.31    44761.36       96.90      150.00
    65002.39    44761.68      121.89      175.00
    65002.84    44763.37      221.88      275.00
    65002.95    44763.79      241.87      295.00
    65002.98    44763.89      246.87      300.00
    65003.14    44764.47      271.87      325.00
    65003.30    44765.11      296.86      350.00
    65003.49    44765.79      321.85      375.00
    65003.64    44766.38      341.84      395.00
    65003.68    44766.53      346.84      400.00
    65004.53    44769.73      441.78      495.00
    65004.58    44769.92      446.77      500.00
    65003.85    44770.66      471.75      525.00
    65002.80    44770.38      496.73      550.00
    65001.75    44770.10      521.71      575.00
    65000.95    44769.88      541.69      595.00
    65000.76    44769.83      546.68      600.00
    64999.07    44769.38      596.65      650.00
    64998.34    44769.18      621.64      675.00
    64997.79    44769.03      641.63      695.00
    64997.66    44768.99      646.63      700.00
    64997.03    44768.82      671.62      725.00
    64996.40    44768.65      696.62      750.00
    64995.36    44768.37      741.60      795.00
    64995.25    44768.34      746.60      800.00
    64994.72    44768.20      771.60      825.00
    64994.20    44768.06      796.59      850.00
    64991.04    44767.20      946.55     1000.00
    64990.51    44767.06      971.55     1025.00
    64989.99    44766.92      996.54     1050.00
    64989.41    44766.76     1021.53     1075.00
    64988.94    44766.64     1041.53     1095.00
    64988.84    44766.61     1046.53     1100.00
    64988.31    44766.47     1071.52     1125.00
    64987.73    44766.31     1096.51     1150.00
    64987.10    44766.14     1121.51     1175.00
    64986.60    44766.00     1141.50     1195.00
    64986.47    44765.97     1146.50     1200.00
    64985.84    44765.80     1171.49     1225.00
    64985.21    44765.62     1196.48     1250.00
    64984.57    44765.45     1221.47     1275.00
    64984.03    44765.31     1241.46     1295.00
    64983.88    44765.27     1246.46     1300.00
    64983.14    44765.07     1271.45     1325.00
    64982.41    44764.87     1296.44     1350.00
    64981.67    44764.67     1321.43     1375.00
    64981.08    44764.51     1341.42     1395.00
    64980.93    44764.47     1346.41     1400.00
    64980.19    44764.27     1371.40     1425.00
    64979.46    44764.07     1396.39     1450.00
    64978.72    44763.87     1421.38     1475.00
    64978.13    44763.71     1441.37     1495.00
    64977.98    44763.67     1446.37     1500.00
    64977.25    44763.47     1471.36     1525.00
    64976.51    44763.27     1496.34     1550.00
    64975.77    44763.07     1521.33     1575.00
    64975.18    44762.91     1541.32     1595.00
    64975.04    44762.87     1546.32     1600.00
    64974.30    44762.67     1571.31     1625.00
    64969.88    44761.48     1721.24     1775.00
    64969.29    44761.32     1741.23     1795.00
    64969.14    44761.28     1746.23     1800.00
    64968.40    44761.08     1771.22     1825.00
    64967.67    44760.88     1796.20     1850.00
    64966.93    44760.68     1821.19     1875.00
    64966.34    44760.52     1841.18     1895.00
    64966.19    44760.48     1846.18     1900.00
    64965.51    44760.30     1871.17     1925.00
    64964.82    44760.11     1896.16     1950.00
    64964.14    44759.92     1921.15     1975.00
    64963.63    44759.79     1941.14     1995.00
    64963.51    44759.75     1946.14     2000.00
    64962.88    44759.58     1971.13     2025.00
    64962.24    44759.41     1996.13     2050.00
    64961.61    44759.24     2021.12     2075.00
    64961.15    44759.12     2041.11     2095.00
    64961.03    44759.08     2046.11     2100.00
    64960.40    44758.91     2071.10     2125.00
    64959.77    44758.74     2096.09     2150.00
    64959.14    44758.57     2121.08     2175.00
    64958.63    44758.43     2141.08     2195.00
    64958.51    44758.40     2146.08     2200.00
    64957.93    44758.24     2171.07     2225.00
    64957.40    44758.10     2196.06     2250.00
    64956.87    44757.96     2221.06     2275.00
    64956.45    44757.85     2241.05     2295.00
    64956.35    44757.82     2246.05     2300.00
    64954.77    44757.39     2321.03     2375.00
    64953.51    44757.05     2396.02     2450.00
    64952.87    44756.88     2446.02     2500.00
    64952.56    44756.79     2471.01     2525.00
    64952.24    44756.71     2496.01     2550.00
    64951.93    44756.62     2521.01     2575.00
    64951.72    44756.56     2541.01     2595.00
    64951.67    44756.55     2546.01     2600.00
    64951.46    44756.49     2571.01     2625.00
    64951.30    44756.45     2596.01     2650.00
    64951.15    44756.41     2621.01     2675.00
    64950.98    44756.36     2641.01     2695.00
    64950.94    44756.35     2646.01     2700.00
    64950.73    44756.30     2671.01     2725.00
    64950.52    44756.24     2696.00     2750.00
    64950.30    44756.18     2721.00     2775.00
    64950.18    44756.15     2741.00     2795.00
    64950.16    44756.14     2746.00     2800.00
    64950.05    44756.11     2771.00     2825.00
    64949.95    44756.08     2796.00     2850.00
    64949.84    44756.06     2821.00     2875.00
    64949.34    44755.92     2941.00     2995.00
    64949.31    44755.91     2946.00     3000.00
    64949.21    44755.89     2971.00     3025.00
    64949.15    44755.87     2986.00     3040.00
    64949.06    44755.85     3006.00     3060.00
    64948.94    44755.81     3026.00     3080.00
    64948.89    44755.80     3031.00     3085.00
