#  X  Y  TVDSS  MD
Name   541
    66715.10    40730.00      -63.99        0.00
    66715.10    40730.00      -33.99       30.00
    66715.13    40730.10      -23.99       40.00
    66715.16    40730.22      -13.99       50.00
    66715.19    40730.34       -3.99       60.00
    66715.23    40730.50        6.01       70.00
    66715.28    40730.69       16.00       80.00
    66715.34    40730.89       26.00       90.00
    66715.41    40731.19       36.00      100.00
    66715.57    40731.67       45.98      110.00
    66715.74    40732.36       55.96      120.00
    66715.87    40733.19       65.92      130.00
    66716.05    40734.21       75.87      140.00
    66716.27    40735.38       85.80      150.00
    66716.51    40736.68       95.71      160.00
    66716.77    40738.17      105.60      170.00
    66717.04    40739.82      115.45      180.00
    66717.33    40741.66      125.28      190.00
    66717.67    40743.65      135.08      200.00
    66718.11    40745.71      144.85      210.00
    66718.61    40747.90      154.60      220.00
    66719.19    40750.25      164.30      230.00
    66719.84    40752.73      173.96      240.00
    66720.51    40755.23      183.62      250.00
    66721.17    40757.73      193.28      260.00
    66721.80    40760.29      202.93      270.00
    66722.44    40762.95      212.55      280.00
    66723.07    40765.63      222.16      290.00
    66723.71    40768.33      231.77      300.00
    66724.36    40771.06      241.37      310.00
    66725.02    40773.93      250.92      320.00
    66725.69    40776.89      260.45      330.00
    66726.34    40779.84      269.98      340.00
    66726.92    40782.75      279.53      350.00
    66727.45    40785.61      289.10      360.00
    66727.97    40788.47      298.67      370.00
    66728.53    40791.41      308.21      380.00
    66729.13    40794.37      317.74      390.00
    66729.70    40797.22      327.31      400.00
    66730.23    40799.98      336.91      410.00
    66730.75    40802.69      346.52      420.00
    66731.28    40805.32      356.16      430.00
    66731.84    40807.87      365.81      440.00
    66732.45    40810.46      375.45      450.00
    66733.12    40813.05      385.08      460.00
    66733.81    40815.57      394.74      470.00
    66734.51    40818.13      404.38      480.00
    66735.22    40820.73      414.01      490.00
    66735.98    40823.38      423.62      500.00
    66736.74    40826.06      433.22      510.00
    66737.52    40828.73      442.83      520.00
    66738.31    40831.51      452.40      530.00
    66739.12    40834.36      461.95      540.00
    66739.95    40837.18      471.51      550.00
    66740.74    40839.96      481.08      560.00
    66741.54    40842.67      490.68      570.00
    66742.30    40845.35      500.28      580.00
    66743.01    40848.03      509.89      590.00
    66743.71    40850.68      519.51      600.00
    66744.40    40853.29      529.14      610.00
    66745.09    40855.86      538.77      620.00
    66745.79    40858.43      548.41      630.00
    66746.50    40861.02      558.04      640.00
    66747.17    40863.60      567.68      650.00
    66747.78    40866.10      577.35      660.00
    66748.38    40868.53      587.03      670.00
    66748.99    40870.93      596.72      680.00
    66749.62    40873.36      606.40      690.00
    66750.25    40875.82      616.07      700.00
    66750.89    40878.23      625.75      710.00
    66751.49    40880.58      635.46      720.00
    66752.03    40882.88      645.17      730.00
    66752.58    40885.27      654.87      740.00
    66753.17    40887.76      664.53      750.00
    66753.80    40890.32      674.18      760.00
    66754.47    40892.92      683.81      770.00
    66755.15    40895.59      693.43      780.00
    66755.83    40898.34      703.01      790.00
    66756.57    40901.14      712.59      800.00
    66757.37    40903.96      722.15      810.00
    66758.18    40906.78      731.71      820.00
    66758.98    40909.59      741.27      830.00
    66759.77    40912.39      750.84      840.00
    66760.56    40915.19      760.41      850.00
    66761.36    40918.00      769.97      860.00
    66762.17    40920.84      779.53      870.00
    66762.98    40923.68      789.08      880.00
    66763.80    40926.56      798.62      890.00
    66764.63    40929.48      808.15      900.00
    66765.44    40932.44      817.66      910.00
    66766.20    40935.43      827.18      920.00
    66766.95    40938.44      836.69      930.00
    66767.72    40941.47      846.18      940.00
    66768.53    40944.52      855.67      950.00
    66769.34    40947.57      865.16      960.00
    66770.18    40950.64      874.64      970.00
    66771.09    40953.73      884.11      980.00
    66772.03    40956.85      893.56      990.00
    66773.02    40960.00      903.00     1000.00
    66774.01    40963.17      912.43     1010.00
    66774.97    40966.35      921.87     1020.00
    66775.93    40969.49      931.31     1030.00
    66776.86    40972.57      940.78     1040.00
    66777.78    40975.61      950.26     1050.00
    66778.69    40978.60      959.76     1060.00
    66779.58    40981.56      969.27     1070.00
    66780.49    40984.47      978.79     1080.00
    66781.44    40987.32      988.33     1090.00
    66782.42    40990.12      997.88     1100.00
    66783.42    40992.88     1007.44     1110.00
    66784.43    40995.60     1017.01     1120.00
    66785.46    40998.30     1026.58     1130.00
    66786.49    41001.01     1036.16     1140.00
    66787.52    41003.71     1045.73     1150.00
    66788.55    41006.41     1055.30     1160.00
    66789.57    41009.07     1064.89     1170.00
    66790.58    41011.67     1074.49     1180.00
    66791.58    41014.21     1084.11     1190.00
    66792.52    41016.69     1093.75     1200.00
    66793.42    41019.13     1103.41     1210.00
    66794.28    41021.56     1113.07     1220.00
    66795.08    41023.98     1122.74     1230.00
    66795.85    41026.36     1132.42     1240.00
    66796.58    41028.71     1142.11     1250.00
    66797.29    41031.06     1151.81     1260.00
    66797.99    41033.36     1161.52     1270.00
    66798.69    41035.59     1171.24     1280.00
    66799.39    41037.77     1180.97     1290.00
    66800.11    41039.93     1190.71     1300.00
    66800.82    41042.08     1200.45     1310.00
    66801.52    41044.24     1210.19     1320.00
    66802.23    41046.37     1219.94     1330.00
    66802.96    41048.45     1229.69     1340.00
    66803.70    41050.50     1239.45     1350.00
    66804.44    41052.52     1249.21     1360.00
    66805.19    41054.52     1258.98     1370.00
    66805.91    41056.53     1268.75     1380.00
    66806.62    41058.53     1278.52     1390.00
    66807.30    41060.53     1288.30     1400.00
    66807.98    41062.51     1298.08     1410.00
    66808.65    41064.48     1307.86     1420.00
    66809.31    41066.41     1317.65     1430.00
    66809.95    41068.29     1327.45     1440.00
    66810.58    41070.14     1337.25     1450.00
    66811.20    41071.96     1347.06     1460.00
    66811.81    41073.77     1356.88     1470.00
    66812.38    41075.60     1366.69     1480.00
    66812.91    41077.43     1376.51     1490.00
    66813.43    41079.26     1386.32     1500.00
    66813.96    41081.10     1396.14     1510.00
    66814.48    41082.95     1405.95     1520.00
    66815.02    41084.77     1415.77     1530.00
    66815.56    41086.51     1425.60     1540.00
    66816.09    41088.20     1435.45     1550.00
    66816.58    41089.88     1445.29     1560.00
    66817.06    41091.56     1455.14     1570.00
    66817.55    41093.24     1464.98     1580.00
    66818.01    41094.92     1474.83     1590.00
    66818.40    41096.60     1484.68     1600.00
    66818.74    41098.29     1494.53     1610.00
    66819.06    41099.99     1504.38     1620.00
    66819.39    41101.67     1514.23     1630.00
    66819.71    41103.34     1524.09     1640.00
    66820.03    41105.01     1533.94     1650.00
    66820.34    41106.66     1543.80     1660.00
    66820.65    41108.33     1553.65     1670.00
    66820.94    41110.01     1563.51     1680.00
    66821.22    41111.70     1573.36     1690.00
    66821.49    41113.40     1583.21     1700.00
    66821.73    41115.08     1593.07     1710.00
    66821.95    41116.67     1602.94     1720.00
    66822.19    41118.24     1612.81     1730.00
    66822.51    41119.81     1622.68     1740.00
    66822.85    41121.38     1632.55     1750.00
    66823.17    41122.93     1642.42     1760.00
    66823.46    41124.48     1652.30     1770.00
    66823.76    41126.02     1662.18     1780.00
    66824.05    41127.56     1672.05     1790.00
    66824.36    41129.09     1681.93     1800.00
    66824.63    41130.64     1691.80     1810.00
    66824.84    41132.18     1701.68     1820.00
    66825.00    41133.68     1711.57     1830.00
    66825.11    41135.17     1721.46     1840.00
    66825.24    41136.65     1731.35     1850.00
    66825.35    41138.09     1741.24     1860.00
    66825.46    41139.60     1751.12     1870.00
    66825.58    41141.11     1761.01     1880.00
    66825.67    41142.52     1770.91     1890.00
    66825.77    41143.93     1780.81     1900.00
    66825.86    41145.35     1790.71     1910.00
    66825.96    41146.77     1800.61     1920.00
    66826.05    41148.17     1810.51     1930.00
    66826.14    41149.51     1820.42     1940.00
    66826.25    41150.85     1830.33     1950.00
    66826.37    41152.17     1840.24     1960.00
    66826.50    41153.46     1850.15     1970.00
    66826.66    41154.78     1860.06     1980.00
    66826.83    41156.05     1869.98     1990.00
    66826.91    41157.15     1879.92     2000.00
    66826.92    41158.11     1889.87     2010.00
    66826.88    41158.96     1899.84     2020.00
    66826.78    41159.74     1909.81     2030.00
    66826.66    41160.40     1919.78     2040.00
    66826.56    41160.96     1929.77     2050.00
    66826.41    41161.56     1939.75     2060.00
    66826.23    41162.13     1949.73     2070.00
    66826.07    41162.65     1959.72     2080.00
    66825.93    41163.07     1969.71     2090.00
    66825.83    41163.37     1979.70     2100.00
    66825.76    41163.59     1989.70     2110.00
    66825.68    41163.81     1999.70     2120.00
    66825.61    41164.03     2009.69     2130.00
    66825.52    41164.30     2019.69     2140.00
    66825.43    41164.57     2029.69     2150.00
    66825.35    41164.84     2039.68     2160.00
    66825.23    41165.21     2049.67     2170.00
    66825.09    41165.63     2059.66     2180.00
    66824.95    41166.05     2069.65     2190.00
    66824.78    41166.57     2079.64     2200.00
    66824.61    41167.09     2089.62     2210.00
    66824.49    41167.47     2099.62     2220.00
    66824.40    41167.73     2109.61     2230.00
    66824.32    41167.98     2119.61     2240.00
    66824.24    41168.21     2129.61     2250.00
    66824.20    41168.35     2139.60     2260.00
    66824.16    41168.47     2149.60     2270.00
    66824.11    41168.61     2159.60     2280.00
    66824.07    41168.75     2169.60     2290.00
