#  X  Y  TVDSS  MD
Name   309
    61789.60    42982.30      -52.31        0.00
    61789.60    42982.30      -32.31       20.00
    61789.63    42982.42      -12.31       40.00
    61789.69    42982.62        7.69       60.00
    61789.76    42982.89       27.69       80.00
    61789.84    42983.21       47.68      100.00
    61789.94    42983.57       67.68      120.00
    61790.03    42983.94       87.68      140.00
    61790.14    42984.34      107.67      160.00
    61790.26    42984.80      127.67      180.00
    61790.39    42985.29      147.66      200.00
    61790.53    42985.81      167.65      220.00
    61790.67    42986.35      187.65      240.00
    61790.83    42986.92      207.64      260.00
    61790.95    42987.39      227.63      280.00
    61791.46    42987.28      247.62      300.00
    61791.40    42986.92      257.62      310.00
    61791.36    42986.56      267.61      320.00
    61791.33    42986.17      277.60      330.00
    61791.30    42985.74      287.59      340.00
    61791.28    42985.32      297.58      350.00
    61791.27    42984.90      307.58      360.00
    61791.25    42984.44      317.57      370.00
    61791.24    42983.96      327.55      380.00
    61791.23    42983.51      337.54      390.00
    61791.23    42983.05      347.53      400.00
    61791.26    42982.53      357.52      410.00
    61791.38    42981.96      367.50      420.00
    61791.49    42981.33      377.48      430.00
    61791.54    42980.60      387.46      440.00
    61791.53    42979.81      397.42      450.00
    61791.49    42978.98      407.39      460.00
    61791.46    42978.10      417.35      470.00
    61791.42    42977.20      427.31      480.00
    61791.37    42976.29      437.27      490.00
    61791.30    42975.40      447.23      500.00
    61791.22    42974.50      457.19      510.00
    61791.07    42973.59      467.15      520.00
    61790.86    42972.71      477.10      530.00
    61790.60    42971.85      487.06      540.00
    61790.35    42971.00      497.02      550.00
    61790.15    42970.15      506.99      560.00
    61789.93    42969.38      516.95      570.00
    61789.71    42968.69      526.93      580.00
    61789.46    42968.07      536.91      590.00
    61789.18    42967.49      546.88      600.00
    61788.78    42966.89      556.86      610.00
    61788.23    42966.23      566.82      620.00
    61787.59    42965.50      576.77      630.00
    61786.86    42964.67      586.71      640.00
    61786.08    42963.66      596.63      650.00
    61785.36    42962.51      606.54      660.00
    61784.65    42961.20      616.43      670.00
    61783.94    42959.64      626.28      680.00
    61783.19    42957.94      636.11      690.00
    61782.32    42956.14      645.90      700.00
    61781.33    42954.23      655.67      710.00
    61780.19    42952.20      665.39      720.00
    61778.85    42950.08      675.08      730.00
    61777.32    42947.81      684.69      740.00
    61775.78    42945.47      694.29      750.00
    61774.30    42943.13      703.90      760.00
    61772.83    42940.77      713.51      770.00
    61771.43    42938.48      723.14      780.00
    61770.09    42936.27      732.80      790.00
    61768.72    42934.07      742.46      800.00
    61765.99    42929.67      761.78      820.00
    61763.24    42925.33      781.10      840.00
    61760.43    42920.98      800.42      860.00
    61757.62    42916.71      819.76      880.00
    61754.78    42912.63      839.13      900.00
    61751.91    42908.67      858.52      920.00
    61749.04    42904.77      877.93      940.00
    61746.15    42900.98      897.35      960.00
    61743.23    42897.29      916.79      980.00
    61740.28    42893.70      936.24     1000.00
    61737.28    42890.17      955.70     1020.00
    61734.22    42886.63      975.15     1040.00
    61731.21    42883.15      994.61     1060.00
    61728.27    42879.75     1014.10     1080.00
    61725.31    42876.39     1033.59     1100.00
    61722.34    42873.08     1053.09     1120.00
    61719.42    42869.76     1072.60     1140.00
    61716.60    42866.44     1092.11     1160.00
    61713.83    42863.13     1111.64     1180.00
    61711.09    42859.84     1131.18     1200.00
    61708.41    42856.58     1150.73     1220.00
    61705.78    42853.31     1170.28     1240.00
    61703.20    42850.05     1189.85     1260.00
    61700.73    42846.75     1209.42     1280.00
    61698.35    42843.40     1228.99     1300.00
