#  X  Y  TVDSS  MD
Name   717
    63342.10    47436.20      -53.54        0.00
    63342.10    47436.21      -43.54       10.00
    63342.10    47436.23      -33.54       20.00
    63342.10    47436.25      -23.54       30.00
    63342.10    47436.29      -13.54       40.00
    63342.08    47436.33       -3.54       50.00
    63342.05    47436.38        6.46       60.00
    63342.01    47436.43       16.46       70.00
    63341.95    47436.47       26.46       80.00
    63341.88    47436.51       36.46       90.00
    63341.79    47436.56       46.46      100.00
    63341.69    47436.60       56.46      110.00
    63341.59    47436.63       66.46      120.00
    63341.47    47436.63       76.46      130.00
    63341.30    47436.61       86.46      140.00
    63341.02    47436.54       96.45      150.00
    63340.64    47436.39      106.44      160.00
    63340.16    47436.14      116.43      170.00
    63339.58    47435.77      126.40      180.00
    63338.93    47435.29      136.37      190.00
    63338.17    47434.68      146.32      200.00
    63337.36    47434.00      156.27      210.00
    63336.51    47433.30      166.21      220.00
    63335.63    47432.53      176.14      230.00
    63334.72    47431.63      186.06      240.00
    63333.78    47430.53      195.95      250.00
    63332.92    47429.25      205.83      260.00
    63332.22    47427.82      215.70      270.00
    63331.62    47426.28      225.57      280.00
    63331.08    47424.66      235.42      290.00
    63330.59    47422.97      245.26      300.00
    63330.16    47421.25      255.10      310.00
    63329.80    47419.49      264.94      320.00
    63329.49    47417.67      274.77      330.00
    63329.19    47415.83      284.60      340.00
    63328.93    47413.97      294.42      350.00
    63328.68    47412.10      304.24      360.00
    63328.47    47410.23      314.06      370.00
    63328.28    47408.36      323.88      380.00
    63328.11    47406.48      333.70      390.00
    63327.94    47404.60      343.52      400.00
    63327.74    47402.78      353.35      410.00
    63327.50    47401.06      363.20      420.00
    63327.18    47399.45      373.06      430.00
    63326.74    47397.91      382.93      440.00
    63326.20    47396.33      392.79      450.00
    63325.59    47394.67      402.64      460.00
    63324.93    47392.99      412.47      470.00
    63324.26    47391.29      422.30      480.00
    63323.59    47389.56      432.13      490.00
    63322.94    47387.82      441.96      500.00
    63322.31    47386.04      451.78      510.00
    63321.71    47384.25      461.60      520.00
    63321.12    47382.45      471.42      530.00
    63320.56    47380.71      481.25      540.00
    63319.99    47379.04      491.09      550.00
    63319.40    47377.45      500.95      560.00
    63318.82    47376.00      510.82      570.00
    63318.22    47374.62      520.71      580.00
    63317.60    47373.27      530.60      590.00
    63316.98    47371.94      540.49      600.00
    63316.38    47370.63      550.39      610.00
    63315.83    47369.34      560.29      620.00
    63315.36    47368.01      570.19      630.00
    63314.96    47366.60      580.08      640.00
    63314.55    47365.10      589.96      650.00
    63314.12    47363.49      599.82      660.00
    63313.68    47361.76      609.66      670.00
    63313.26    47359.98      619.49      680.00
    63312.87    47358.19      629.32      690.00
    63312.45    47356.38      639.14      700.00
    63312.00    47354.55      648.97      710.00
    63311.51    47352.74      658.79      720.00
    63310.93    47350.97      668.61      730.00
    63310.29    47349.23      678.44      740.00
    63309.60    47347.50      688.27      750.00
    63308.87    47345.75      698.08      760.00
    63308.13    47344.02      707.91      770.00
    63307.43    47342.34      717.74      780.00
    63306.73    47340.64      727.57      790.00
    63306.03    47338.84      737.38      800.00
    63305.30    47336.92      747.17      810.00
    63304.57    47334.94      756.94      820.00
    63303.84    47332.92      766.71      830.00
    63303.09    47330.84      776.46      840.00
    63302.33    47328.67      786.19      850.00
    63301.54    47326.39      795.90      860.00
    63300.75    47324.08      805.59      870.00
    63299.98    47321.78      815.29      880.00
    63299.22    47319.49      825.00      890.00
    63298.47    47317.22      834.71      900.00
    63297.73    47314.96      844.42      910.00
    63297.01    47312.71      854.14      920.00
    63296.32    47310.48      863.86      930.00
    63295.66    47308.28      873.60      940.00
    63295.04    47306.16      883.35      950.00
    63294.45    47304.14      893.13      960.00
    63293.91    47302.25      902.93      970.00
