#  X  Y  TVDSS  MD
Name   326
    59528.20    43055.70      -41.31       10.00
    59528.25    43055.88      -30.31       21.00
    59528.28    43055.99      -21.30       30.00
    59528.30    43056.07      -11.30       40.00
    59528.32    43056.16       -1.30       50.00
    59528.35    43056.26        9.70       61.00
    59528.37    43056.35       18.70       70.00
    59528.40    43056.46       28.70       80.00
    59528.44    43056.59       38.70       90.00
    59528.47    43056.72       48.70      100.00
    59528.52    43056.90       59.70      111.00
    59528.57    43057.08       68.70      120.00
    59528.63    43057.32       78.70      130.00
    59528.70    43057.59       88.69      140.00
    59528.78    43057.90       99.70      151.00
    59528.86    43058.17      108.69      160.00
    59528.95    43058.54      119.69      171.00
    59529.04    43058.88      128.68      180.00
    59529.17    43059.36      139.67      191.00
    59529.29    43059.80      148.67      200.00
    59528.80    43060.16      159.65      211.00
    59528.29    43059.83      169.63      221.00
    59527.74    43059.48      179.61      231.00
    59527.23    43059.16      188.59      240.00
    59526.55    43058.84      199.57      251.00
    59525.75    43058.67      209.54      261.00
    59524.70    43058.73      219.49      271.00
    59523.45    43058.98      229.41      281.00
    59522.21    43059.36      238.31      290.00
    59520.72    43059.99      248.18      300.00
    59518.98    43060.87      259.02      311.00
    59517.28    43061.79      268.83      321.00
    59515.45    43062.80      278.60      331.00
    59513.67    43063.78      287.37      340.00
    59511.40    43065.03      298.06      351.00
    59509.27    43066.16      307.77      361.00
    59507.25    43067.18      316.49      370.00
    59504.65    43068.50      327.10      381.00
    59502.39    43069.64      335.73      390.00
    59499.77    43070.94      345.29      400.00
    59496.74    43072.41      355.77      411.00
    59493.90    43073.82      365.26      421.00
    59490.93    43075.35      374.69      431.00
    59487.86    43077.05      384.05      441.00
    59484.94    43078.69      392.40      450.00
    59481.15    43080.74      402.53      461.00
    59477.99    43082.48      410.77      470.00
    59474.07    43084.77      420.80      481.00
    59470.43    43086.99      429.85      491.00
    59466.69    43089.27      438.83      501.00
    59462.88    43091.64      447.77      511.00
    59459.42    43093.87      455.78      520.00
    59455.18    43096.72      465.52      531.00
    59451.32    43099.45      474.34      541.00
    59447.46    43102.35      483.09      551.00
    59443.51    43105.37      491.77      561.00
    59439.45    43108.41      500.39      571.00
    59435.34    43111.49      508.97      581.00
    59431.17    43114.62      517.52      591.00
    59427.02    43117.73      526.06      601.00
    59422.90    43120.82      534.63      611.00
    59418.80    43123.89      543.22      621.00
    59415.12    43126.65      550.96      630.00
    59411.01    43129.73      559.54      640.00
    59406.45    43133.15      568.96      651.00
    59402.68    43135.98      576.63      660.00
    59398.06    43139.51      585.96      671.00
    59394.28    43142.39      593.61      680.00
    59389.69    43145.77      603.01      691.00
    59385.95    43148.42      610.76      700.00
    59381.49    43151.53      620.33      711.00
    59377.92    43154.07      628.20      720.00
    59374.09    43156.83      637.01      730.00
    59370.39    43159.56      645.89      740.00
    59366.31    43162.62      655.63      751.00
    59362.89    43165.18      663.57      760.00
    59358.69    43168.39      673.21      771.00
    59354.87    43171.36      681.97      781.00
    59351.10    43174.28      690.76      791.00
    59347.74    43176.90      698.68      800.00
    59343.57    43180.14      708.33      811.00
    59339.81    43183.12      717.11      821.00
    59336.47    43185.81      725.03      830.00
    59332.84    43188.68      733.89      840.00
    59325.67    43194.15      751.74      860.00
    59318.52    43199.42      769.68      880.00
    59311.44    43204.44      787.69      900.00
    59304.23    43209.46      805.66      920.00
    59296.40    43214.42      823.39      940.00
    59287.80    43219.16      840.82      960.00
    59278.53    43223.76      857.93      980.00
    59268.68    43228.32      874.74     1000.00
    59258.36    43233.00      891.22     1020.00
    59247.63    43237.74      907.43     1040.00
    59236.55    43242.64      923.34     1060.00
    59225.14    43247.69      938.97     1080.00
    59213.39    43253.01      954.27     1100.00
    59201.27    43258.62      969.15     1120.00
    59188.79    43264.28      983.72     1140.00
    59176.09    43270.03      998.07     1160.00
    59163.49    43276.00     1012.41     1180.00
    59151.12    43282.13     1026.88     1200.00
    59138.86    43288.34     1041.42     1220.00
    59126.71    43294.49     1056.07     1240.00
    59114.59    43300.49     1070.80     1260.00
    59102.52    43306.48     1085.59     1280.00
    59090.58    43312.39     1100.50     1300.00
