#  X  Y  TVDSS  MD
Name   312
    61775.00    42971.70      -52.31        0.00
    61775.00    42971.70      -32.31       20.00
    61775.02    42971.77      -12.31       40.00
    61775.04    42971.87        7.69       60.00
    61775.09    42972.04       27.69       80.00
    61775.14    42972.24       47.69      100.00
    61775.21    42972.48       67.69      120.00
    61775.29    42972.78       87.68      140.00
    61775.38    42973.13      107.68      160.00
    61775.49    42973.54      127.68      180.00
    61775.62    42974.03      147.67      200.00
    61775.77    42974.62      167.66      220.00
    61775.96    42975.31      187.65      240.00
    61776.07    42975.74      197.64      250.00
    61775.72    42976.19      207.62      260.00
    61775.05    42976.17      217.60      270.00
    61774.27    42976.16      227.57      280.00
    61773.31    42976.12      237.52      290.00
    61772.14    42976.05      247.45      300.00
    61770.77    42975.93      257.36      310.00
    61769.16    42975.78      267.23      320.00
    61767.41    42975.56      277.07      330.00
    61765.64    42975.26      286.91      340.00
    61763.93    42974.84      296.75      350.00
    61762.33    42974.21      306.60      360.00
    61760.70    42973.30      316.43      370.00
    61759.03    42972.10      326.21      380.00
    61757.37    42970.60      335.96      390.00
    61755.67    42968.92      345.67      400.00
    61753.98    42967.10      355.36      410.00
    61752.29    42965.04      364.99      420.00
    61750.58    42962.75      374.58      430.00
    61748.83    42960.24      384.10      440.00
    61747.18    42957.60      393.60      450.00
    61745.78    42954.94      403.14      460.00
    61744.58    42952.24      412.69      470.00
    61743.50    42949.47      422.24      480.00
    61742.42    42946.71      431.79      490.00
    61741.28    42943.93      441.33      500.00
    61740.06    42941.10      450.84      510.00
    61738.68    42938.27      460.33      520.00
    61737.13    42935.45      469.80      530.00
    61735.43    42932.67      479.26      540.00
    61733.65    42929.96      488.72      550.00
    61731.89    42927.33      498.20      560.00
    61730.18    42924.78      507.72      570.00
    61728.50    42922.28      517.25      580.00
    61726.84    42919.81      526.80      590.00
    61725.19    42917.35      536.35      600.00
    61723.53    42914.87      545.90      610.00
    61721.83    42912.39      555.44      620.00
    61720.09    42909.88      564.96      630.00
    61718.32    42907.30      574.45      640.00
