#  X  Y  TVDSS  MD
Name   317
    59746.20    43208.80      -51.31        0.00
    59746.20    43208.80       58.69      110.00
    59746.52    43208.68       68.68      120.00
    59747.09    43208.63       78.67      130.00
    59747.74    43208.81       88.65      140.00
    59748.34    43209.15       98.62      150.00
    59748.93    43209.72      108.59      160.00
    59749.58    43210.57      118.53      170.00
    59750.33    43211.59      128.45      180.00
    59751.24    43212.74      138.34      190.00
    59752.34    43213.95      148.21      200.00
    59753.59    43215.07      158.06      210.00
    59755.01    43215.94      167.93      220.00
    59756.54    43216.57      177.79      230.00
    59758.19    43216.99      187.64      240.00
    59759.93    43217.13      197.49      250.00
    59761.78    43217.04      207.31      260.00
    59763.71    43216.69      217.12      270.00
    59765.65    43216.08      226.91      280.00
    59767.71    43215.27      236.66      290.00
    59769.96    43214.30      246.36      300.00
    59772.40    43213.20      255.99      310.00
    59774.92    43211.92      265.59      320.00
    59777.46    43210.52      275.16      330.00
    59780.05    43209.06      284.71      340.00
    59782.66    43207.57      294.25      350.00
    59785.25    43206.05      303.79      360.00
    59787.91    43204.58      313.32      370.00
    59790.66    43203.22      322.83      380.00
    59793.45    43201.90      332.35      390.00
    59796.28    43200.68      341.86      400.00
    59799.08    43199.61      351.40      410.00
    59801.80    43198.68      360.98      420.00
    59804.37    43197.88      370.61      430.00
    59806.74    43197.18      380.30      440.00
    59809.01    43196.53      390.02      450.00
    59813.54    43195.25      409.45      470.00
    59815.87    43194.59      419.16      480.00
    59818.32    43193.87      428.82      490.00
    59820.88    43193.07      438.46      500.00
    59823.50    43192.20      448.07      510.00
    59826.16    43191.29      457.67      520.00
    59828.83    43190.32      467.25      530.00
    59831.54    43189.32      476.83      540.00
    59834.27    43188.33      486.40      550.00
    59837.01    43187.34      495.96      560.00
    59839.82    43186.41      505.52      570.00
    59842.66    43185.52      515.06      580.00
    59845.45    43184.65      524.63      590.00
    59848.15    43183.86      534.22      600.00
    59850.73    43183.10      543.85      610.00
    59853.23    43182.37      553.51      620.00
    59855.71    43181.64      563.17      630.00
    59858.18    43180.89      572.83      640.00
    59860.63    43180.12      582.50      650.00
