#  X  Y  TVDSS  MD
Name   320Ë
    59701.80    43177.70      -51.31        0.00
    59701.79    43177.73      -44.31        7.00
    59701.77    43177.73      -41.31       10.00
    59701.69    43177.70      -31.31       20.00
    59701.59    43177.59      -21.31       30.00
    59701.49    43177.45      -11.31       40.00
    59701.39    43177.31       -1.31       50.00
    59701.28    43177.14        8.68       60.00
    59701.15    43176.94       18.68       70.00
    59701.00    43176.69       28.68       80.00
    59700.84    43176.42       38.67       90.00
    59700.68    43176.15       48.67      100.00
    59700.52    43175.89       58.66      110.00
    59700.38    43175.69       68.66      120.00
    59700.29    43175.61       78.66      130.00
    59700.23    43175.61       88.66      140.00
    59700.17    43175.68       98.66      150.00
    59700.14    43175.88      108.66      160.00
    59700.21    43176.25      118.65      170.00
    59700.35    43176.74      128.64      180.00
    59700.53    43177.34      138.62      190.00
    59700.73    43178.05      148.59      200.00
    59700.94    43178.85      158.55      210.00
    59701.16    43179.73      168.51      220.00
    59701.37    43180.68      178.47      230.00
    59701.59    43181.72      188.41      240.00
    59701.82    43182.86      198.34      250.00
    59702.08    43184.12      208.26      260.00
    59702.36    43185.48      218.16      270.00
    59702.68    43186.94      228.05      280.00
    59703.01    43188.49      237.92      290.00
    59703.34    43190.12      247.78      300.00
    59703.67    43191.84      257.63      310.00
    59704.00    43193.66      267.46      320.00
    59704.37    43195.57      277.27      330.00
    59704.78    43197.54      287.06      340.00
    59705.25    43199.60      296.83      350.00
    59705.76    43201.74      306.59      360.00
    59706.30    43203.95      316.33      370.00
    59706.88    43206.26      326.04      380.00
    59707.41    43208.80      335.70      390.00
    59707.87    43211.59      345.29      400.00
    59708.26    43214.62      354.81      410.00
    59708.54    43217.86      364.27      420.00
    59708.65    43221.28      373.66      430.00
    59708.58    43224.83      383.01      440.00
    59708.28    43228.50      392.31      450.00
    59707.74    43232.30      401.54      460.00
    59706.96    43236.26      410.69      470.00
    59705.96    43240.36      419.76      480.00
    59704.76    43244.54      428.76      490.00
    59703.29    43248.76      437.71      500.00
    59701.62    43253.10      446.56      510.00
    59699.78    43257.62      455.29      520.00
    59697.82    43262.32      463.90      530.00
    59695.82    43267.12      472.44      540.00
    59693.82    43271.92      480.98      550.00
    59691.77    43276.71      489.52      560.00
    59689.68    43281.48      498.05      570.00
    59687.59    43286.25      506.59      580.00
    59685.51    43291.01      515.14      590.00
    59683.45    43295.72      523.71      600.00
    59681.40    43300.31      532.36      610.00
    59679.35    43304.77      541.07      620.00
    59677.31    43309.21      549.79      630.00
    59675.24    43313.74      558.47      640.00
    59673.19    43318.42      567.06      650.00
    59671.19    43323.22      575.60      660.00
    59669.18    43328.05      584.12      670.00
    59667.18    43332.85      592.67      680.00
    59665.17    43337.55      601.26      690.00
    59663.16    43342.15      609.91      700.00
    59661.12    43346.70      618.58      710.00
    59659.00    43351.20      627.25      720.00
    59656.88    43355.63      635.96      730.00
    59654.80    43359.97      644.73      740.00
    59652.70    43364.25      653.52      750.00
    59650.57    43368.50      662.32      760.00
    59648.46    43372.79      671.10      770.00
    59646.45    43377.18      679.86      780.00
    59644.55    43381.64      688.61      790.00
    59642.73    43386.11      697.36      800.00
    59641.00    43390.58      706.14      810.00
    59639.34    43395.00      714.95      820.00
    59637.71    43399.31      723.83      830.00
    59636.08    43403.54      732.75      840.00
    59634.41    43407.76      741.66      850.00
    59632.72    43412.00      750.55      860.00
    59631.07    43416.29      759.43      870.00
    59629.44    43420.62      768.30      880.00
    59627.80    43424.97      777.15      890.00
    59626.19    43429.35      786.00      900.00
    59624.62    43433.76      794.83      910.00
    59623.09    43438.18      803.67      920.00
    59621.60    43442.60      812.52      930.00
    59620.11    43447.02      821.36      940.00
    59618.69    43451.47      830.21      950.00
    59617.35    43455.95      839.04      960.00
    59616.05    43460.46      847.88      970.00
    59614.83    43464.96      856.72      980.00
    59613.66    43469.46      865.57      990.00
    59612.53    43473.93      874.45     1000.00
    59611.46    43478.38      883.34     1010.00
    59610.38    43482.81      892.24     1020.00
    59609.32    43487.21      901.16     1030.00
    59608.25    43491.60      910.08     1040.00
    59607.18    43496.01      918.99     1050.00
    59606.11    43500.41      927.90     1060.00
    59605.08    43504.82      936.82     1070.00
    59604.09    43509.25      945.73     1080.00
    59603.06    43513.68      954.63     1090.00
    59602.02    43518.14      963.53     1100.00
    59601.02    43522.62      972.41     1110.00
    59600.01    43527.12      981.28     1120.00
    59598.99    43531.65      990.14     1130.00
    59597.93    43536.21      998.98     1140.00
    59596.82    43540.78     1007.80     1150.00
    59595.71    43545.37     1016.61     1160.00
    59594.59    43549.98     1025.42     1170.00
    59593.47    43554.58     1034.23     1180.00
    59592.32    43559.17     1043.04     1190.00
    59591.13    43563.73     1051.85     1200.00
    59589.89    43568.30     1060.67     1210.00
    59588.62    43572.86     1069.47     1220.00
    59587.33    43577.44     1078.27     1230.00
    59586.06    43582.01     1087.07     1240.00
    59584.78    43586.57     1095.88     1250.00
    59583.47    43591.10     1104.70     1260.00
    59582.08    43595.61     1113.52     1270.00
    59580.66    43600.07     1122.35     1280.00
    59579.25    43604.52     1131.20     1290.00
    59577.84    43608.97     1140.04     1300.00
    59576.38    43613.41     1148.88     1310.00
    59574.89    43617.84     1157.72     1320.00
    59573.39    43622.28     1166.55     1330.00
    59571.89    43626.74     1175.37     1340.00
    59570.37    43631.23     1184.18     1350.00
    59568.85    43635.74     1192.98     1360.00
    59567.33    43640.27     1201.76     1370.00
    59565.79    43644.84     1210.52     1380.00
    59564.19    43649.43     1219.26     1390.00
    59562.55    43654.03     1227.99     1400.00
    59560.90    43658.66     1236.70     1410.00
    59559.25    43663.30     1245.40     1420.00
    59557.54    43667.95     1254.08     1430.00
    59555.78    43672.62     1262.75     1440.00
    59553.97    43677.32     1271.39     1450.00
    59552.10    43682.03     1280.01     1460.00
    59550.22    43686.77     1288.61     1470.00
    59548.34    43691.52     1297.21     1480.00
    59546.41    43696.25     1305.81     1490.00
    59544.45    43700.96     1314.41     1500.00
    59542.48    43705.68     1323.00     1510.00
    59540.46    43710.41     1331.58     1520.00
    59538.40    43715.12     1340.15     1530.00
    59536.33    43719.85     1348.72     1540.00
    59534.26    43724.58     1357.28     1550.00
    59532.19    43729.33     1365.84     1560.00
    59530.06    43734.07     1374.38     1570.00
    59527.89    43738.80     1382.92     1580.00
    59525.72    43743.54     1391.45     1590.00
    59523.54    43748.29     1399.98     1600.00
    59521.36    43753.04     1408.50     1610.00
    59519.14    43757.78     1417.03     1620.00
    59516.88    43762.49     1425.55     1630.00
    59514.61    43767.22     1434.07     1640.00
    59512.30    43771.92     1442.58     1650.00
    59509.96    43776.60     1451.10     1660.00
    59507.60    43781.30     1459.61     1670.00
    59505.24    43786.01     1468.11     1680.00
    59502.88    43790.71     1476.61     1690.00
    59500.51    43795.44     1485.10     1700.00
    59498.13    43800.18     1493.58     1710.00
    59495.74    43804.96     1502.03     1720.00
    59493.29    43809.74     1510.47     1730.00
    59490.78    43814.54     1518.87     1740.00
    59488.25    43819.36     1527.26     1750.00
    59485.71    43824.22     1535.62     1760.00
    59483.11    43829.08     1543.97     1770.00
    59480.47    43833.92     1552.31     1780.00
    59477.82    43838.77     1560.64     1790.00
    59475.17    43843.63     1568.97     1800.00
    59472.51    43848.49     1577.30     1810.00
    59469.85    43853.37     1585.61     1820.00
    59467.19    43858.25     1593.92     1830.00
    59464.47    43863.12     1602.23     1840.00
    59461.71    43867.98     1610.52     1850.00
    59458.95    43872.83     1618.81     1860.00
    59456.20    43877.66     1627.13     1870.00
    59453.46    43882.49     1635.45     1880.00
    59450.73    43887.29     1643.78     1890.00
    59447.95    43892.07     1652.12     1900.00
    59445.14    43896.82     1660.45     1910.00
    59442.32    43901.58     1668.78     1920.00
    59439.50    43906.35     1677.10     1930.00
    59436.67    43911.12     1685.43     1940.00
    59433.81    43915.87     1693.75     1950.00
    59430.91    43920.57     1702.08     1960.00
    59428.03    43925.25     1710.44     1970.00
    59425.12    43929.88     1718.81     1980.00
    59422.17    43934.48     1727.19     1990.00
    59419.18    43939.06     1735.56     2000.00
    59416.14    43943.63     1743.92     2010.00
    59413.14    43948.14     1752.33     2020.00
    59410.15    43952.64     1760.74     2030.00
    59407.11    43957.21     1769.10     2040.00
    59404.07    43961.78     1777.46     2050.00
    59401.03    43966.35     1785.82     2060.00
    59398.00    43970.91     1794.19     2070.00
    59394.97    43975.47     1802.55     2080.00
    59391.92    43980.05     1810.90     2090.00
    59388.87    43984.63     1819.25     2100.00
    59385.81    43989.23     1827.59     2110.00
    59382.80    43993.85     1835.93     2120.00
    59379.81    43998.51     1844.26     2130.00
    59376.81    44003.20     1852.56     2140.00
    59373.85    44008.00     1860.82     2150.00
    59371.06    44013.01     1869.01     2160.00
    59368.51    44018.22     1877.16     2170.00
    59366.12    44023.54     1885.28     2180.00
    59363.88    44028.91     1893.42     2190.00
    59361.91    44034.30     1901.61     2200.00
    59360.11    44039.64     1909.87     2210.00
    59358.29    44044.89     1918.18     2220.00
    59356.40    44050.03     1926.55     2230.00
    59354.54    44055.13     1934.95     2240.00
    59352.78    44060.20     1943.39     2250.00
    59351.17    44065.25     1951.87     2260.00
    59349.76    44070.29     1960.39     2270.00
    59348.49    44075.33     1968.93     2280.00
    59347.35    44080.43     1977.45     2290.00
    59346.33    44085.62     1985.94     2300.00
    59345.43    44090.89     1994.39     2310.00
    59344.67    44096.22     2002.82     2320.00
    59344.05    44101.54     2011.26     2330.00
    59343.58    44106.83     2019.74     2340.00
    59343.24    44112.12     2028.22     2350.00
