#  X  Y  TVDSS  MD
Name   611Ë
    65019.10    44931.00      -50.58        0.00
    65019.10    44931.03      -40.58       10.00
    65019.11    44931.15      -30.58       20.00
    65019.09    44931.34      -20.58       30.00
    65019.07    44931.53      -10.58       40.00
    65019.04    44931.73       -0.59       50.00
    65019.00    44931.93        9.41       60.00
    65018.92    44932.13       19.41       70.00
    65018.82    44932.36       29.41       80.00
    65018.70    44932.59       39.40       90.00
    65018.57    44932.83       49.40      100.00
    65018.44    44933.08       59.39      110.00
    65018.32    44933.34       69.39      120.00
    65018.19    44933.61       79.39      130.00
    65018.06    44933.89       89.38      140.00
    65017.87    44934.22       99.37      150.00
    65017.57    44934.64      109.36      160.00
    65017.14    44935.14      119.34      170.00
    65016.63    44935.67      129.31      180.00
    65016.08    44936.20      139.28      190.00
    65015.52    44936.77      149.25      200.00
    65014.95    44937.37      159.22      210.00
    65014.30    44938.03      169.17      220.00
    65013.51    44938.78      179.11      230.00
    65012.58    44939.61      189.04      240.00
    65011.52    44940.46      198.94      250.00
    65010.39    44941.35      208.84      260.00
    65009.17    44942.26      218.72      270.00
    65007.87    44943.17      228.60      280.00
    65006.49    44944.10      238.46      290.00
    65005.06    44945.05      248.31      300.00
    65003.59    44946.02      258.15      310.00
    65002.12    44947.00      267.99      320.00
    65000.64    44947.99      277.84      330.00
    64999.10    44948.99      287.67      340.00
    64997.46    44950.01      297.48      350.00
    64995.75    44951.07      307.27      360.00
    64993.99    44952.15      317.06      370.00
    64992.19    44953.26      326.83      380.00
    64990.28    44954.41      336.58      390.00
    64988.27    44955.60      346.30      400.00
    64986.20    44956.82      356.01      410.00
    64984.09    44958.09      365.70      420.00
    64981.93    44959.39      375.38      430.00
    64979.72    44960.70      385.04      440.00
    64977.47    44962.03      394.69      450.00
    64975.16    44963.39      404.33      460.00
    64972.77    44964.81      413.94      470.00
    64970.31    44966.26      423.52      480.00
    64967.80    44967.74      433.09      490.00
    64965.26    44969.22      442.64      500.00
    64962.70    44970.70      452.20      510.00
    64960.18    44972.19      461.76      520.00
    64957.72    44973.70      471.33      530.00
    64955.28    44975.26      480.90      540.00
    64952.84    44976.88      490.46      550.00
    64950.39    44978.56      500.01      560.00
    64947.95    44980.28      509.56      570.00
    64945.54    44982.07      519.10      580.00
    64943.19    44983.91      528.64      590.00
    64940.92    44985.79      538.20      600.00
    64938.84    44987.70      547.79      610.00
    64937.00    44989.64      557.42      620.00
    64935.37    44991.59      567.10      630.00
    64933.91    44993.53      576.80      640.00
    64932.59    44995.50      586.51      650.00
    64931.38    44997.52      596.23      660.00
    64930.25    44999.60      605.95      670.00
    64929.20    45001.75      615.66      680.00
    64928.24    45003.93      625.37      690.00
    64927.33    45006.13      635.08      700.00
    64926.49    45008.34      644.80      710.00
    64925.69    45010.59      654.51      720.00
    64924.92    45012.91      664.20      730.00
    64924.15    45015.28      673.89      740.00
    64923.39    45017.70      683.56      750.00
    64922.63    45020.15      693.23      760.00
    64921.85    45022.63      702.88      770.00
    64921.08    45025.16      712.53      780.00
    64920.33    45027.71      722.17      790.00
    64919.56    45030.30      731.79      800.00
    64918.81    45032.93      741.42      810.00
    64918.11    45035.58      751.03      820.00
    64917.44    45038.26      760.64      830.00
    64916.80    45040.95      770.25      840.00
    64916.16    45043.65      779.86      850.00
    64915.51    45046.36      789.46      860.00
    64914.86    45049.08      799.06      870.00
    64914.21    45051.81      808.66      880.00
    64913.55    45054.56      818.26      890.00
    64912.95    45057.44      827.81      900.00
    64912.45    45060.62      837.28      910.00
    64912.03    45064.06      846.66      920.00
    64911.65    45067.67      855.98      930.00
    64911.33    45071.39      865.26      940.00
    64911.08    45075.16      874.51      950.00
    64910.88    45078.96      883.76      960.00
    64910.72    45082.79      893.00      970.00
    64910.56    45086.65      902.22      980.00
    64910.43    45090.57      911.42      990.00
    64910.36    45094.67      920.54     1000.00
    64910.29    45098.97      929.57     1010.00
    64910.22    45103.37      938.55     1020.00
    64910.19    45107.79      947.52     1030.00
    64910.16    45112.21      956.49     1040.00
    64910.12    45116.63      965.46     1050.00
    64910.05    45121.06      974.43     1060.00
    64909.94    45125.50      983.38     1070.00
    64909.79    45130.00      992.31     1080.00
    64909.56    45134.57     1001.20     1090.00
    64909.28    45139.21     1010.06     1100.00
    64909.04    45143.94     1018.86     1110.00
    64908.79    45148.77     1027.62     1120.00
    64908.54    45153.67     1036.33     1130.00
    64908.33    45158.60     1045.03     1140.00
    64908.17    45163.52     1053.73     1150.00
    64908.05    45168.37     1062.48     1160.00
    64907.93    45173.09     1071.29     1170.00
    64907.82    45177.73     1080.15     1180.00
    64907.70    45182.36     1089.01     1190.00
    64907.59    45187.00     1097.87     1200.00
    64907.51    45191.68     1106.71     1210.00
    64907.48    45196.43     1115.51     1220.00
    64907.44    45201.40     1124.19     1230.00
