#  X  Y  TVDSS  MD
Name   325Ë
    59594.50    43102.30      -51.31        0.00
    59594.50    43102.30      -31.31       20.00
    59594.58    43102.62      -11.31       40.00
    59594.68    43102.97        8.68       60.00
    59594.77    43103.31       28.68       80.00
    59594.85    43103.60       48.68      100.00
    59594.90    43103.79       68.68      120.00
    59594.97    43104.09       88.68      140.00
    59595.17    43104.81      108.66      160.00
    59594.68    43106.12      128.61      180.00
    59593.02    43107.18      148.51      200.00
    59590.96    43108.05      168.39      220.00
    59588.41    43108.61      188.22      240.00
    59585.42    43109.05      207.99      260.00
    59582.14    43109.56      227.71      280.00
    59578.52    43110.06      247.38      300.00
    59574.63    43110.35      266.99      320.00
    59570.44    43110.64      286.54      340.00
    59565.99    43111.17      306.03      360.00
    59561.34    43111.98      325.47      380.00
    59556.38    43113.07      344.81      400.00
    59551.17    43114.40      364.08      420.00
    59545.86    43115.91      383.30      440.00
    59540.35    43117.58      402.46      460.00
    59534.67    43119.14      421.57      480.00
    59528.95    43120.66      440.67      500.00
    59523.01    43122.40      459.69      520.00
    59516.90    43124.14      478.66      540.00
    59510.81    43125.87      497.63      560.00
    59504.80    43127.69      516.62      580.00
    59501.87    43128.58      526.14      590.00
    59498.98    43129.45      535.67      600.00
    59492.94    43131.28      555.70      621.00
    59487.55    43132.92      573.84      640.00
    59482.07    43134.52      593.01      660.00
    59476.73    43136.04      612.23      680.00
    59471.48    43137.53      631.47      700.00
    59466.27    43139.06      650.71      720.00
    59460.99    43140.66      669.94      740.00
    59455.65    43142.13      689.16      760.00
    59453.01    43142.78      698.78      770.00
    59450.41    43143.42      708.41      780.00
    59447.80    43144.09      718.05      790.00
    59445.20    43144.83      727.67      800.00
    59442.62    43145.66      737.30      810.00
    59437.45    43147.33      756.55      830.00
    59431.34    43149.00      778.66      853.00
    59426.60    43150.13      794.94      870.00
    59420.58    43151.56      815.01      891.00
    59414.75    43153.11      834.08      911.00
    59408.77    43154.75      853.09      931.00
    59402.59    43156.51      872.03      951.00
    59396.29    43158.35      890.93      971.00
    59389.96    43160.15      909.81      991.00
    59383.95    43162.21      927.72     1010.00
    59377.23    43164.64      947.46     1031.00
    59370.99    43166.58      965.31     1050.00
    59363.97    43168.78      984.98     1071.00
    59357.50    43170.93     1002.71     1090.00
    59349.86    43173.61     1023.16     1112.00
    59343.46    43175.92     1039.83     1130.00
    59336.19    43178.48     1058.29     1150.00
    59327.64    43181.48     1079.43     1173.00
    59320.78    43183.82     1095.90     1191.00
    59312.99    43186.41     1114.14     1211.00
    59305.02    43189.13     1132.28     1231.00
    59296.88    43191.99     1150.32     1251.00
    59287.62    43195.34     1171.11     1274.00
    59281.15    43197.80     1186.63     1291.00
    59274.03    43200.95     1205.06     1311.00
    59265.96    43205.12     1226.19     1334.00
    59260.19    43208.37     1240.75     1350.00
    59252.19    43212.97     1260.73     1372.00
    59245.29    43217.01     1277.96     1391.00
    59237.95    43221.48     1296.02     1411.00
    59229.70    43226.51     1315.78     1433.00
    59223.18    43230.33     1331.01     1450.00
    59215.25    43234.88     1349.92     1471.00
    59206.44    43239.94     1371.66     1495.00
    59200.48    43243.22     1386.14     1511.00
    59192.89    43247.32     1404.19     1531.00
    59185.24    43251.45     1422.20     1551.00
    59178.20    43255.01     1439.48     1570.00
    59169.90    43259.04     1460.55     1593.00
    59166.92    43260.42     1467.85     1601.00
    59163.92    43261.75     1475.14     1609.00
    59160.27    43263.32     1484.32     1619.00
    59156.32    43264.99     1494.45     1630.00
    59153.18    43266.31     1502.78     1639.00
    59149.16    43268.13     1513.94     1651.00
    59146.85    43269.25     1520.45     1658.00
    59143.21    43271.02     1530.68     1669.00
    59139.88    43272.63     1539.97     1679.00
    59136.53    43274.26     1549.25     1689.00
    59132.75    43276.08     1559.42     1700.00
    59130.30    43277.27     1565.87     1707.00
    59126.07    43279.32     1576.91     1719.00
    59122.19    43281.16     1587.04     1730.00
    59118.84    43282.79     1596.31     1740.00
    59116.00    43284.25     1604.73     1749.00
    59113.83    43285.38     1611.29     1756.00
    59110.11    43287.22     1622.55     1768.00
    59106.69    43288.88     1632.87     1779.00
    59103.58    43290.39     1642.25     1789.00
    59100.23    43291.98     1652.61     1800.00
