#  X  Y  TVDSS  MD
Name   55
    64183.10    40073.60      -41.39       10.00
    64182.95    40073.50      -31.39       20.00
    64182.80    40073.45      -21.39       30.00
    64182.65    40073.45      -11.39       40.00
    64182.49    40073.47       -1.40       50.00
    64182.31    40073.51        8.60       60.00
    64182.13    40073.55       18.60       70.00
    64181.96    40073.59       28.60       80.00
    64181.80    40073.63       38.60       90.00
    64181.62    40073.67       48.60      100.00
    64181.41    40073.71       58.59      110.00
    64181.14    40073.74       68.59      120.00
    64180.77    40073.73       78.58      130.00
    64180.26    40073.71       88.57      140.00
    64179.62    40073.68       98.55      150.00
    64178.87    40073.66      108.52      160.00
    64178.05    40073.65      118.49      170.00
    64177.16    40073.65      128.45      180.00
    64176.20    40073.68      138.40      190.00
    64175.17    40073.70      148.35      200.00
    64174.09    40073.74      158.29      210.00
    64173.02    40073.80      168.23      220.00
    64172.00    40073.89      178.18      230.00
    64171.00    40073.97      188.13      240.00
    64170.02    40074.04      198.08      250.00
    64169.06    40074.09      208.04      260.00
    64168.13    40074.15      217.99      270.00
    64167.19    40074.20      227.95      280.00
    64166.25    40074.23      237.90      290.00
    64165.29    40074.27      247.86      300.00
    64164.30    40074.31      257.81      310.00
    64163.30    40074.32      267.76      320.00
    64162.27    40074.33      277.70      330.00
    64161.21    40074.33      287.65      340.00
    64160.06    40074.29      297.58      350.00
    64158.78    40074.18      307.50      360.00
    64157.34    40073.95      317.39      370.00
    64155.71    40073.63      327.25      380.00
    64153.87    40073.20      337.07      390.00
    64151.86    40072.60      346.85      400.00
    64149.72    40071.82      356.59      410.00
    64147.52    40070.92      366.30      420.00
    64145.29    40069.97      376.00      430.00
    64143.03    40068.98      385.69      440.00
    64140.78    40068.02      395.39      450.00
    64138.59    40067.15      405.11      460.00
    64136.44    40066.40      414.85      470.00
    64134.31    40065.81      424.60      480.00
    64132.20    40065.37      434.36      490.00
    64130.11    40065.02      444.14      500.00
    64128.04    40064.67      453.91      510.00
    64125.96    40064.33      463.69      520.00
    64123.88    40064.03      473.47      530.00
    64121.83    40063.76      483.25      540.00
    64119.80    40063.49      493.04      550.00
    64117.79    40063.22      502.83      560.00
    64115.77    40062.97      512.62      570.00
    64113.75    40062.75      522.41      580.00
    64111.75    40062.53      532.21      590.00
    64109.77    40062.27      542.01      600.00
    64107.83    40061.96      551.81      610.00
