#  X  Y  TVDSS  MD
Name   302Ë
    61844.20    43022.50      -52.30        0.00
    61844.21    43022.50      -42.29       10.00
    61844.20    43022.47      -32.29       20.00
    61844.15    43022.42      -22.28       30.00
    61844.06    43022.36      -12.27       40.00
    61843.96    43022.30       -2.27       50.00
    61843.85    43022.25        7.74       60.00
    61843.73    43022.19       17.75       70.00
    61843.57    43022.12       27.75       80.00
    61843.26    43022.13       37.75       90.00
    61842.75    43022.34       47.75      100.00
    61842.09    43022.73       57.72      110.00
    61841.29    43023.26       67.68      120.00
    61840.35    43023.90       77.63      130.00
    61839.26    43024.67       87.54      140.00
    61838.00    43025.58       97.42      150.00
    61836.60    43026.59      107.28      160.00
    61835.04    43027.72      117.10      170.00
    61833.33    43028.96      126.88      180.00
    61831.50    43030.34      136.62      190.00
    61829.58    43031.85      146.32      200.00
    61827.57    43033.51      155.99      210.00
    61825.50    43035.33      165.61      220.00
    61823.38    43037.33      175.17      230.00
    61821.22    43039.47      184.71      240.00
    61818.95    43041.71      194.20      250.00
    61816.52    43044.07      203.61      260.00
    61813.99    43046.54      212.97      270.00
    61811.36    43049.08      222.29      280.00
    61808.67    43051.69      231.57      290.00
    61805.95    43054.40      240.80      300.00
    61803.16    43057.21      250.00      310.00
    61800.27    43060.12      259.13      320.00
    61797.26    43063.08      268.19      330.00
    61794.12    43066.08      277.21      340.00
    61790.88    43069.12      286.18      350.00
    61787.55    43072.21      295.09      360.00
    61784.15    43075.37      303.95      370.00
    61780.70    43078.60      312.78      380.00
    61777.17    43081.86      321.55      390.00
    61773.53    43085.14      330.27      400.00
    61769.79    43088.45      338.95      410.00
    61766.01    43091.78      347.59      420.00
    61762.23    43095.08      356.25      430.00
    61758.47    43098.32      364.94      440.00
    61754.72    43101.45      373.67      450.00
    61750.99    43104.46      382.45      460.00
    61747.29    43107.42      391.27      470.00
    61743.63    43110.33      400.10      480.00
    61740.06    43113.19      409.01      490.00
    61736.56    43116.02      417.95      500.00
    61733.10    43118.86      426.89      510.00
    61729.65    43121.71      435.84      520.00
    61726.18    43124.61      444.77      530.00
    61722.69    43127.59      453.66      540.00
    61719.20    43130.63      462.53      550.00
    61715.70    43133.72      471.38      560.00
    61712.23    43136.84      480.23      570.00
    61708.83    43140.02      489.09      580.00
    61705.51    43143.26      497.96      590.00
    61702.22    43146.57      506.80      600.00
    61698.96    43149.91      515.66      610.00
    61695.73    43153.27      524.51      620.00
    61692.51    43156.63      533.36      630.00
    61689.26    43159.99      542.22      640.00
    61685.95    43163.32      551.06      650.00
    61682.57    43166.61      559.87      660.00
    61679.18    43169.89      568.70      670.00
    61675.77    43173.18      577.52      680.00
    61672.35    43176.47      586.32      690.00
    61668.92    43179.79      595.12      700.00
    61665.47    43183.10      603.91      710.00
    61662.00    43186.41      612.68      720.00
    61658.52    43189.75      621.45      730.00
    61655.02    43193.09      630.21      740.00
    61651.47    43196.41      638.95      750.00
    61647.88    43199.74      647.68      760.00
    61644.22    43203.09      656.37      770.00
    61640.42    43206.43      665.00      780.00
    61636.50    43209.77      673.58      790.00
    61632.50    43213.13      682.12      800.00
    61628.44    43216.48      690.63      810.00
    61624.36    43219.78      699.14      820.00
    61620.31    43223.01      707.71      830.00
    61616.25    43226.14      716.30      840.00
    61612.18    43229.16      724.93      850.00
    61608.11    43232.07      733.60      860.00
    61604.07    43234.91      742.30      870.00
    61600.08    43237.68      751.04      880.00
    61596.11    43240.44      759.81      890.00
    61592.13    43243.21      768.56      900.00
    61588.13    43245.99      777.29      910.00
    61584.11    43248.77      786.03      920.00
    61580.08    43251.56      794.76      930.00
    61576.05    43254.36      803.47      940.00
    61572.02    43257.17      812.19      950.00
    61568.00    43259.98      820.91      960.00
    61564.02    43262.79      829.64      970.00
    61560.04    43265.57      838.40      980.00
    61556.08    43268.35      847.16      990.00
    61552.15    43271.16      855.91     1000.00
    61548.22    43273.97      864.68     1010.00
    61544.35    43276.73      873.49     1020.00
    61540.56    43279.48      882.32     1030.00
    61536.81    43282.22      891.19     1040.00
    61533.07    43284.93      900.07     1050.00
    61529.32    43287.63      908.94     1060.00
    61525.61    43290.33      917.83     1070.00
    61521.89    43293.02      926.72     1080.00
    61518.14    43295.69      935.60     1090.00
    61514.39    43298.39      944.48     1100.00
    61510.64    43301.12      953.35     1110.00
    61506.88    43303.86      962.20     1120.00
    61503.11    43306.63      971.05     1130.00
    61499.35    43309.40      979.91     1140.00
    61495.62    43312.15      988.76     1150.00
    61491.92    43314.87      997.66     1160.00
    61488.24    43317.55     1006.57     1170.00
    61484.55    43320.21     1015.48     1180.00
    61480.89    43322.82     1024.42     1190.00
    61477.27    43325.41     1033.39     1200.00
    61473.68    43328.00     1042.35     1210.00
    61470.10    43330.58     1051.33     1220.00
    61466.50    43333.15     1060.32     1230.00
    61462.89    43335.73     1069.28     1240.00
    61459.25    43338.29     1078.24     1250.00
    61455.58    43340.84     1087.20     1260.00
    61451.90    43343.39     1096.14     1270.00
    61448.19    43345.95     1105.07     1280.00
    61444.46    43348.48     1114.01     1290.00
    61440.72    43351.02     1122.93     1300.00
    61436.95    43353.58     1131.84     1310.00
    61433.15    43356.14     1140.74     1320.00
    61429.32    43358.74     1149.62     1330.00
    61425.47    43361.34     1158.47     1340.00
    61421.60    43363.94     1167.33     1350.00
