#  X  Y  TVDSS  MD
Name   313Ë
    61727.96    42794.80     1217.51     1320.00
    61725.83    42788.75     1236.45     1340.00
    61723.91    42782.60     1255.38     1360.00
    61722.21    42776.41     1274.33     1380.00
    61720.48    42770.31     1293.29     1400.00
    61718.57    42764.22     1312.26     1420.00
    61716.77    42758.08     1331.21     1440.00
    61715.13    42751.90     1350.16     1460.00
    61713.55    42745.71     1369.11     1480.00
    61712.13    42739.50     1388.07     1500.00
    61710.88    42733.28     1407.04     1520.00
    61709.58    42727.10     1426.01     1540.00
    61708.24    42720.98     1445.01     1560.00
    61706.95    42714.86     1464.00     1580.00
    61705.66    42708.71     1482.99     1600.00
    61704.38    42702.60     1501.99     1620.00
    61703.21    42696.49     1521.00     1640.00
    61702.25    42690.35     1540.01     1660.00
    61701.51    42684.22     1559.03     1680.00
    61700.77    42678.07     1578.05     1700.00
    61699.92    42671.86     1597.04     1720.00
    61699.17    42665.64     1616.03     1740.00
    61698.48    42659.42     1635.03     1760.00
    61697.73    42653.20     1654.02     1780.00
    61696.92    42646.96     1673.01     1800.00
    61696.12    42640.73     1691.99     1820.00
    61695.37    42634.54     1711.00     1840.00
    61694.73    42628.29     1729.99     1860.00
    61694.08    42621.98     1748.95     1880.00
    61693.38    42615.66     1767.91     1900.00
    61692.74    42609.41     1786.90     1920.00
    61692.16    42603.21     1805.91     1940.00
    61691.89    42600.10     1815.41     1950.00
    61691.63    42596.99     1824.91     1960.00
    61691.36    42593.84     1834.40     1970.00
    61691.09    42590.64     1843.87     1980.00
    61690.82    42587.47     1853.36     1990.00
    61690.23    42581.22     1872.35     2010.00
    61689.56    42575.18     1891.40     2030.00
    61688.73    42569.22     1910.47     2050.00
    61687.19    42560.33     1939.08     2080.00
    61686.10    42554.36     1958.14     2100.00
    61685.07    42548.42     1977.21     2120.00
    61684.06    42542.63     1996.33     2140.00
    61682.99    42536.78     2015.42     2160.00
    61681.86    42530.87     2034.50     2180.00
    61680.78    42524.99     2053.58     2200.00
    61679.75    42519.09     2072.66     2220.00
    61678.77    42513.09     2091.72     2240.00
    61678.30    42510.07     2101.24     2250.00
    61677.83    42507.05     2110.76     2260.00
    61677.40    42503.99     2120.27     2270.00
    61676.97    42500.86     2129.76     2280.00
    61676.44    42497.64     2139.21     2290.00
    61675.82    42494.28     2148.61     2300.00
    61675.03    42490.81     2157.96     2310.00
    61674.00    42487.27     2167.25     2320.00
    61672.74    42483.70     2176.51     2330.00
    61671.28    42480.05     2185.70     2340.00
    61669.66    42476.30     2194.83     2350.00
    61667.92    42472.46     2203.90     2360.00
    61666.02    42468.63     2212.94     2370.00
    61663.92    42464.89     2221.97     2380.00
    61661.64    42461.23     2230.99     2390.00
    61659.31    42457.55     2239.99     2400.00
    61656.96    42453.77     2248.95     2410.00
    61654.60    42450.04     2257.93     2420.00
    61652.17    42446.43     2266.93     2430.00
    61649.69    42442.79     2275.90     2440.00
    61647.19    42439.07     2284.84     2450.00
    61644.73    42435.33     2293.79     2460.00
    61642.30    42431.65     2302.76     2470.00
    61639.92    42428.10     2311.80     2480.00
    61637.56    42424.65     2320.89     2490.00
    61635.14    42421.30     2329.99     2500.00
    61632.52    42418.04     2339.08     2510.00
    61629.70    42414.85     2348.13     2520.00
    61626.79    42411.59     2357.12     2530.00
    61623.83    42408.30     2366.09     2540.00
    61620.87    42404.99     2375.06     2550.00
    61617.98    42401.65     2384.03     2560.00
    61615.30    42398.26     2393.05     2570.00
    61612.83    42394.78     2402.09     2580.00
    61610.47    42391.19     2411.12     2590.00
    61608.14    42387.52     2420.13     2600.00
    61605.70    42383.80     2429.08     2610.00
    61603.42    42380.47     2437.13     2619.00
    61600.69    42376.49     2447.01     2630.00
    61598.26    42372.99     2456.06     2640.00
    61595.82    42369.62     2465.15     2650.00
    61593.31    42366.33     2474.26     2660.00
    61590.65    42363.20     2483.37     2670.00
    61587.78    42360.26     2492.49     2680.00
    61584.79    42357.47     2501.62     2690.00
    61581.82    42354.73     2510.76     2700.00
    61578.92    42351.92     2519.91     2710.00
    61576.06    42348.99     2529.04     2720.00
    61573.09    42346.01     2538.11     2730.00
    61570.07    42343.02     2547.16     2740.00
    61567.07    42340.01     2556.21     2750.00
    61564.08    42336.90     2565.23     2760.00
    61561.11    42333.64     2574.21     2770.00
    61558.18    42330.37     2583.19     2780.00
    61555.27    42327.06     2592.17     2790.00
    61552.51    42323.76     2601.19     2800.00
    61549.86    42320.46     2610.26     2810.00
    61547.17    42317.13     2619.29     2820.00
    61544.48    42313.79     2628.33     2830.00
    61539.12    42307.38     2646.50     2850.00
    61533.87    42301.31     2664.82     2870.00
    61528.80    42295.54     2683.28     2890.00
    61523.83    42290.00     2701.85     2910.00
    61518.97    42284.58     2720.48     2930.00
    61514.20    42279.35     2739.18     2950.00
    61509.46    42274.41     2757.97     2970.00
    61504.71    42269.72     2776.80     2990.00
    61500.02    42265.17     2795.71     3010.00
    61490.70    42256.88     2833.71     3050.00
    61485.96    42253.23     2852.80     3070.00
    61483.60    42251.47     2862.35     3080.00
    61478.99    42248.04     2881.51     3100.00
    61474.48    42244.93     2900.75     3120.00
    61472.27    42243.46     2910.39     3130.00
    61470.12    42242.00     2920.04     3140.00
    61468.05    42240.60     2929.73     3150.00
    61466.04    42239.26     2939.43     3160.00
