#  X  Y  TVDSS  MD
Name   305Ë
    61804.00    42992.90      -52.31        0.00
    61804.00    42992.91      -45.31        7.00
    61804.01    42992.91      -42.31       10.00
    61804.05    42992.90      -32.30       20.00
    61804.09    42992.88      -22.30       30.00
    61804.11    42992.85      -12.29       40.00
    61804.12    42992.80       -2.29       50.00
    61804.09    42992.76        7.72       60.00
    61804.05    42992.76       17.72       70.00
    61804.01    42992.78       27.73       80.00
    61803.91    42992.89       37.73       90.00
    61803.66    42993.22       47.73      100.00
    61803.22    42993.81       57.70      110.00
    61802.55    42994.59       67.66      120.00
    61801.64    42995.54       77.57      130.00
    61800.58    42996.66       87.46      140.00
    61799.34    42997.92       97.31      150.00
    61797.89    42999.28      107.12      160.00
    61796.27    43000.71      116.88      170.00
    61794.45    43002.21      126.61      180.00
    61792.44    43003.71      136.29      190.00
    61790.29    43005.18      145.94      200.00
    61788.02    43006.65      155.58      210.00
    61785.71    43008.12      165.20      220.00
    61783.39    43009.58      174.83      230.00
    61781.11    43011.03      184.45      240.00
    61778.87    43012.45      194.11      250.00
    61776.64    43013.86      203.75      260.00
    61774.40    43015.28      213.40      270.00
    61772.17    43016.73      223.04      280.00
    61769.93    43018.20      232.69      290.00
    61767.67    43019.69      242.31      300.00
    61765.39    43021.19      251.94      310.00
    61763.10    43022.70      261.56      320.00
    61760.75    43024.24      271.17      330.00
    61758.37    43025.81      280.75      340.00
    61755.97    43027.39      290.34      350.00
    61753.61    43028.98      299.93      360.00
    61751.28    43030.57      309.53      370.00
    61748.94    43032.17      319.12      380.00
    61746.60    43033.77      328.72      390.00
    61744.26    43035.37      338.31      400.00
    61741.90    43036.98      347.89      410.00
    61739.54    43038.60      357.49      420.00
    61737.19    43040.21      367.07      430.00
    61734.81    43041.81      376.66      440.00
    61732.44    43043.40      386.24      450.00
    61730.08    43045.01      395.84      460.00
    61727.72    43046.62      405.42      470.00
    61725.36    43048.24      415.01      480.00
    61723.01    43049.85      424.60      490.00
    61720.66    43051.45      434.19      500.00
    61718.30    43053.04      443.78      510.00
    61715.95    43054.61      453.38      520.00
    61713.59    43056.23      462.97      530.00
    61711.23    43057.87      472.55      540.00
    61708.90    43059.53      482.14      550.00
    61706.58    43061.20      491.73      560.00
    61704.28    43062.90      501.31      570.00
    61702.00    43064.61      510.91      580.00
    61699.77    43066.34      520.50      590.00
    61697.56    43068.06      530.10      600.00
    61695.34    43069.79      539.71      610.00
    61693.16    43071.51      549.31      620.00
    61691.00    43073.22      558.94      630.00
    61688.85    43074.93      568.55      640.00
    61686.73    43076.64      578.18      650.00
    61684.65    43078.37      587.81      660.00
    61682.61    43080.11      597.45      670.00
    61680.60    43081.81      607.10      680.00
    61678.67    43083.51      616.77      690.00
    61676.80    43085.22      626.45      700.00
    61674.95    43086.94      636.13      710.00
    61673.12    43088.67      645.81      720.00
    61671.28    43090.40      655.50      730.00
    61669.44    43092.15      665.17      740.00
    61667.56    43093.89      674.85      750.00
    61665.65    43095.63      684.50      760.00
    61663.72    43097.39      694.17      770.00
    61661.79    43099.16      703.82      780.00
    61659.87    43100.93      713.47      790.00
    61658.01    43102.72      723.14      800.00
    61656.16    43104.50      732.81      810.00
    61654.31    43106.25      742.49      820.00
    61652.48    43107.97      752.17      830.00
    61650.69    43109.70      761.86      840.00
    61648.90    43111.45      771.55      850.00
    61647.10    43113.18      781.24      860.00
    61645.28    43114.90      790.92      870.00
    61643.45    43116.63      800.61      880.00
    61641.66    43118.32      810.30      890.00
    61639.91    43119.97      820.02      900.00
    61638.17    43121.64      829.72      910.00
    61636.44    43123.33      839.43      920.00
    61634.72    43125.02      849.14      930.00
    61633.00    43126.70      858.86      940.00
    61631.32    43128.38      868.57      950.00
    61629.69    43130.02      878.31      960.00
    61628.18    43131.58      888.07      970.00
    61626.76    43133.05      897.87      980.00
    61625.37    43134.43      907.68      990.00
    61624.02    43135.73      917.50     1000.00
    61622.72    43137.00      927.34     1010.00
    61621.44    43138.28      937.18     1020.00
    61620.14    43139.52      947.02     1030.00
    61618.84    43140.73      956.87     1040.00
    61617.56    43141.90      966.72     1050.00
    61616.28    43143.04      976.58     1060.00
    61615.00    43144.15      986.44     1070.00
    61613.70    43145.26      996.29     1080.00
    61612.39    43146.39     1006.15     1090.00
    61611.10    43147.53     1016.00     1100.00
    61609.80    43148.65     1025.87     1110.00
    61608.52    43149.76     1035.72     1120.00
    61607.24    43150.91     1045.58     1130.00
    61605.96    43152.04     1055.44     1140.00
    61604.67    43153.13     1065.30     1150.00
    61603.39    43154.22     1075.16     1160.00
    61602.11    43155.30     1085.03     1170.00
    61600.87    43156.40     1094.89     1180.00
    61599.65    43157.51     1104.75     1190.00
    61598.40    43158.65     1114.62     1200.00
    61597.17    43159.80     1124.48     1210.00
    61595.96    43160.96     1134.34     1220.00
    61594.76    43162.13     1144.20     1230.00
    61593.58    43163.30     1154.07     1240.00
    61592.42    43164.44     1163.94     1250.00
    61591.24    43165.58     1173.82     1260.00
    61590.06    43166.75     1183.68     1270.00
    61588.84    43167.92     1193.54     1280.00
    61587.59    43169.08     1203.40     1290.00
    61586.37    43170.24     1213.26     1300.00
    61585.12    43171.40     1223.12     1310.00
    61583.86    43172.55     1232.98     1320.00
    61582.64    43173.72     1242.84     1330.00
    61581.45    43174.92     1252.70     1340.00
    61580.25    43176.10     1262.56     1350.00
    61578.97    43177.22     1272.42     1360.00
    61577.66    43178.32     1282.28     1370.00
    61576.36    43179.43     1292.14     1380.00
    61575.07    43180.54     1301.99     1390.00
    61573.82    43181.64     1311.85     1400.00
    61572.57    43182.75     1321.72     1410.00
    61571.36    43183.83     1331.59     1420.00
    61570.20    43184.89     1341.48     1430.00
    61569.02    43185.96     1351.35     1440.00
    61567.83    43187.01     1361.23     1450.00
    61566.63    43188.05     1371.10     1460.00
    61565.45    43189.05     1380.99     1470.00
    61564.27    43190.04     1390.88     1480.00
    61563.08    43191.05     1400.76     1490.00
    61561.86    43192.05     1410.64     1500.00
    61560.65    43193.01     1420.53     1510.00
    61559.49    43193.94     1430.42     1520.00
    61558.35    43194.87     1440.32     1530.00
    61557.24    43195.78     1450.21     1540.00
    61556.18    43196.69     1460.13     1550.00
    61555.13    43197.61     1470.03     1560.00
    61554.11    43198.50     1479.95     1570.00
    61553.07    43199.35     1489.86     1580.00
    61552.06    43200.18     1499.77     1590.00
