#  X  Y  TVDSS  MD
Name   231ок
    57787.20    40105.30      -57.55        0.00
    57787.16    40105.32      -47.55       10.00
    57787.10    40105.25      -37.55       20.00
    57787.03    40105.18      -27.55       30.00
    57786.95    40105.10      -17.55       40.00
    57786.86    40105.00       -7.55       50.00
    57786.76    40104.88        2.45       60.00
    57786.66    40104.76       12.44       70.00
    57786.56    40104.61       22.44       80.00
    57786.43    40104.46       32.44       90.00
    57786.31    40104.33       42.44      100.00
    57786.21    40104.22       52.44      110.00
    57786.12    40104.15       62.44      120.00
    57786.05    40104.11       72.44      130.00
    57786.00    40104.08       82.44      140.00
    57785.97    40104.07       92.44      150.00
    57785.94    40104.06      102.44      160.00
    57785.88    40104.05      112.44      170.00
    57785.79    40104.04      122.44      180.00
    57785.69    40104.04      132.44      190.00
    57785.57    40104.05      142.44      200.00
    57785.44    40104.07      152.43      210.00
    57785.28    40104.07      162.43      220.00
    57785.12    40104.06      172.43      230.00
    57784.95    40104.02      182.43      240.00
    57784.77    40104.00      192.43      250.00
    57784.59    40104.01      202.43      260.00
    57784.42    40103.99      212.43      270.00
    57784.29    40103.88      222.42      280.00
    57784.27    40103.72      232.42      290.00
    57784.31    40103.40      242.42      300.00
    57784.40    40102.88      252.40      310.00
    57784.47    40102.31      262.39      320.00
    57784.49    40101.74      272.37      330.00
    57784.45    40101.13      282.35      340.00
    57784.39    40100.46      292.33      350.00
    57784.36    40099.70      302.30      360.00
    57784.34    40098.88      312.27      370.00
    57784.30    40097.98      322.23      380.00
    57784.27    40096.97      332.18      390.00
    57784.26    40095.81      342.11      400.00
    57784.30    40094.52      352.02      410.00
    57784.34    40093.12      361.93      420.00
    57784.33    40091.65      371.82      430.00
    57784.26    40090.09      381.69      440.00
    57784.14    40088.42      391.55      450.00
    57783.94    40086.67      401.40      460.00
    57783.69    40084.84      411.22      470.00
    57783.39    40083.02      421.05      480.00
    57783.07    40081.29      430.90      490.00
    57782.76    40079.63      440.75      500.00
    57782.45    40078.03      450.62      510.00
    57782.18    40076.46      460.49      520.00
    57781.93    40074.80      470.35      530.00
    57781.72    40073.05      480.19      540.00
    57781.56    40071.35      490.05      550.00
    57781.42    40069.68      499.91      560.00
    57781.27    40068.04      509.77      570.00
    57781.11    40066.43      519.64      580.00
    57780.96    40064.83      529.51      590.00
    57780.84    40063.23      539.38      600.00
    57780.74    40061.68      549.26      610.00
    57780.66    40060.17      559.14      620.00
    57780.60    40058.66      569.03      630.00
    57780.53    40057.14      578.91      640.00
    57780.44    40055.51      588.78      650.00
    57780.31    40053.79      598.63      660.00
    57780.12    40052.04      608.47      670.00
    57779.87    40050.27      618.31      680.00
    57779.61    40048.46      628.14      690.00
    57779.34    40046.58      637.96      700.00
    57779.02    40044.69      647.77      710.00
    57778.61    40042.91      657.60      720.00
    57778.14    40041.19      667.44      730.00
    57777.62    40039.48      677.28      740.00
    57777.05    40037.75      687.12      750.00
    57776.47    40036.03      696.95      760.00
    57775.86    40034.30      706.78      770.00
    57775.25    40032.55      716.61      780.00
    57774.61    40030.70      726.41      790.00
    57773.97    40028.76      736.20      800.00
    57773.29    40026.70      745.96      810.00
    57772.59    40024.52      755.70      820.00
    57771.82    40022.21      765.40      830.00
    57770.95    40019.78      775.06      840.00
    57769.96    40017.25      784.68      850.00
    57768.85    40014.63      794.27      860.00
    57767.60    40011.95      803.82      870.00
    57766.20    40009.23      813.34      880.00
    57764.63    40006.52      822.84      890.00
    57762.89    40003.81      832.31      900.00
    57760.96    40001.12      841.74      910.00
    57758.83    39998.45      851.14      920.00
    57756.60    39995.78      860.52      930.00
    57754.35    39993.08      869.88      940.00
    57752.13    39990.36      879.24      950.00
    57750.00    39987.64      888.63      960.00
    57747.96    39984.90      898.02      970.00
    57745.90    39982.12      907.41      980.00
    57743.78    39979.28      916.76      990.00
    57741.58    39976.34      926.06     1000.00
    57739.30    39973.26      935.30     1010.00
    57736.92    39970.07      944.47     1020.00
    57734.41    39966.85      953.60     1030.00
    57731.77    39963.65      962.70     1040.00
    57728.99    39960.44      971.75     1050.00
    57726.11    39957.22      980.77     1060.00
    57723.15    39953.98      989.76     1070.00
    57720.18    39950.69      998.72     1080.00
    57717.23    39947.34     1007.67     1090.00
    57714.28    39944.02     1016.63     1100.00
    57711.32    39940.80     1025.62     1110.00
    57708.36    39937.63     1034.63     1120.00
    57705.41    39934.43     1043.64     1130.00
    57702.48    39931.19     1052.63     1140.00
    57699.56    39927.94     1061.63     1150.00
    57696.64    39924.74     1070.64     1160.00
    57693.74    39921.61     1079.68     1170.00
    57690.90    39918.58     1088.78     1180.00
    57688.12    39915.64     1097.92     1190.00
    57685.41    39912.69     1107.09     1200.00
    57682.76    39909.68     1116.25     1210.00
    57680.14    39906.61     1125.40     1220.00
    57677.54    39903.51     1134.54     1230.00
    57674.94    39900.37     1143.67     1240.00
    57672.35    39897.14     1152.78     1250.00
    57669.78    39893.81     1161.85     1260.00
    57667.19    39890.44     1170.90     1270.00
    57664.54    39887.12     1179.95     1280.00
    57661.84    39883.84     1189.01     1290.00
    57659.10    39880.60     1198.06     1300.00
    57656.32    39877.36     1207.10     1310.00
    57653.50    39874.19     1216.16     1320.00
    57650.63    39871.12     1225.23     1330.00
    57647.72    39868.12     1234.32     1340.00
    57644.80    39865.11     1243.40     1350.00
    57641.87    39862.05     1252.45     1360.00
    57638.97    39858.95     1261.51     1370.00
    57636.15    39855.86     1270.59     1380.00
    57633.41    39852.79     1279.71     1390.00
    57630.79    39849.78     1288.88     1400.00
    57628.33    39846.83     1298.11     1410.00
    57626.14    39843.75     1307.36     1420.00
    57624.35    39840.42     1316.63     1430.00
    57622.73    39836.98     1325.87     1440.00
    57620.83    39833.57     1335.08     1450.00
    57618.57    39830.27     1344.25     1460.00
    57616.15    39827.01     1353.38     1470.00
    57613.73    39823.69     1362.50     1480.00
    57611.28    39820.35     1371.60     1490.00
    57608.73    39817.04     1380.69     1500.00
    57606.08    39813.76     1389.75     1510.00
    57603.35    39810.52     1398.81     1520.00
    57600.55    39807.31     1407.86     1530.00
    57597.72    39804.16     1416.92     1540.00
    57594.92    39801.12     1426.02     1550.00
    57592.14    39798.17     1435.17     1560.00
    57589.42    39795.24     1444.33     1570.00
    57586.76    39792.29     1453.51     1580.00
    57584.13    39789.34     1462.70     1590.00
    57581.52    39786.43     1471.90     1600.00
    57578.92    39783.53     1481.11     1610.00
    57576.32    39780.60     1490.31     1620.00
    57573.72    39777.59     1499.49     1630.00
    57571.12    39774.57     1508.66     1640.00
    57568.50    39771.63     1517.85     1650.00
    57565.87    39768.73     1527.05     1660.00
    57563.25    39765.81     1536.25     1670.00
    57560.63    39762.82     1545.43     1680.00
    57558.03    39759.85     1554.61     1690.00
    57555.42    39756.95     1563.82     1700.00
    57552.83    39754.07     1573.04     1710.00
    57550.24    39751.13     1582.24     1720.00
    57547.67    39748.10     1591.42     1730.00
    57545.08    39745.01     1600.57     1740.00
    57542.45    39741.89     1609.70     1750.00
    57539.79    39738.73     1618.81     1760.00
    57537.11    39735.50     1627.88     1770.00
    57534.42    39732.20     1636.93     1780.00
    57531.72    39728.92     1645.98     1790.00
    57529.00    39725.71     1655.06     1800.00
    57526.27    39722.59     1664.15     1810.00
    57523.54    39719.52     1673.27     1820.00
    57520.83    39716.52     1682.42     1830.00
    57518.13    39713.57     1691.58     1840.00
    57515.46    39710.67     1700.78     1850.00
    57512.80    39707.78     1709.97     1860.00
    57510.15    39704.82     1719.15     1870.00
    57507.49    39701.80     1728.30     1880.00
    57504.83    39698.78     1737.46     1890.00
    57502.14    39695.77     1746.61     1900.00
    57499.48    39692.80     1755.78     1910.00
    57496.89    39689.90     1764.99     1920.00
    57494.37    39687.07     1774.24     1930.00
    57491.92    39684.27     1783.53     1940.00
    57489.54    39681.50     1792.84     1950.00
    57487.21    39678.75     1802.17     1960.00
    57484.91    39676.03     1811.51     1970.00
    57482.61    39673.30     1820.85     1980.00
    57480.28    39670.52     1830.17     1990.00
    57477.89    39667.67     1839.45     2000.00
    57475.46    39664.72     1848.69     2010.00
    57472.99    39661.65     1857.88     2020.00
    57470.52    39658.50     1867.05     2030.00
    57468.08    39655.35     1876.22     2040.00
    57465.68    39652.22     1885.41     2050.00
    57463.31    39649.05     1894.59     2060.00
    57460.96    39645.81     1903.76     2070.00
    57458.60    39642.49     1912.89     2080.00
    57456.21    39639.12     1921.99     2090.00
    57453.77    39635.70     1931.07     2100.00
    57451.31    39632.28     1940.14     2110.00
    57448.85    39628.89     1949.22     2120.00
    57446.39    39625.52     1958.31     2130.00
    57443.89    39622.16     1967.39     2140.00
    57441.37    39618.82     1976.47     2150.00
    57438.80    39615.49     1985.54     2160.00
    57436.19    39612.16     1994.60     2170.00
    57433.55    39608.84     2003.66     2180.00
    57430.90    39605.51     2012.71     2190.00
    57428.23    39602.20     2021.76     2200.00
    57425.56    39598.96     2030.83     2210.00
    57422.90    39595.80     2039.94     2220.00
    57420.25    39592.69     2049.07     2230.00
    57417.60    39589.55     2058.19     2240.00
    57414.95    39586.40     2067.30     2250.00
    57412.32    39583.24     2076.42     2260.00
    57409.70    39580.07     2085.53     2270.00
    57407.09    39576.89     2094.65     2280.00
    57404.47    39573.71     2103.76     2290.00
    57401.87    39570.50     2112.86     2300.00
    57399.28    39567.24     2121.96     2310.00
    57396.70    39563.92     2131.03     2320.00
    57394.07    39560.63     2140.10     2330.00
    57391.36    39557.41     2149.17     2340.00
    57388.62    39554.27     2158.26     2350.00
    57385.91    39551.23     2167.39     2360.00
    57383.23    39548.27     2176.56     2370.00
    57380.55    39545.36     2185.75     2380.00
    57377.89    39542.49     2194.95     2390.00
    57375.24    39539.62     2204.15     2400.00
    57372.64    39536.74     2213.37     2410.00
    57370.07    39533.85     2222.59     2420.00
    57367.54    39530.98     2231.83     2430.00
    57365.04    39528.12     2241.08     2440.00
    57362.56    39525.22     2250.33     2450.00
    57360.07    39522.23     2259.54     2460.00
    57357.58    39519.19     2268.73     2470.00
    57355.06    39516.18     2277.93     2480.00
    57352.55    39513.21     2287.14     2490.00
    57350.05    39510.25     2296.36     2500.00
    57347.53    39507.29     2305.57     2510.00
    57345.00    39504.33     2314.79     2520.00
    57342.47    39501.39     2324.00     2530.00
    57339.96    39498.47     2333.23     2540.00
    57337.47    39495.58     2342.47     2550.00
    57334.99    39492.71     2351.73     2560.00
    57332.50    39489.84     2360.98     2570.00
    57329.94    39486.91     2370.19     2580.00
    57327.28    39483.89     2379.35     2590.00
    57324.53    39480.82     2388.46     2600.00
    57321.78    39477.72     2397.56     2610.00
    57319.05    39474.64     2406.67     2620.00
    57316.33    39471.57     2415.79     2630.00
    57313.62    39468.51     2424.92     2640.00
    57310.93    39465.48     2434.06     2650.00
    57308.25    39462.44     2443.20     2660.00
    57305.61    39459.35     2452.34     2670.00
    57302.99    39456.21     2461.47     2680.00
    57300.37    39453.06     2470.59     2690.00
    57297.77    39449.93     2479.72     2700.00
    57295.23    39446.82     2488.88     2710.00
    57292.75    39443.73     2498.06     2720.00
    57290.28    39440.66     2507.25     2730.00
    57287.85    39437.60     2516.46     2740.00
    57285.47    39434.57     2525.68     2750.00
    57283.12    39431.57     2534.93     2760.00
    57280.79    39428.55     2544.17     2770.00
    57278.45    39425.47     2553.40     2780.00
    57276.13    39422.36     2562.62     2790.00
    57273.86    39419.27     2571.85     2800.00
    57271.64    39416.20     2581.10     2810.00
    57269.47    39413.18     2590.38     2820.00
    57267.35    39410.20     2599.69     2830.00
    57265.24    39407.27     2609.02     2840.00
    57263.07    39404.35     2618.33     2850.00
    57260.83    39401.40     2627.62     2860.00
    57258.51    39398.40     2636.88     2870.00
    57256.17    39395.28     2646.08     2880.00
    57253.82    39392.07     2655.26     2890.00
    57251.51    39388.82     2664.43     2900.00
    57249.22    39385.58     2673.61     2910.00
    57246.98    39382.40     2682.82     2920.00
    57244.77    39379.31     2692.07     2930.00
    57242.61    39376.28     2701.35     2940.00
    57240.44    39373.29     2710.64     2950.00
    57238.22    39370.26     2719.91     2960.00
    57235.91    39367.19     2729.15     2970.00
    57233.54    39364.10     2738.36     2980.00
    57231.18    39361.05     2747.58     2990.00
    57228.88    39358.06     2756.84     3000.00
    57226.59    39355.11     2766.12     3010.00
    57224.27    39352.19     2775.40     3020.00
    57221.89    39349.27     2784.66     3030.00
    57219.53    39346.38     2793.94     3040.00
    57217.26    39343.59     2803.27     3050.00
    57215.08    39340.91     2812.65     3060.00
    57212.98    39338.31     2822.08     3070.00
    57210.94    39335.81     2831.54     3080.00
    57208.92    39333.42     2841.04     3090.00
    57206.89    39331.18     2850.57     3100.00
    57204.84    39329.07     2860.13     3110.00
    57202.84    39327.11     2869.73     3120.00
    57200.94    39325.29     2879.38     3130.00
    57199.15    39323.59     2889.07     3140.00
    57197.44    39322.05     2898.80     3150.00
    57195.82    39320.65     2908.57     3160.00
    57194.28    39319.33     2918.36     3170.00
    57192.82    39318.07     2928.17     3180.00
    57191.44    39316.89     2938.01     3190.00
    57190.15    39315.82     2947.87     3200.00
    57188.97    39314.89     2957.75     3210.00
    57187.86    39314.05     2967.66     3220.00
    57186.82    39313.26     2977.57     3230.00
    57185.83    39312.52     2987.49     3240.00
    57184.89    39311.83     2997.42     3250.00
    57184.01    39311.19     3007.36     3260.00
    57183.18    39310.58     3017.31     3270.00
    57182.43    39310.02     3027.27     3280.00
    57182.07    39309.75     3032.22     3284.97
