#  X  Y  TVDSS  MD
Name   22Ð
    60573.10    46080.50      -44.19        0.00
    60573.10    46080.50      -24.19       20.00
    60573.10    46080.50       -4.20       40.00
    60573.10    46080.50       15.80       60.00
    60573.10    46080.50       35.80       80.00
    60573.10    46080.50       55.80      100.00
    60573.10    46080.50       75.79      120.00
    60573.10    46080.50       95.79      140.00
    60573.10    46080.50      115.79      160.00
    60573.10    46080.50      135.78      180.00
    60573.10    46080.50      155.78      200.00
    60573.10    46080.50      175.78      220.00
    60573.10    46080.50      195.78      240.00
    60573.10    46080.50      215.77      260.00
    60573.10    46080.50      235.77      280.00
    60573.10    46080.50      255.77      300.00
    60573.10    46080.50      275.76      320.00
    60573.10    46080.50      295.76      340.00
    60573.10    46080.50      315.76      360.00
    60573.10    46080.50      335.75      380.00
    60573.10    46080.50      355.75      400.00
    60573.10    46080.50      375.75      420.00
    60573.10    46080.50      395.75      440.00
    60573.10    46080.50      415.74      460.00
    60573.10    46080.50      435.74      480.00
    60573.10    46080.50      455.74      500.00
    60573.10    46080.50      475.73      520.00
    60573.10    46080.50      495.73      540.00
    60573.10    46080.50      515.73      560.00
    60573.10    46080.50      535.73      580.00
    60573.10    46080.50      555.72      600.00
    60573.10    46080.50      575.72      620.00
    60573.10    46080.50      595.72      640.00
    60573.10    46080.50      615.71      660.00
    60573.10    46080.50      635.71      680.00
    60573.10    46080.50      655.71      700.00
    60573.10    46080.50      675.71      720.00
    60573.10    46080.50      695.70      740.00
    60573.10    46080.50      715.70      760.00
    60573.10    46080.50      735.70      780.00
    60573.10    46080.50      755.69      800.00
    60573.10    46080.50      775.69      820.00
    60573.10    46080.50      795.69      840.00
    60573.10    46080.50      815.68      860.00
    60573.10    46080.50      835.68      880.00
    60573.10    46080.50      855.68      900.00
    60573.10    46080.50      875.68      920.00
    60573.10    46080.50      895.67      940.00
    60573.10    46080.50      915.67      960.00
    60573.10    46080.50      935.67      980.00
    60573.10    46080.50      955.66     1000.00
    60573.10    46080.50      975.66     1020.00
    60573.10    46080.50      995.66     1040.00
    60573.10    46080.50     1015.66     1060.00
    60573.10    46080.50     1035.65     1080.00
    60573.10    46080.50     1055.65     1100.00
    60573.10    46080.50     1075.65     1120.00
    60573.10    46080.50     1095.64     1140.00
    60573.10    46080.50     1115.64     1160.00
    60573.10    46080.50     1135.64     1180.00
    60573.10    46080.50     1155.64     1200.00
    60573.10    46080.50     1175.63     1220.00
    60573.10    46080.50     1195.63     1240.00
    60573.10    46080.50     1215.63     1260.00
    60573.10    46080.50     1235.62     1280.00
    60573.10    46080.50     1255.62     1300.00
    60573.10    46080.50     1275.62     1320.00
    60573.10    46080.50     1295.61     1340.00
    60573.10    46080.50     1315.61     1360.00
    60573.10    46080.50     1335.61     1380.00
    60573.10    46080.50     1355.61     1400.00
    60573.10    46080.50     1375.60     1420.00
    60573.10    46080.50     1395.60     1440.00
    60573.10    46080.50     1415.60     1460.00
    60573.10    46080.50     1435.59     1480.00
    60573.10    46080.50     1455.59     1500.00
    60573.10    46080.50     1475.59     1520.00
    60573.10    46080.50     1495.59     1540.00
    60573.10    46080.50     1515.58     1560.00
    60573.10    46080.50     1535.58     1580.00
    60573.10    46080.50     1555.58     1600.00
    60573.10    46080.50     1575.57     1620.00
    60573.10    46080.50     1595.57     1640.00
    60573.10    46080.50     1615.57     1660.00
    60573.10    46080.50     1635.57     1680.00
    60573.10    46080.50     1655.56     1700.00
    60573.10    46080.50     1675.56     1720.00
    60573.10    46080.50     1695.56     1740.00
    60573.10    46080.50     1715.55     1760.00
    60573.10    46080.50     1735.55     1780.00
    60573.10    46080.50     1755.55     1800.00
    60573.10    46080.50     1775.55     1820.00
    60573.10    46080.50     1795.54     1840.00
    60573.10    46080.50     1815.54     1860.00
    60573.10    46080.50     1835.54     1880.00
    60573.10    46080.50     1855.53     1900.00
    60573.10    46080.50     1875.53     1920.00
    60573.10    46080.50     1895.53     1940.00
    60573.10    46080.50     1915.52     1960.00
    60573.10    46080.50     1935.52     1980.00
    60573.10    46080.50     1955.52     2000.00
