#  X  Y  TVDSS  MD
Name   310Ë
    59572.40    43086.80      -41.30       10.00
    59572.44    43086.76      -31.29       20.00
    59572.49    43086.81      -21.27       30.00
    59572.55    43086.86      -11.26       40.00
    59572.61    43086.91       -1.25       50.00
    59572.65    43086.94        8.76       60.00
    59572.69    43086.95       18.77       70.00
    59572.71    43086.95       28.79       80.00
    59572.72    43086.97       38.80       90.00
    59572.70    43086.99       48.81      100.00
    59572.65    43087.02       58.82      110.00
    59572.57    43087.06       68.83      120.00
    59572.49    43087.07       78.85      130.00
    59572.41    43087.05       88.86      140.00
    59572.33    43086.97       98.87      150.00
    59572.24    43086.82      108.88      160.00
    59572.17    43086.61      118.89      170.00
    59572.12    43086.36      128.90      180.00
    59572.08    43086.07      138.91      190.00
    59572.05    43085.73      148.91      200.00
    59572.03    43085.27      158.91      210.00
    59572.01    43084.56      168.90      220.00
    59572.00    43083.60      178.87      230.00
    59571.99    43082.51      188.82      240.00
    59572.00    43081.43      198.77      250.00
    59572.09    43080.36      208.72      260.00
    59572.26    43079.23      218.68      270.00
    59572.44    43077.90      228.60      280.00
    59572.59    43076.39      238.49      290.00
    59572.75    43074.75      248.36      300.00
    59572.96    43072.95      258.21      310.00
    59573.17    43070.96      268.03      320.00
    59573.31    43068.76      277.79      330.00
    59573.36    43066.37      287.51      340.00
    59573.32    43063.82      297.19      350.00
    59573.10    43061.18      306.84      360.00
    59572.64    43058.51      316.49      370.00
    59571.95    43055.82      326.10      380.00
    59571.00    43053.13      335.70      390.00
    59569.80    43050.48      345.28      400.00
    59568.37    43047.82      354.82      410.00
    59566.74    43045.15      364.34      420.00
    59564.91    43042.52      373.82      430.00
    59562.89    43040.03      383.30      440.00
    59560.71    43037.67      392.78      450.00
    59558.32    43035.47      402.26      460.00
    59555.75    43033.46      411.72      470.00
    59553.00    43031.63      421.17      480.00
    59550.08    43029.99      430.60      490.00
    59547.00    43028.51      440.01      500.00
    59543.80    43027.18      449.41      510.00
    59540.50    43026.07      458.80      520.00
    59537.08    43025.27      468.17      530.00
    59533.54    43024.76      477.52      540.00
    59529.91    43024.47      486.84      550.00
    59526.27    43024.30      496.17      560.00
    59522.69    43024.23      505.52      570.00
    59519.18    43024.25      514.89      580.00
    59515.72    43024.27      524.29      590.00
    59512.32    43024.27      533.70      600.00
    59509.02    43024.20      543.16      610.00
    59505.80    43024.02      552.64      620.00
    59502.64    43023.74      562.13      630.00
    59499.51    43023.43      571.63      640.00
    59496.40    43023.12      581.14      650.00
    59493.31    43022.74      590.67      660.00
    59490.25    43022.24      600.18      670.00
    59487.21    43021.67      609.70      680.00
    59484.19    43021.05      619.22      690.00
    59481.21    43020.38      628.77      700.00
    59478.27    43019.64      638.30      710.00
    59475.35    43018.82      647.84      720.00
    59472.41    43017.94      657.37      730.00
    59469.40    43016.99      666.87      740.00
    59466.35    43015.99      676.36      750.00
    59463.29    43015.04      685.84      760.00
    59460.17    43014.29      695.33      770.00
    59457.04    43013.76      704.82      780.00
    59453.98    43013.48      714.35      790.00
    59450.97    43013.45      723.90      800.00
    59447.89    43013.52      733.42      810.00
    59444.67    43013.57      742.90      820.00
    59441.33    43013.53      752.34      830.00
    59437.88    43013.43      761.73      840.00
    59434.36    43013.30      771.11      850.00
    59430.82    43013.17      780.47      860.00
    59427.24    43013.03      789.82      870.00
    59423.63    43012.90      799.15      880.00
    59419.98    43012.76      808.47      890.00
    59416.31    43012.66      817.79      900.00
    59412.61    43012.58      827.10      910.00
    59408.86    43012.51      836.37      920.00
    59405.07    43012.43      845.64      930.00
    59401.28    43012.36      854.90      940.00
    59397.53    43012.25      864.19      950.00
    59393.89    43012.02      873.51      960.00
    59390.41    43011.74      882.89      970.00
    59387.08    43011.44      892.33      980.00
    59383.87    43011.06      901.81      990.00
    59380.72    43010.67      911.30     1000.00
    59377.61    43010.25      920.81     1010.00
    59374.53    43009.78      930.32     1020.00
    59371.46    43009.24      939.83     1030.00
    59368.40    43008.66      949.35     1040.00
    59365.32    43008.14      958.86     1050.00
    59362.21    43007.64      968.37     1060.00
    59359.04    43007.16      977.85     1070.00
    59355.74    43006.68      987.29     1080.00
    59352.32    43006.19      996.69     1090.00
    59348.81    43005.76     1006.05     1100.00
    59345.18    43005.37     1015.37     1110.00
    59341.43    43004.99     1024.65     1120.00
    59337.60    43004.68     1033.89     1130.00
    59333.69    43004.43     1043.11     1140.00
    59329.69    43004.22     1052.28     1150.00
    59325.65    43003.96     1061.44     1160.00
    59321.61    43003.63     1070.59     1170.00
    59317.59    43003.23     1079.74     1180.00
    59313.61    43002.77     1088.93     1190.00
    59309.69    43002.21     1098.12     1200.00
    59305.87    43001.53     1107.35     1210.00
    59302.15    43000.79     1116.61     1220.00
    59298.49    43000.04     1125.90     1230.00
    59294.88    42999.23     1135.21     1240.00
    59291.30    42998.33     1144.51     1250.00
    59287.78    42997.31     1153.82     1260.00
    59284.38    42996.23     1163.17     1270.00
    59281.13    42995.13     1172.59     1280.00
    59278.03    42994.06     1182.04     1290.00
    59275.00    42992.95     1191.52     1300.00
    59272.05    42991.81     1201.02     1310.00
    59269.19    42990.64     1210.54     1320.00
    59266.40    42989.48     1220.09     1330.00
    59263.70    42988.35     1229.66     1340.00
    59261.09    42987.26     1239.26     1350.00
    59258.55    42986.18     1248.89     1360.00
    59256.09    42985.07     1258.52     1370.00
    59253.63    42984.00     1268.18     1380.00
    59251.19    42982.93     1277.83     1390.00
    59248.74    42981.83     1287.47     1400.00
    59246.24    42980.71     1297.10     1410.00
    59243.69    42979.59     1306.71     1420.00
    59241.13    42978.47     1316.33     1430.00
    59238.65    42977.34     1325.97     1440.00
    59236.32    42976.19     1335.63     1450.00
    59234.09    42975.03     1345.32     1460.00
    59231.92    42973.84     1355.02     1470.00
    59229.81    42972.64     1364.74     1480.00
    59227.74    42971.49     1374.46     1490.00
    59225.73    42970.36     1384.21     1500.00
    59223.83    42969.24     1393.97     1510.00
    59221.99    42968.13     1403.74     1520.00
    59220.19    42967.02     1413.54     1530.00
    59218.46    42965.97     1423.34     1540.00
    59216.74    42965.02     1433.16     1550.00
    59215.01    42964.11     1442.97     1560.00
    59213.29    42963.23     1452.81     1570.00
    59211.60    42962.40     1462.64     1580.00
    59209.91    42961.62     1472.47     1590.00
    59208.24    42960.89     1482.31     1600.00
    59206.52    42960.19     1492.15     1610.00
    59204.77    42959.55     1502.00     1620.00
    59203.00    42958.97     1511.83     1630.00
    59201.28    42958.46     1521.68     1640.00
    59199.62    42957.99     1531.54     1650.00
    59198.01    42957.51     1541.41     1660.00
    59196.43    42957.02     1551.29     1670.00
    59194.90    42956.59     1561.17     1680.00
    59193.43    42956.18     1571.07     1690.00
    59192.01    42955.77     1580.96     1700.00
    59190.65    42955.39     1590.87     1710.00
    59189.36    42955.05     1600.80     1720.00
    59188.09    42954.79     1610.73     1730.00
    59186.82    42954.57     1620.66     1740.00
    59185.56    42954.35     1630.59     1750.00
    59184.32    42954.17     1640.52     1760.00
    59183.11    42954.00     1650.46     1770.00
    59181.92    42953.83     1660.40     1780.00
    59180.72    42953.68     1670.34     1790.00
    59179.54    42953.53     1680.27     1800.00
    59178.38    42953.36     1690.23     1810.00
    59177.25    42953.19     1700.17     1820.00
    59176.15    42953.05     1710.12     1830.00
    59175.10    42952.92     1720.07     1840.00
    59174.10    42952.85     1730.03     1850.00
    59173.14    42952.80     1740.01     1860.00
    59172.21    42952.71     1749.97     1870.00
    59171.35    42952.60     1759.94     1880.00
    59170.51    42952.50     1769.92     1890.00
    59169.70    42952.40     1779.89     1900.00
    59168.91    42952.29     1789.88     1910.00
    59168.15    42952.17     1799.86     1920.00
    59167.39    42952.03     1809.84     1930.00
    59166.62    42951.89     1819.82     1940.00
    59165.87    42951.71     1829.80     1950.00
    59165.14    42951.55     1839.80     1960.00
    59164.42    42951.43     1849.78     1970.00
    59163.68    42951.33     1859.76     1980.00
    59163.00    42951.20     1869.75     1990.00
    59162.36    42951.15     1879.74     2000.00
    59161.76    42951.15     1889.74     2010.00
    59161.22    42951.11     1899.73     2020.00
    59160.74    42951.08     1909.73     2030.00
    59160.29    42951.08     1919.73     2040.00
    59159.85    42951.09     1929.73     2050.00
    59159.42    42951.13     1939.74     2060.00
    59158.98    42951.16     1949.74     2070.00
    59158.51    42951.21     1959.74     2080.00
    59158.00    42951.25     1969.74     2090.00
    59157.48    42951.28     1979.75     2100.00
    59156.98    42951.30     1989.74     2110.00
    59156.52    42951.32     1999.74     2120.00
    59156.11    42951.34     2009.74     2130.00
    59155.74    42951.33     2019.75     2140.00
    59155.37    42951.38     2029.76     2150.00
    59154.98    42951.39     2039.76     2160.00
    59154.64    42951.36     2049.77     2170.00
    59154.33    42951.36     2059.77     2180.00
    59154.04    42951.37     2069.78     2190.00
    59153.77    42951.39     2079.79     2200.00
    59153.52    42951.46     2089.80     2210.00
    59153.29    42951.50     2099.81     2220.00
    59153.07    42951.51     2109.82     2230.00
    59152.87    42951.54     2119.82     2240.00
    59152.70    42951.52     2129.84     2250.00
    59152.52    42951.48     2139.85     2260.00
    59152.33    42951.47     2149.86     2270.00
    59152.11    42951.50     2159.87     2280.00
    59151.88    42951.52     2169.87     2290.00
    59151.67    42951.53     2179.89     2300.00
    59151.47    42951.59     2189.90     2310.00
    59151.27    42951.68     2199.91     2320.00
    59151.08    42951.78     2209.91     2330.00
    59150.90    42951.88     2219.92     2340.00
    59150.72    42951.99     2229.94     2350.00
    59150.54    42952.09     2239.95     2360.00
    59150.39    42952.18     2249.96     2370.00
    59150.25    42952.29     2259.96     2380.00
    59150.11    42952.38     2269.98     2390.00
    59150.00    42952.49     2279.99     2400.00
    59149.83    42952.60     2290.00     2410.00
