#  X  Y  TVDSS  MD
Name   304
    61818.50    43003.50      -52.31        0.00
    61818.50    43003.50      -32.27       20.00
    61818.55    43003.70      -12.23       40.00
    61818.64    43004.04        7.81       60.00
    61818.76    43004.48       27.84       80.00
    61818.88    43004.93       47.88      100.00
    61818.99    43005.36       67.91      120.00
    61819.08    43005.70       87.95      140.00
    61819.13    43005.87       97.97      150.00
    61819.21    43006.19      107.98      160.00
    61818.70    43006.43      117.98      170.00
    61818.25    43005.82      127.98      180.00
    61817.61    43005.04      137.94      190.00
    61816.77    43004.08      147.88      200.00
    61815.67    43003.00      157.78      210.00
    61814.27    43001.90      167.66      220.00
    61812.59    43000.86      177.48      230.00
    61810.63    42999.90      187.26      240.00
    61808.40    42999.09      196.99      250.00
    61805.99    42998.37      206.69      260.00
    61803.45    42997.77      216.36      270.00
    61800.73    42997.41      226.00      280.00
    61797.89    42997.23      235.60      290.00
    61794.95    42997.19      245.18      300.00
    61791.91    42997.24      254.73      310.00
    61788.78    42997.26      264.25      320.00
    61785.55    42997.31      273.73      330.00
    61782.19    42997.39      283.17      340.00
    61778.71    42997.47      292.56      350.00
    61775.16    42997.55      301.93      360.00
    61771.62    42997.61      311.30      370.00
    61768.14    42997.69      320.70      380.00
    61764.72    42997.77      330.11      390.00
    61761.30    42997.85      339.53      400.00
    61754.49    42998.07      358.38      420.00
    61747.75    42998.23      377.25      440.00
    61741.05    42998.39      396.13      460.00
    61734.36    42998.61      415.02      480.00
    61727.71    42998.88      433.92      500.00
    61721.15    42999.15      452.85      520.00
    61714.68    42999.36      471.81      540.00
    61708.23    42999.57      490.78      560.00
    61701.79    42999.84      509.75      580.00
    61695.38    43000.16      528.74      600.00
    61688.97    43000.54      547.72      620.00
    61682.55    43000.97      566.70      640.00
    61676.27    43001.45      585.73      660.00
    61670.06    43001.92      604.77      680.00
    61663.82    43002.40      623.81      700.00
    61657.61    43002.98      642.85      720.00
    61651.48    43003.66      661.92      740.00
    61645.51    43004.43      681.03      760.00
    61639.61    43005.30      700.16      780.00
    61633.76    43006.21      719.30      800.00
    61627.99    43007.16      738.47      820.00
    61622.39    43008.14      757.68      840.00
    61617.02    43009.12      776.96      860.00
    61611.68    43010.14      796.25      880.00
    61606.24    43011.19      815.51      900.00
    61600.77    43012.19      834.76      920.00
    61595.33    43013.18      854.02      940.00
    61589.92    43014.22      873.29      960.00
    61584.52    43015.25      892.56      980.00
    61579.07    43016.25      911.81     1000.00
    61573.55    43017.26      931.05     1020.00
    61567.94    43018.34      950.26     1040.00
    61562.20    43019.44      969.42     1060.00
    61556.37    43020.50      988.57     1080.00
    61550.52    43021.57     1007.71     1100.00
    61544.57    43022.72     1026.81     1120.00
    61538.48    43023.94     1045.86     1140.00
    61532.25    43025.19     1064.87     1160.00
    61525.89    43026.41     1083.83     1180.00
    61519.43    43027.71     1102.75     1200.00
    61512.82    43029.04     1121.62     1220.00
    61506.06    43030.33     1140.44     1240.00
    61499.13    43031.60     1159.20     1260.00
    61492.00    43032.90     1177.88     1280.00
    61484.69    43034.24     1196.49     1300.00
    61477.25    43035.60     1215.04     1320.00
    61469.66    43037.06     1233.53     1340.00
    61461.99    43038.60     1251.97     1360.00
    61454.29    43040.14     1270.41     1380.00
    61446.39    43041.59     1288.76     1400.00
    61438.34    43042.99     1307.06     1420.00
    61430.17    43044.41     1325.30     1440.00
    61421.82    43045.86     1343.45     1460.00
    61413.29    43047.34     1361.52     1480.00
    61404.73    43048.75     1379.58     1500.00
    61396.12    43050.17     1397.62     1520.00
    61387.43    43051.60     1415.62     1540.00
    61378.58    43052.98     1433.55     1560.00
    61369.63    43054.38     1451.42     1580.00
    61360.69    43055.69     1469.30     1600.00
    61351.68    43056.94     1487.15     1620.00
    61342.67    43058.18     1505.01     1640.00
    61333.74    43059.49     1522.89     1660.00
