#  X  Y  TVDSS  MD
Name   590
    65019.30    44913.00      -30.58       20.00
    65019.32    44913.07      -20.58       30.00
    65019.34    44913.17      -10.58       40.00
    65019.38    44913.32       -0.58       50.00
    65019.42    44913.47        9.42       60.00
    65019.46    44913.61       19.42       70.00
    65019.50    44913.75       29.41       80.00
    65019.54    44913.90       39.41       90.00
    65019.59    44914.10       49.41      100.00
    65019.67    44914.40       59.41      110.00
    65019.79    44914.83       69.40      120.00
    65019.42    44915.31       79.38      130.00
    65018.63    44915.28       89.35      140.00
    65017.68    44915.17       99.30      150.00
    65016.49    44915.01      109.23      160.00
    65015.12    44914.75      119.13      170.00
    65013.67    44914.31      129.02      180.00
    65012.04    44913.75      138.87      190.00
    65010.24    44913.12      148.68      200.00
    65008.26    44912.53      158.47      210.00
    65006.14    44911.87      168.22      220.00
    65003.88    44911.09      177.93      230.00
    65001.53    44910.25      187.61      240.00
    64999.06    44909.42      197.27      250.00
    64996.50    44908.60      206.90      260.00
    64993.81    44907.83      216.50      270.00
    64991.03    44907.05      226.07      280.00
    64988.20    44906.23      235.63      290.00
    64985.28    44905.41      245.16      300.00
    64982.28    44904.66      254.67      310.00
    64979.20    44903.88      264.15      320.00
    64976.06    44903.06      273.61      330.00
    64972.86    44902.28      283.05      340.00
    64969.61    44901.58      292.48      350.00
    64966.30    44900.99      301.90      360.00
    64962.94    44900.42      311.30      370.00
    64959.53    44899.81      320.68      380.00
    64956.09    44899.23      330.05      390.00
    64952.60    44898.76      339.41      400.00
    64949.04    44898.35      348.75      410.00
    64945.46    44897.93      358.08      420.00
    64941.88    44897.48      367.40      430.00
    64938.30    44896.97      376.73      440.00
    64934.76    44896.49      386.07      450.00
    64931.27    44896.09      395.43      460.00
    64927.80    44895.68      404.80      470.00
    64924.33    44895.22      414.16      480.00
    64920.83    44894.72      423.52      490.00
    64917.29    44894.21      432.86      500.00
    64913.71    44893.79      442.19      510.00
    64910.06    44893.43      451.49      520.00
    64906.42    44892.98      460.79      530.00
    64902.77    44892.52      470.09      540.00
    64899.07    44892.09      479.37      550.00
    64895.33    44891.59      488.63      560.00
    64891.56    44891.05      497.88      570.00
    64887.73    44890.53      507.10      580.00
    64883.84    44890.08      516.30      590.00
    64879.85    44889.69      525.46      600.00
    64875.83    44889.33      534.61      610.00
    64871.86    44888.97      543.79      620.00
    64867.97    44888.58      552.99      630.00
    64864.18    44888.14      562.23      640.00
    64860.46    44887.74      571.50      650.00
    64856.81    44887.38      580.81      660.00
    64853.18    44886.96      590.12      670.00
    64849.59    44886.48      599.44      680.00
    64846.02    44886.03      608.77      690.00
    64842.51    44885.59      618.12      700.00
    64839.01    44885.09      627.48      710.00
    64835.49    44884.59      636.82      720.00
    64832.03    44884.09      646.19      730.00
    64828.59    44883.63      655.57      740.00
    64825.18    44883.11      664.96      750.00
    64821.80    44882.54      674.35      760.00
    64818.39    44881.99      683.73      770.00
    64814.93    44881.47      693.10      780.00
    64811.44    44880.94      702.46      790.00
    64807.93    44880.37      711.81      800.00
    64804.42    44879.81      721.15      810.00
    64800.93    44879.21      730.50      820.00
    64797.45    44878.56      739.86      830.00
    64794.03    44877.85      749.23      840.00
    64790.65    44877.13      758.61      850.00
    64787.24    44876.36      767.98      860.00
    64783.81    44875.56      777.34      870.00
    64780.32    44874.71      786.67      880.00
    64776.72    44873.81      795.96      890.00
    64772.97    44872.90      805.18      900.00
    64769.00    44872.05      814.32      910.00
    64764.95    44871.28      823.43      920.00
    64760.79    44870.61      832.50      930.00
    64756.55    44870.16      841.55      940.00
    64752.40    44870.00      850.65      950.00
    64748.42    44870.10      859.82      960.00
    64744.71    44870.32      869.10      970.00
    64741.22    44870.64      878.47      980.00
    64737.84    44870.96      887.87      990.00
    64734.55    44871.12      897.32     1000.00
    64731.31    44871.15      906.77     1010.00
    64728.02    44871.02      916.22     1020.00
    64724.71    44870.81      925.65     1030.00
    64721.38    44870.60      935.08     1040.00
    64718.03    44870.45      944.50     1050.00
    64714.70    44870.35      953.93     1060.00
    64711.39    44870.20      963.36     1070.00
    64708.06    44870.04      972.79     1080.00
    64704.74    44870.04      982.23     1090.00
    64701.35    44870.09      991.63     1100.00
    64697.86    44870.14     1001.00     1110.00
    64694.24    44870.10     1010.32     1120.00
    64690.48    44869.93     1019.59     1130.00
    64686.64    44869.75     1028.82     1140.00
    64682.72    44869.50     1038.02     1150.00
    64678.77    44869.21     1047.20     1160.00
    64674.80    44869.06     1056.38     1170.00
    64670.82    44868.92     1065.55     1180.00
    64666.86    44868.70     1074.73     1190.00
    64662.93    44868.41     1083.92     1200.00
    64658.95    44868.13     1093.09     1210.00
    64654.86    44867.97     1102.21     1220.00
    64650.69    44867.82     1111.30     1230.00
    64646.44    44867.70     1120.35     1240.00
    64642.20    44867.65     1129.41     1250.00
    64637.97    44867.68     1138.47     1260.00
    64633.79    44867.81     1147.56     1270.00
    64629.74    44867.98     1156.69     1280.00
