#  X  Y  TVDSS  MD
Name   1061ок
    61142.40    48155.50      -42.96       10.00
    61142.42    48155.59      -32.95       20.00
    61142.45    48155.68      -22.95       30.00
    61142.47    48155.77      -12.94       40.00
    61142.51    48155.90       -2.94       50.00
    61142.55    48156.07        7.07       60.00
    61142.60    48156.25       17.06       70.00
    61142.38    48156.31       27.06       80.00
    61142.30    48156.01       37.07       90.00
    61142.18    48155.50       47.05      100.00
    61142.03    48154.79       57.04      110.00
    61141.88    48153.83       66.99      120.00
    61141.76    48152.54       76.91      130.00
    61141.69    48150.93       86.78      140.00
    61141.70    48149.12       96.62      150.00
    61141.86    48147.16      106.43      160.00
    61142.23    48145.06      116.20      170.00
    61142.85    48142.86      125.95      180.00
    61143.65    48140.61      135.66      190.00
    61144.52    48138.25      145.34      200.00
    61145.32    48135.66      154.97      210.00
    61145.94    48132.87      164.56      220.00
    61146.33    48129.98      174.13      230.00
    61146.47    48126.99      183.68      240.00
    61146.40    48123.91      193.20      250.00
    61146.12    48120.73      202.68      260.00
    61145.73    48117.41      212.10      270.00
    61145.28    48113.94      221.48      280.00
    61144.78    48110.37      230.81      290.00
    61144.28    48106.74      240.12      300.00
    61143.70    48103.02      249.38      310.00
    61143.04    48099.21      258.61      320.00
    61142.33    48095.31      267.80      330.00
    61141.57    48091.34      276.94      340.00
    61140.79    48087.30      286.07      350.00
    61140.01    48083.21      295.16      360.00
    61139.25    48079.09      304.25      370.00
    61138.53    48074.92      313.31      380.00
    61137.76    48070.71      322.35      390.00
    61136.94    48066.46      331.37      400.00
    61136.12    48062.16      340.36      410.00
    61135.32    48057.81      349.34      420.00
    61134.56    48053.42      358.30      430.00
    61133.80    48049.04      367.26      440.00
    61133.02    48044.53      376.16      450.00
    61132.22    48039.98      385.02      460.00
    61131.40    48035.47      393.92      470.00
    61130.49    48030.94      402.79      480.00
    61129.50    48026.42      411.66      490.00
    61128.40    48021.96      420.55      500.00
    61127.22    48017.53      429.45      510.00
    61126.04    48013.08      438.32      520.00
    61124.85    48008.60      447.18      530.00
    61123.66    48004.09      456.04      540.00
    61122.42    47999.59      464.88      550.00
    61121.15    47995.11      473.74      560.00
    61119.84    47990.65      482.59      570.00
    61118.42    47986.24      491.46      580.00
    61116.92    47981.84      500.32      590.00
    61115.41    47977.42      509.16      600.00
    61113.85    47972.99      518.00      610.00
    61112.20    47968.55      526.81      620.00
    61110.55    47964.10      535.62      630.00
    61108.95    47959.66      544.44      640.00
    61107.43    47955.22      553.27      650.00
    61106.04    47950.78      562.13      660.00
    61104.81    47946.29      570.98      670.00
    61103.73    47941.73      579.82      680.00
    61102.67    47937.11      588.63      690.00
    61101.60    47932.42      597.40      700.00
    61100.56    47927.67      606.14      710.00
    61099.55    47922.89      614.87      720.00
    61098.55    47918.08      623.59      730.00
    61097.58    47913.29      632.31      740.00
    61096.75    47908.50      641.06      750.00
    61096.05    47903.71      649.81      760.00
    61095.38    47898.91      658.56      770.00
    61094.75    47894.04      667.28      780.00
    61094.16    47889.12      675.97      790.00
    61093.61    47884.13      684.63      800.00
    61093.05    47879.12      693.26      810.00
    61092.45    47874.11      701.90      820.00
    61091.84    47869.09      710.53      830.00
    61091.28    47864.04      719.14      840.00
    61090.76    47858.96      727.75      850.00
    61090.33    47853.90      736.37      860.00
    61089.68    47838.12      763.06      891.00
    61089.61    47833.49      770.78      900.00
    61089.54    47823.10      787.88      920.00
    61090.03    47812.47      804.82      940.00
    61090.54    47801.46      821.51      960.00
    61090.57    47790.09      837.97      980.00
    61090.70    47778.51      854.29     1000.00
    61091.03    47766.83      870.53     1020.00
    61091.47    47755.07      886.71     1040.00
    61091.81    47743.21      902.82     1060.00
    61092.05    47731.27      918.88     1080.00
    61092.29    47719.34      934.93     1100.00
    61092.35    47713.39      942.98     1110.00
    61092.37    47707.48      951.04     1120.00
    61092.28    47701.56      959.11     1130.00
    61092.03    47695.61      967.14     1140.00
    61091.68    47689.61      975.15     1150.00
    61091.27    47683.54      983.08     1160.00
    61090.85    47677.37      990.94     1170.00
    61090.43    47671.13      998.76     1180.00
    61090.01    47664.81     1006.50     1190.00
    61089.57    47658.39     1014.16     1200.00
    61089.08    47651.91     1021.76     1210.00
    61088.53    47645.43     1029.35     1220.00
    61087.92    47638.97     1036.97     1230.00
    61087.16    47632.59     1044.64     1240.00
    61086.34    47626.26     1052.35     1250.00
    61085.58    47619.94     1060.06     1260.00
    61084.82    47613.61     1067.77     1270.00
    61084.00    47607.27     1075.46     1280.00
    61083.12    47600.90     1083.12     1290.00
    61082.23    47594.50     1090.76     1300.00
    61081.29    47588.07     1098.36     1310.00
    61080.28    47581.58     1105.91     1320.00
    61079.26    47575.06     1113.42     1330.00
    61078.24    47568.51     1120.92     1340.00
    61077.22    47561.95     1128.40     1350.00
    61076.19    47555.38     1135.87     1360.00
    61075.28    47548.78     1143.34     1370.00
    61074.54    47542.16     1150.80     1380.00
    61073.98    47535.52     1158.26     1390.00
    61073.65    47528.88     1165.73     1400.00
    61073.49    47522.23     1173.20     1410.00
    61073.39    47515.59     1180.69     1420.00
    61073.29    47508.97     1188.18     1430.00
    61073.19    47502.34     1195.67     1440.00
    61073.09    47495.70     1203.15     1450.00
    61072.99    47489.09     1210.67     1460.00
    61072.89    47482.54     1218.22     1470.00
    61072.80    47476.10     1225.87     1480.00
    61072.70    47469.79     1233.63     1490.00
    61072.61    47463.55     1241.45     1500.00
    61072.46    47457.41     1249.35     1510.00
    61072.21    47451.36     1257.31     1520.00
    61071.92    47445.40     1265.35     1530.00
    61071.57    47439.56     1273.46     1540.00
    61071.18    47433.78     1281.61     1550.00
    61070.79    47428.01     1289.78     1560.00
    61070.40    47422.18     1297.89     1570.00
    61070.05    47416.24     1305.94     1580.00
    61069.75    47410.24     1313.93     1590.00
    61069.50    47404.17     1321.88     1600.00
    61069.30    47398.09     1329.82     1610.00
    61069.11    47392.07     1337.81     1620.00
    61068.92    47386.15     1345.87     1630.00
    61068.68    47380.36     1354.02     1640.00
    61068.39    47374.63     1362.22     1650.00
    61068.10    47368.89     1370.40     1660.00
    61067.77    47363.17     1378.60     1670.00
    61067.34    47357.49     1386.83     1680.00
    61066.85    47351.83     1395.06     1690.00
    61066.37    47346.11     1403.26     1700.00
    61065.88    47340.41     1411.46     1710.00
    61065.40    47334.74     1419.69     1720.00
    61064.97    47329.08     1427.92     1730.00
    61064.64    47323.41     1436.16     1740.00
    61064.35    47317.71     1444.38     1750.00
    61064.02    47311.97     1452.56     1760.00
    61063.68    47306.21     1460.73     1770.00
    61063.44    47300.41     1468.88     1780.00
    61062.76    47288.79     1485.15     1800.00
    61061.78    47277.26     1501.47     1820.00
    61061.00    47265.74     1517.82     1840.00
    61060.39    47253.65     1534.97     1861.00
    61059.95    47242.79     1550.57     1880.00
    61059.78    47231.40     1567.02     1900.00
    61059.80    47219.96     1583.43     1920.00
    61059.73    47208.37     1599.74     1940.00
    61059.46    47196.87     1616.12     1960.00
    61058.91    47185.82     1632.78     1980.00
    61058.08    47175.04     1649.61     2000.00
    61055.79    47154.50     1683.88     2040.00
    61054.57    47144.28     1702.19     2061.00
    61053.61    47135.01     1718.76     2080.00
    61052.50    47124.99     1736.04     2100.00
    61051.31    47114.37     1754.12     2121.00
    61050.35    47104.98     1770.62     2140.00
    61049.38    47095.57     1788.25     2160.00
    61048.64    47086.80     1806.22     2180.00
    61048.16    47078.62     1824.48     2200.00
    61047.73    47069.99     1844.72     2222.00
    61047.44    47062.95     1861.28     2240.00
    61047.32    47055.11     1879.69     2260.00
    61047.20    47047.19     1898.07     2280.00
    61047.01    47039.19     1916.40     2300.00
    61046.88    47030.80     1935.66     2321.00
    61046.70    47023.12     1953.05     2340.00
    61046.34    47014.46     1972.19     2361.00
    61045.95    47006.48     1989.43     2380.00
    61045.42    46997.48     2008.41     2401.00
    61044.86    46989.17     2025.49     2420.00
    61044.26    46980.30     2043.42     2440.00
    61044.16    46978.97     2046.11     2443.00
    61043.34    46971.01     2062.24     2461.00
    61042.19    46962.11     2080.12     2481.00
    61040.95    46953.67     2097.10     2500.00
    61039.33    46944.37     2115.87     2521.00
    61037.72    46935.95     2132.83     2540.00
    61035.93    46926.63     2151.58     2561.00
    61034.11    46918.33     2168.58     2580.00
    61032.00    46909.79     2186.55     2600.00
    61029.88    46901.19     2204.48     2620.00
    61027.73    46892.45     2222.36     2640.00
    61025.53    46883.21     2241.09     2661.00
    61023.61    46874.80     2258.03     2680.00
    61021.52    46866.00     2275.88     2700.00
    61019.27    46857.22     2293.72     2720.00
    61016.88    46848.52     2311.58     2740.00
    61014.31    46840.01     2329.49     2760.00
    61011.67    46831.57     2347.44     2780.00
    61009.20    46823.18     2365.44     2800.00
    61006.88    46814.72     2384.53     2821.00
    61004.90    46807.26     2402.99     2841.00
    61003.11    46800.74     2420.76     2860.00
    61001.28    46794.30     2439.60     2880.00
    60999.62    46788.25     2458.60     2900.00
    60998.04    46782.32     2478.70     2921.00
    60996.70    46777.43     2497.02     2940.00
    60995.42    46772.92     2516.47     2960.00
    60994.22    46768.56     2536.99     2981.00
    60993.20    46764.98     2555.63     3000.00
    60992.17    46761.76     2575.34     3020.00
    60991.19    46758.89     2595.12     3040.00
    60990.21    46756.39     2614.95     3060.00
    60989.24    46754.39     2634.83     3080.00
    60988.09    46752.85     2654.75     3100.00
    60986.77    46751.74     2675.69     3121.00
    60985.74    46751.20     2694.66     3140.00
    60985.18    46751.71     2714.65     3160.00
    60985.31    46752.17     2734.66     3180.00
    60985.42    46752.58     2754.58     3200.00
    60985.53    46753.01     2774.52     3220.00
    60985.65    46753.46     2794.51     3240.00
    60985.76    46753.89     2814.51     3260.00
    60985.87    46754.30     2834.50     3280.00
    60985.96    46754.65     2854.50     3300.00
    60986.05    46754.96     2874.50     3320.00
    60986.13    46755.26     2894.49     3340.00
    60986.20    46755.54     2914.49     3360.00
    60986.27    46755.80     2934.49     3380.00
    60986.30    46755.93     2944.49     3390.00
    60986.33    46756.03     2954.49     3400.00
    60986.35    46756.11     2964.49     3410.00
    60986.38    46756.21     2974.49     3420.00
    60986.39    46756.27     2979.49     3425.00
