#  X  Y  TVDSS  MD
Name   604
    65019.50    44895.00        9.42       60.00
    65019.53    44895.11       19.42       70.00
    65019.56    44895.22       29.42       80.00
    65019.59    44895.33       39.42       90.00
    65019.62    44895.44       49.42      100.00
    65019.65    44895.55       59.42      110.00
    65019.68    44895.67       69.42      120.00
    65019.71    44895.78       79.42      130.00
    65019.74    44895.90       89.41      140.00
    65019.77    44896.02       99.41      150.00
    65019.80    44896.14      109.41      160.00
    65019.83    44896.26      119.41      170.00
    65019.87    44896.38      129.41      180.00
    65019.90    44896.50      139.41      190.00
    65019.96    44896.61      149.41      200.00
    65020.09    44896.74      159.41      210.00
    65020.24    44897.00      169.40      220.00
    65020.33    44897.44      179.39      230.00
    65020.44    44898.08      189.37      240.00
    65020.56    44898.89      199.34      250.00
    65020.65    44899.85      209.29      260.00
    65020.73    44900.97      219.23      270.00
    65020.80    44902.19      229.15      280.00
    65020.92    44903.48      239.07      290.00
    65021.13    44904.83      248.98      300.00
    65021.50    44906.21      258.87      310.00
    65022.04    44907.62      268.76      320.00
    65022.69    44909.11      278.63      330.00
    65023.47    44910.67      288.47      340.00
    65024.37    44912.31      298.30      350.00
    65025.40    44914.03      308.09      360.00
    65026.53    44915.82      317.87      370.00
    65027.72    44917.68      327.62      380.00
    65028.92    44919.62      337.35      390.00
    65030.13    44921.65      347.07      400.00
    65031.31    44923.79      356.77      410.00
    65032.43    44926.04      366.45      420.00
    65033.49    44928.34      376.12      430.00
    65034.55    44930.62      385.80      440.00
    65035.62    44932.88      395.48      450.00
    65036.68    44935.11      405.17      460.00
    65037.71    44937.29      414.88      470.00
    65038.74    44939.41      424.60      480.00
    65039.74    44941.52      434.32      490.00
    65040.71    44943.66      444.04      500.00
    65041.61    44945.79      453.77      510.00
    65042.41    44947.91      463.51      520.00
    65043.18    44949.98      473.26      530.00
    65043.92    44951.97      483.03      540.00
    65044.56    44953.90      492.83      550.00
    65045.07    44955.75      502.64      560.00
    65045.50    44957.56      512.47      570.00
    65045.81    44959.35      522.30      580.00
    65045.97    44961.07      532.15      590.00
